quote_id,customer_id,product_name,session_id,quote_created_at,amount_requested_zar,term_months,monthly_instalment_zar,total_fees_interest_zar,total_repayable_zar,calculator_source
2064,712,FASTA Repeat Customer Loan,7844,2025-08-16 11:34:29,9566.1,6,1972.95,2271.62,11837.72,agent
2065,538,,1496,2026-04-02 17:15:56,1452.79,1,1816.8,364.01,1816.8,partner
2066,161,FASTA Cash Loan,,2026-01-15 12:49:12,1502.53,4,469.64,376.03,1878.56,partner
2067,465,FASTA Repeat Customer Loan,2792,2025-12-06 12:57:01,2471.23,1,3143.92,672.69,3143.92,app
2068,1724,FASTA Repeat Customer Loan,856,2026-06-15 21:00:33,1034.43,2,624.49,214.54,1248.97,website
2069,665,,2855,2025-10-02 07:41:30,489.94,2,289.89,89.85,579.79,partner
2070,1330,,5062,2026-06-05 11:03:48,2425.13,4,727.59,485.23,,app
2071,1158,,893,2025-06-26 17:44:55,952.69,4,296.62,233.79,1186.48,app
2072,430,FASTA Repeat Customer Loan,5880,2025-03-29 18:12:34,12197.84,2,7315.48,2433.13,14630.97,
2073,1388,,7389,2025-02-22 10:26:39,-2381.15,5,581.43,525.98,2907.13,website
2074,1075,,7826,2025-12-01 13:49:40,1564.69,5,371.69,293.74,1858.43,partner
2075,720,FASTA Cash Loan,,2026-06-01 13:55:00,1992.7,4,597.87,398.78,2391.48,app
2076,1804,FASTA Cash Loan,7946,2026-06-12 17:13:56,1959.96,6,408.31,489.89,2449.85,partner
2077,1884,FASTA Repeat Customer Loan,4865,2025-04-01 15:33:03,1962.58,3,791.3,411.31,2373.89,agent
2078,123,FASTA Repeat Customer Loan,,2025-08-18 20:03:11,504.6,3,207.65,118.35,622.95,partner
2079,1110,FASTA Cash Loan,5612,2025-08-31 10:48:36,14394.57,3,5833.49,3105.91,17500.48,website
2080,978,FASTA Repeat Customer Loan,,2026-02-15 11:59:13,1501.45,2,898.08,294.71,,
2081,1655,FASTA Cash Loan,4586,2026-01-24 09:56:43,4868.28,1,5814.02,945.74,5814.02,website
2082,731,FASTA Repeat Customer Loan,1491,2025-11-02 15:27:11,1545.73,5,365.62,282.36,1828.09,partner
2083,1427,,1914,2026-01-05 10:22:07,14367.21,5,3524.29,3254.26,17621.47,app
2084,1308,,4725,2025-03-05 09:19:51,14336.46,2,9098.0,3859.54,18196.0,
2085,1689,FASTA Cash Loan,3986,2026-06-09 17:51:28,2406.48,1,,607.44,3013.92,
2086,128,,6172,2026-01-26 19:09:49,2470.49,4,751.0,533.5,,app
2087,423,FASTA Cash Loan,2458,2025-01-08 20:17:09,1532.7,4,489.89,426.86,1959.56,website
2088,88,FASTA Repeat Customer Loan,6381,2026-01-05 08:20:45,991.17,3,401.92,,1205.75,agent
2089,960,,,2025-03-08 10:26:02,3194.17,3,1303.7,716.94,3911.11,app
2090,535,FASTA Repeat Customer Loan,,2025-12-03 13:27:52,15170.5,1,18901.78,3731.28,18901.78,partner
2091,1844,,1814,2025-02-08 18:50:59,10378.78,5,2497.06,2106.52,12485.3,agent
2092,1873,,,2026-04-16 20:35:56,3447.93,6,718.53,863.26,4311.19,
2093,1077,FASTA Repeat Customer Loan,4833,2025-09-04 10:28:36,11538.3,3,4691.35,2535.74,14074.04,agent
2094,340,FASTA Cash Loan,2812,2025-08-24 16:26:16,8103.35,3,3437.99,2210.63,10313.98,
2095,1439,FASTA Repeat Customer Loan,4954,2025-09-21 21:57:09,5037.21,2,3161.42,1285.62,6322.83,app
2096,1910,,4681,2025-03-09 18:28:42,3159.2,1,3847.38,688.18,3847.38,app
2097,1704,,5737,2026-03-19 09:07:25,1963.38,4,590.37,398.12,2361.5,agent
2098,1214,FASTA Repeat Customer Loan,5904,2026-05-19 13:56:09,4801.15,3,2012.88,1237.48,6038.63,
2099,1234,FASTA Repeat Customer Loan,51,2026-04-06 17:48:25,5103.39,1,6314.75,1211.36,6314.75,app
2100,728,FASTA Cash Loan,1905,2026-05-01 22:14:59,1482.42,3,592.05,293.73,1776.15,partner
2101,319,FASTA Cash Loan,5186,2025-05-24 15:22:05,1959.71,1,2437.78,478.07,2437.78,agent
2102,1367,FASTA Cash Loan,5384,2025-11-03 08:45:35,1572.7,2,990.57,408.44,1981.14,partner
2103,799,FASTA Repeat Customer Loan,287,2025-02-11 22:51:53,12270.71,1,15645.34,,15645.34,partner
2104,778,FASTA Cash Loan,3896,2026-01-31 12:03:54,1942.28,4,608.07,490.01,2432.29,
2105,360,,,2025-01-08 08:32:53,1040.05,4,330.2,280.77,,partner
2106,950,FASTA Cash Loan,1144,2025-08-30 09:01:00,1925.18,4,597.26,463.86,2389.04,agent
2107,939,FASTA Cash Loan,,2026-01-24 09:29:00,2517.56,6,519.76,601.0,3118.56,agent
2108,322,FASTA Repeat Customer Loan,2726,2025-08-19 08:59:08,14664.19,6,3027.33,3499.8,18163.99,app
2109,1706,,,2026-06-04 12:03:06,12478.97,3,4941.21,2344.65,14823.62,
2110,1657,,,2025-06-29 13:25:48,1983.4,5,480.27,417.93,2401.33,
2111,1489,,3046,2025-11-30 16:55:30,3223.54,1,4041.26,817.72,4041.26,
2112,1139,FASTA Repeat Customer Loan,201,2026-05-05 22:01:50,-14925.92,6,3121.45,3802.77,18728.69,app
2113,1227,FASTA Repeat Customer Loan,7848,2025-09-25 08:08:07,1473.98,1,1795.01,321.03,1795.01,website
2114,217,FASTA Repeat Customer Loan,2610,2025-04-06 08:03:39,1468.61,4,451.62,337.87,1806.48,app
2115,878,,2054,2026-04-10 19:51:54,9783.62,3,4039.47,2334.78,12118.4,website
2116,950,,3822,2025-01-17 14:25:40,3178.35,6,648.26,711.18,3889.53,website
2117,1636,FASTA Repeat Customer Loan,1293,2026-05-04 07:56:14,3200.21,1,3887.8,687.59,3887.8,
2118,790,,,2025-02-14 21:15:22,11428.81,3,4818.83,3027.68,14456.49,
2119,1059,,7436,2026-05-23 08:45:23,10113.48,6,1994.67,1854.53,11968.01,
2120,490,,6804,2025-08-18 08:02:19,1037.1,3,438.96,279.78,1316.88,partner
2121,93,FASTA Cash Loan,6446,2025-10-16 15:06:20,495.34,5,126.57,137.53,632.87,agent
2122,401,FASTA Repeat Customer Loan,2081,2025-06-14 20:30:01,3313.12,3,1335.35,692.92,4006.04,agent
2123,1058,,,2025-04-14 20:06:07,9567.53,3,3863.33,2022.47,11590.0,agent
2124,802,FASTA Repeat Customer Loan,5762,2025-06-03 14:07:16,5074.12,4,1578.39,1239.46,6313.58,app
2125,1729,FASTA Repeat Customer Loan,713,2025-03-06 16:40:11,492.21,5,116.21,88.85,581.06,website
2126,1853,FASTA Repeat Customer Loan,6053,2026-01-23 08:37:56,2506.77,2,1564.06,621.35,3128.12,agent
2127,699,,,2026-04-04 14:36:05,5140.04,6,1086.92,1381.51,6521.55,
2128,1179,FASTA Cash Loan,2666,2025-06-25 08:23:23,1537.13,3,653.07,422.09,1959.22,website
2129,1497,FASTA Cash Loan,2751,2025-09-06 20:52:10,9660.19,4,3050.62,2542.3,12202.49,partner
2130,449,,6460,2025-01-08 08:23:55,477.73,1,564.85,87.12,564.85,
2131,8,FASTA Repeat Customer Loan,,2025-07-14 12:52:15,12276.69,5,3079.53,3120.95,15397.64,website
2132,1713,,7690,2026-01-14 17:54:49,8399.45,5,2039.05,1795.79,10195.24,partner
2133,745,FASTA Repeat Customer Loan,1874,2025-05-18 12:19:06,15481.03,2,9318.94,3156.85,18637.88,
2134,26,FASTA Repeat Customer Loan,,2026-02-13 18:53:20,4846.45,1,5896.29,1049.84,5896.29,agent
2135,807,FASTA Cash Loan,7877,2025-03-14 09:34:15,3329.62,3,1386.45,829.74,4159.36,agent
2136,1004,FASTA Repeat Customer Loan,5646,2025-04-04 22:35:31,972.65,6,206.02,263.5,1236.15,app
2137,765,,161,2026-06-08 20:46:17,12001.6,2,7537.58,3073.56,15075.16,
2138,505,FASTA Cash Loan,5013,2025-06-05 16:24:52,1983.07,6,420.4,539.33,,app
2139,903,FASTA Cash Loan,7437,2025-07-28 11:50:11,998.36,3,420.64,,1261.91,agent
2140,367,FASTA Cash Loan,6671,2025-04-03 13:53:33,1464.55,4,453.26,348.47,1813.02,website
2141,688,,7232,2026-01-11 15:55:41,11964.75,2,7566.5,3168.25,,partner
2142,1532,,4323,2025-02-14 20:32:50,12021.38,6,2563.32,3358.56,15379.94,partner
2143,1940,FASTA Cash Loan,7065,2025-12-27 17:26:49,2024.67,6,,429.9,2454.57,website
2144,1231,,3257,2025-11-09 18:02:01,8059.96,6,1716.41,2238.5,10298.46,partner
2145,1507,FASTA Repeat Customer Loan,1149,2025-01-18 21:19:29,10034.08,5,2528.55,2608.69,12642.77,
2146,1584,FASTA Cash Loan,4130,2025-09-14 08:09:15,9755.52,5,2391.17,2200.31,11955.83,partner
2147,19,FASTA Repeat Customer Loan,7283,2025-08-10 07:59:54,1934.5,6,393.2,424.73,2359.23,app
2148,1316,,6650,2025-09-14 21:27:32,14514.07,4,4615.97,3949.83,18463.9,
2149,1579,,6931,2025-05-03 08:54:58,8006.0,2,4976.55,,9953.09,agent
2150,46,FASTA Repeat Customer Loan,5245,2025-02-22 07:19:51,961.12,4,296.46,224.74,1185.86,website
2151,622,,297,2026-05-19 18:43:35,1045.28,1,1291.32,246.04,1291.32,partner
2152,1315,FASTA Repeat Customer Loan,,2026-03-14 17:59:29,14552.57,6,2909.76,2906.01,17458.58,website
2153,1786,,4753,2025-01-17 12:14:55,14424.42,4,4262.09,2623.96,17048.38,agent
2154,882,FASTA Cash Loan,4407,2025-04-20 17:28:32,965.2,6,195.29,206.56,1171.76,
2155,1842,FASTA Repeat Customer Loan,727,2026-02-02 10:54:07,8209.33,5,2005.9,1820.19,10029.52,partner
2156,1923,FASTA Repeat Customer Loan,6443,2026-01-07 19:19:47,10249.2,5,2419.39,1847.74,12096.94,
2157,156,FASTA Cash Loan,1098,2026-01-30 07:20:38,964.19,3,393.37,215.92,1180.11,agent
2158,52,,4026,2025-08-30 19:07:20,2095.43,3,876.4,533.77,2629.2,
2159,1969,FASTA Cash Loan,557,2026-02-18 21:46:45,1984.89,1,2455.21,470.32,2455.21,website
2160,843,FASTA Cash Loan,2707,2025-08-06 22:18:03,-2615.23,6,556.87,726.0,3341.23,app
2161,210,,,2025-12-21 08:26:03,4800.96,6,1022.9,,6137.43,
2162,1023,FASTA Cash Loan,,2025-02-24 09:42:25,482.13,2,305.15,128.18,610.31,agent
2163,1029,FASTA Cash Loan,4677,2026-04-12 08:09:42,2007.31,3,793.88,374.32,2381.63,
2164,1362,FASTA Repeat Customer Loan,2989,2026-02-03 11:44:47,1900.01,6,,520.19,2420.2,website
2165,1542,,741,2025-09-18 18:15:13,5069.31,1,6358.08,1288.77,6358.08,agent
2166,1991,FASTA Cash Loan,2067,2026-05-10 12:36:24,3464.64,3,1369.05,642.51,4107.15,app
2167,1364,FASTA Repeat Customer Loan,1172,2026-02-25 15:20:47,11473.98,1,13731.77,2257.79,13731.77,
2168,1870,FASTA Repeat Customer Loan,7335,2025-06-24 19:44:18,7936.65,4,2449.48,1861.28,9797.93,
2169,1391,FASTA Cash Loan,,2025-12-16 09:03:32,2481.73,2,1552.57,623.41,3105.14,website
2170,1683,,778,2025-04-02 18:26:38,1932.97,1,2447.42,514.45,2447.42,agent
2171,782,FASTA Repeat Customer Loan,,2025-01-16 12:34:28,-524.34,5,133.93,145.29,669.63,
2172,1988,FASTA Cash Loan,5512,2026-06-06 15:16:15,5129.37,2,3219.3,1309.24,6438.61,website
2173,1368,FASTA Cash Loan,7248,2026-05-24 22:33:10,-9938.28,2,5906.3,1874.31,11812.59,website
2174,781,,,2026-04-29 08:52:58,14668.84,2,9008.56,3348.29,,agent
2175,68,,3732,2025-09-21 17:36:32,15329.46,3,6480.53,4112.13,19441.59,website
2176,408,FASTA Repeat Customer Loan,812,2026-05-16 19:57:20,9580.61,2,6086.9,2593.19,12173.8,website
2177,1485,FASTA Repeat Customer Loan,2139,2025-08-14 12:37:24,4949.22,6,1000.96,1056.57,6005.79,partner
2178,1849,,,2026-01-27 17:26:32,1445.88,4,430.54,276.27,1722.15,website
2179,325,,2491,2026-04-12 07:02:36,12189.74,4,3617.65,2280.86,14470.6,
2180,1518,FASTA Cash Loan,,2025-07-03 22:55:54,516.45,4,162.71,134.4,650.85,
2181,695,FASTA Repeat Customer Loan,1244,2025-12-04 10:14:27,5021.99,2,3011.09,1000.18,6022.17,app
2182,1683,,2419,2025-12-24 18:05:29,4988.84,4,1509.87,1050.66,6039.5,
2183,1646,FASTA Repeat Customer Loan,4869,2025-09-29 22:36:49,2606.85,4,,685.32,3292.17,
2184,902,FASTA Cash Loan,3744,2025-01-13 15:24:21,1015.9,3,415.54,230.71,1246.61,agent
2185,1187,,,2026-03-22 14:54:22,505.29,6,102.93,112.31,617.6,app
2186,509,FASTA Cash Loan,2593,2025-04-16 11:57:08,9849.5,6,2090.52,2693.61,12543.11,website
2187,1989,FASTA Repeat Customer Loan,,2025-03-23 21:50:43,3410.44,2,2062.71,714.99,4125.43,website
2188,7,FASTA Cash Loan,4948,2026-02-25 07:23:03,3330.49,5,825.0,794.53,4125.02,website
2189,1573,FASTA Cash Loan,7374,2026-05-23 18:34:56,10031.11,5,2455.32,2245.51,12276.62,
2190,1901,,3548,2026-03-26 21:45:49,5085.83,2,3079.62,1073.41,6159.24,
2191,1863,FASTA Repeat Customer Loan,4479,2025-09-17 10:14:52,12523.47,4,3748.56,2470.77,14994.24,
2192,1274,FASTA Cash Loan,,2025-01-12 18:32:46,12365.95,6,2456.47,2372.87,14738.82,website
2193,514,FASTA Repeat Customer Loan,4225,2025-11-15 07:29:22,2448.38,6,485.52,464.76,2913.14,agent
2194,540,FASTA Repeat Customer Loan,2007,2025-02-07 16:38:01,1018.03,2,623.96,229.9,1247.93,agent
2195,1404,FASTA Cash Loan,4928,2026-05-27 16:12:12,3144.23,3,1268.29,660.65,3804.88,app
2196,399,FASTA Repeat Customer Loan,122,2025-11-21 07:27:21,7816.51,2,4720.86,1625.21,9441.72,website
2197,386,FASTA Repeat Customer Loan,5624,2025-02-02 11:25:20,1554.73,2,919.84,284.95,1839.68,app
2198,626,FASTA Repeat Customer Loan,343,2025-09-24 20:00:15,5003.9,3,,1201.88,6205.78,website
2199,1036,,4029,2025-02-26 14:24:59,2623.28,6,547.35,660.82,3284.1,agent
2200,1586,FASTA Repeat Customer Loan,3817,2025-03-09 16:33:29,12470.99,4,3684.24,,14736.98,partner
2201,1595,,1256,2026-04-02 13:25:41,12328.84,2,7798.91,3268.99,15597.83,partner
2202,177,,4824,2026-05-31 19:05:26,1507.96,4,479.74,410.99,1918.95,app
2203,462,FASTA Cash Loan,6486,2026-02-02 14:54:38,2390.84,3,945.31,445.09,2835.93,app
2204,1005,,6346,2026-03-27 07:26:53,11538.76,4,3427.49,2171.2,13709.96,app
2205,167,FASTA Cash Loan,,2025-09-05 13:07:55,12450.19,1,14890.12,2439.93,14890.12,agent
2206,1242,FASTA Cash Loan,6149,2025-09-20 16:02:43,1988.4,1,2385.41,397.01,,
2207,204,,4386,2025-01-19 14:39:13,5224.68,2,3239.21,1253.75,6478.43,agent
2208,997,,2023,2025-06-17 13:55:52,973.54,2,613.49,253.45,1226.99,
2209,288,FASTA Repeat Customer Loan,6670,2025-06-22 17:43:43,2391.28,6,474.68,456.81,2848.09,agent
2210,1828,FASTA Cash Loan,979,2025-03-24 22:11:34,954.99,3,385.61,201.83,1156.82,website
2211,1444,FASTA Cash Loan,7809,2026-03-10 15:21:52,1564.48,4,484.39,373.09,1937.57,
2212,163,FASTA Cash Loan,,2025-02-07 12:58:14,978.33,6,204.03,245.85,1224.18,agent
2213,190,,7907,2025-10-04 08:05:12,5086.1,4,1576.16,1218.55,6304.65,
2214,1834,,3535,2025-09-04 13:52:12,1048.94,5,258.46,243.35,1292.29,app
2215,1720,FASTA Cash Loan,6634,2025-01-25 13:57:09,493.13,3,203.75,118.12,611.25,app
2216,1208,,7154,2025-09-02 19:43:58,3214.32,6,664.57,773.08,3987.4,app
2217,423,FASTA Cash Loan,6177,2025-09-24 09:42:25,975.24,4,,189.58,1164.82,agent
2218,1980,FASTA Repeat Customer Loan,3987,2025-01-25 15:21:10,2553.38,5,615.83,525.77,3079.15,partner
2219,1746,FASTA Cash Loan,1608,2025-03-13 07:08:16,9817.22,1,11753.95,1936.73,11753.95,website
2220,750,FASTA Repeat Customer Loan,228,2026-03-29 12:28:42,7681.92,4,2359.5,1756.07,9437.99,website
2221,1210,,6018,2025-11-10 21:25:16,5008.5,1,6403.32,1394.82,6403.32,
2222,551,FASTA Cash Loan,999,2025-08-12 22:04:37,-1565.68,4,471.14,318.88,1884.56,
2223,200,FASTA Repeat Customer Loan,4637,2025-07-18 12:35:26,3447.25,4,1102.43,962.46,4409.71,partner
2224,1888,FASTA Cash Loan,3392,2026-05-10 12:35:57,1012.23,1,1203.85,191.62,1203.85,partner
2225,1121,,6413,2025-12-06 14:37:34,1953.66,3,770.0,356.34,2310.0,
2226,1387,FASTA Repeat Customer Loan,6849,2025-11-05 20:47:47,3161.34,5,746.46,570.94,3732.28,website
2227,404,FASTA Cash Loan,390,2025-08-22 09:17:49,-510.44,5,125.91,119.11,629.55,
2228,1413,FASTA Repeat Customer Loan,,2026-05-13 15:04:59,2437.51,5,589.15,508.23,2945.74,agent
2229,1249,FASTA Repeat Customer Loan,,2025-01-03 21:05:30,8168.99,2,5111.9,2054.81,,website
2230,1772,FASTA Cash Loan,,2025-05-19 11:12:18,3272.58,1,4082.22,809.64,4082.22,partner
2231,1226,,4291,2025-10-04 16:36:38,2445.35,4,726.86,462.07,2907.42,app
2232,103,FASTA Repeat Customer Loan,578,2025-01-08 17:55:49,488.49,2,290.96,93.42,581.91,
2233,1214,FASTA Repeat Customer Loan,,2026-03-13 07:00:55,2006.51,3,797.13,384.89,2391.4,partner
2234,1466,,5079,2025-04-19 17:32:11,9990.27,6,2026.55,2169.03,12159.3,
2235,1457,FASTA Cash Loan,7652,2025-08-12 15:24:17,10497.53,6,2146.99,2384.42,12881.95,
2236,714,FASTA Repeat Customer Loan,4751,2025-08-07 14:44:04,11966.57,2,7375.52,2784.48,14751.05,agent
2237,385,FASTA Repeat Customer Loan,4856,2025-07-26 14:30:25,2452.15,1,3009.13,556.98,3009.13,agent
2238,612,,207,2025-06-29 17:57:20,2401.73,3,1010.51,629.8,3031.53,agent
2239,556,,7244,2025-08-17 12:39:17,2480.23,1,3020.49,540.26,3020.49,
2240,371,,2740,2025-02-23 15:22:04,5142.66,3,2108.65,1183.29,6325.95,
2241,1422,FASTA Cash Loan,1157,2025-05-30 07:15:11,15218.41,3,6130.88,3174.23,18392.64,
2242,1723,,6138,2025-03-15 19:29:13,1515.26,1,1920.85,,1920.85,agent
2243,203,FASTA Repeat Customer Loan,3972,2026-05-20 19:42:41,8113.87,2,4996.25,1878.63,9992.5,
2244,883,FASTA Cash Loan,6330,2025-09-11 11:48:05,1009.94,4,298.8,185.27,,agent
2245,50,,3499,2026-02-16 17:20:51,2395.83,3,992.82,582.63,2978.46,website
2246,1611,,,2025-12-11 20:21:25,14748.45,4,4353.13,2664.07,17412.52,partner
2247,864,FASTA Repeat Customer Loan,1753,2026-04-09 22:03:51,9608.77,3,3809.51,1819.77,11428.54,agent
2248,1207,FASTA Repeat Customer Loan,384,2026-05-09 18:24:23,8331.13,5,2048.75,1912.63,10243.76,website
2249,779,,6475,2025-02-06 09:56:10,9807.76,2,6162.65,2517.54,12325.3,partner
2250,871,FASTA Cash Loan,,2026-04-16 07:54:28,4849.59,2,3052.11,1254.63,6104.22,
2251,1769,FASTA Repeat Customer Loan,2304,2025-06-05 15:55:00,10315.44,4,,2561.65,12877.09,
2252,959,,5559,2025-02-24 13:14:44,10370.14,2,6267.32,2164.5,12534.64,
2253,95,FASTA Repeat Customer Loan,2029,2025-09-02 15:09:39,1049.05,5,264.09,271.41,1320.46,app
2254,795,FASTA Repeat Customer Loan,,2025-10-23 09:15:39,996.53,3,396.76,193.76,1190.29,
2255,1719,FASTA Cash Loan,1438,2025-06-30 20:10:13,2099.04,4,632.23,429.89,2528.93,agent
2256,16,,2571,2025-10-30 21:38:48,1903.35,6,392.89,454.01,2357.36,
2257,1597,,4119,2025-06-09 21:13:17,4781.14,4,1443.62,993.34,5774.48,agent
2258,1486,,61,2025-02-03 20:19:10,7830.07,4,2334.79,1509.08,9339.15,partner
2259,1071,FASTA Cash Loan,4761,2025-01-21 10:52:55,3459.87,1,4252.98,793.11,4252.98,
2260,667,FASTA Cash Loan,4909,2025-07-16 17:21:26,7695.71,2,4664.63,1633.56,9329.27,partner
2261,144,FASTA Repeat Customer Loan,1164,2025-06-03 12:53:30,15380.93,2,9269.8,3158.66,18539.59,app
2262,1119,FASTA Repeat Customer Loan,7238,2025-07-26 22:32:42,15397.05,6,3114.6,3290.55,18687.6,agent
2263,1386,FASTA Repeat Customer Loan,6205,2025-12-10 12:22:39,9643.85,1,,1994.4,11638.25,partner
2264,108,FASTA Cash Loan,412,2026-05-22 19:09:44,4861.98,1,5954.38,1092.4,5954.38,
2265,1489,FASTA Cash Loan,,2025-10-12 07:25:22,9885.06,3,4034.01,,12102.03,
2266,1158,FASTA Repeat Customer Loan,,2025-11-10 07:08:33,2038.5,4,645.08,541.83,2580.33,
2267,1949,FASTA Repeat Customer Loan,1567,2025-10-22 13:42:47,10418.48,2,6409.87,2401.27,12819.75,partner
2268,1552,FASTA Cash Loan,7250,2025-10-03 16:44:31,15178.28,2,9305.61,3432.95,18611.23,website
2269,1426,FASTA Repeat Customer Loan,6658,2026-05-03 15:09:35,8033.31,1,10275.74,2242.43,10275.74,
2270,1706,FASTA Repeat Customer Loan,5336,2025-10-21 20:06:42,-7674.75,3,3052.45,1482.61,9157.36,
2271,80,FASTA Repeat Customer Loan,6851,2025-12-24 10:40:12,15498.02,1,19770.72,4272.7,19770.72,app
2272,688,FASTA Cash Loan,5242,2025-01-16 15:05:16,9811.16,6,,2080.97,11892.13,agent
2273,294,FASTA Repeat Customer Loan,1887,2026-03-11 10:18:57,2092.12,5,499.48,405.27,2497.39,
2274,1306,FASTA Repeat Customer Loan,2998,2025-04-09 18:05:08,513.35,5,130.95,141.38,654.73,agent
2275,280,FASTA Repeat Customer Loan,5446,2025-08-21 12:40:20,2019.08,3,827.95,464.77,2483.85,
2276,1686,,7395,2026-03-23 12:51:39,1551.82,1,1984.69,432.87,1984.69,website
2277,865,,2651,2025-09-06 07:17:34,2526.18,1,3117.05,590.87,3117.05,
2278,1818,FASTA Repeat Customer Loan,4111,2025-04-22 12:36:57,12330.81,3,5007.26,2690.97,15021.78,app
2279,269,FASTA Repeat Customer Loan,111,2025-03-28 17:08:56,1902.81,6,398.29,486.96,2389.77,agent
2280,335,FASTA Repeat Customer Loan,462,2026-05-29 07:40:34,2606.29,4,807.88,625.24,3231.53,partner
2281,8,,891,2026-05-25 18:37:59,2538.68,4,781.03,585.45,3124.13,app
2282,108,FASTA Repeat Customer Loan,1471,2025-12-07 08:18:01,1990.87,3,794.68,393.16,2384.03,agent
2283,1152,,,2025-03-28 12:22:27,514.2,2,316.26,118.32,632.52,partner
2284,117,,,2025-06-14 07:51:36,8175.78,5,1986.33,1755.85,9931.63,
2285,727,FASTA Cash Loan,2058,2025-01-13 21:43:03,8174.32,5,1945.44,1552.87,9727.19,website
2286,784,FASTA Repeat Customer Loan,6254,2025-04-18 12:12:22,4863.82,2,3070.8,1277.78,,
2287,488,,,2025-02-23 22:16:55,8171.24,3,3427.15,2110.22,10281.46,
2288,1246,FASTA Cash Loan,2340,2026-05-20 11:36:39,10090.14,2,6165.32,2240.5,12330.64,agent
2289,443,FASTA Repeat Customer Loan,7261,2026-03-18 16:03:17,-1009.22,2,600.34,191.47,1200.69,app
2290,1833,FASTA Cash Loan,,2025-01-04 10:00:57,1900.41,4,590.57,461.88,2362.29,partner
2291,1177,,6829,2025-06-18 21:36:17,3406.57,2,2086.26,765.96,4172.53,
2292,876,FASTA Repeat Customer Loan,,2026-04-27 17:46:46,11564.15,5,2850.2,2686.84,14250.99,agent
2293,692,FASTA Repeat Customer Loan,507,2025-04-16 13:21:16,959.78,2,,199.86,1159.64,partner
2294,1618,FASTA Repeat Customer Loan,7949,2026-02-03 13:24:28,1980.59,6,394.52,386.51,2367.1,website
2295,1070,,2191,2025-12-28 17:06:40,998.92,2,618.17,237.43,1236.35,partner
2296,1006,,2890,2026-03-20 09:43:51,10106.26,2,6412.68,2719.1,12825.36,
2297,1675,,1938,2026-02-12 17:43:29,9755.96,4,2939.89,2003.6,11759.56,partner
2298,1692,FASTA Repeat Customer Loan,1993,2025-08-18 17:40:59,2033.82,4,638.44,519.94,2553.76,
2299,682,FASTA Cash Loan,2955,2025-07-05 22:24:48,11590.84,4,3604.55,2827.37,14418.21,app
2300,763,FASTA Cash Loan,5119,2025-06-29 11:42:30,15484.65,6,3188.73,3647.73,19132.38,partner
2301,594,FASTA Repeat Customer Loan,2262,2025-10-03 13:24:36,2430.62,6,496.15,546.3,2976.92,website
2302,1226,FASTA Repeat Customer Loan,2058,2026-04-16 20:56:49,11479.71,4,3605.18,2940.99,14420.7,agent
2303,540,FASTA Repeat Customer Loan,712,2026-06-03 10:23:06,3435.98,1,4381.21,945.23,4381.21,
2304,301,FASTA Repeat Customer Loan,63,2026-02-17 11:52:57,8325.21,4,2475.73,1577.7,9902.91,website
2305,1819,FASTA Repeat Customer Loan,778,2025-04-02 18:13:45,976.86,4,299.16,219.77,1196.63,
2306,786,FASTA Repeat Customer Loan,1275,2025-11-10 15:53:11,-1013.36,2,619.62,225.88,1239.24,website
2307,590,FASTA Repeat Customer Loan,7957,2025-03-21 22:20:09,1027.93,4,322.76,263.12,1291.05,website
2308,1173,,961,2025-11-19 07:35:39,1560.38,3,650.63,391.5,1951.88,
2309,144,FASTA Cash Loan,,2025-12-16 13:14:11,2059.85,1,2517.13,457.28,2517.13,website
2310,1235,FASTA Repeat Customer Loan,6995,2026-02-27 17:06:57,7859.95,6,1550.59,1443.59,9303.54,partner
2311,334,,7146,2026-01-19 13:22:59,4833.64,2,2861.49,889.33,5722.97,partner
2312,1836,FASTA Cash Loan,624,2025-02-13 22:39:17,1534.71,4,466.11,329.72,1864.43,partner
2313,128,FASTA Repeat Customer Loan,1434,2025-02-15 20:12:39,3462.23,1,4262.35,800.12,4262.35,website
2314,1812,FASTA Cash Loan,6929,2025-05-05 15:23:57,2379.85,2,1434.81,489.76,2869.61,
2315,1324,FASTA Cash Loan,1011,2026-02-12 18:54:06,508.67,5,120.21,92.4,601.07,app
2316,1782,FASTA Repeat Customer Loan,4615,2025-12-29 14:44:18,2567.51,4,774.34,529.84,3097.35,agent
2317,710,,1921,2026-01-25 09:24:15,3352.64,4,993.74,622.33,3974.97,agent
2318,207,,,2025-11-20 13:34:30,3457.57,2,,909.37,4366.94,partner
2319,1248,,915,2025-11-28 10:17:34,1553.86,5,386.1,376.64,1930.5,partner
2320,1534,FASTA Repeat Customer Loan,7079,2025-12-20 13:22:59,15316.56,6,3250.43,4186.04,19502.6,website
2321,1526,FASTA Cash Loan,2035,2026-06-14 10:52:34,8252.86,4,2592.15,2115.73,10368.59,website
2322,689,FASTA Cash Loan,,2026-01-03 18:56:04,15523.43,5,3899.06,3971.86,19495.29,
2323,773,FASTA Cash Loan,,2026-01-20 16:39:09,8281.53,4,2580.75,2041.47,10323.0,agent
2324,1251,FASTA Cash Loan,611,2025-08-30 12:01:17,2607.1,5,665.23,719.04,,partner
2325,1342,FASTA Cash Loan,3889,2026-06-01 12:29:55,7858.49,3,,1807.62,9666.11,agent
