payment_id,loan_id,schedule_id,payment_date,payment_amount_zar,payment_method,payment_status,bank_reference,naedo_run_id
3232,1456,985,2025-05-27,2906.68,Card,PENDING,BANKREF-50135624,NAEDO-592706
3233,780,8519,2025-05-25,1903.27,Cash Deposit,PENDING,BANKREF-60898269,
3234,164,1419,29 Jul 2025,3858.61,Card,failed,BANKREF-03406301,
3235,698,1639,2025-12-24,857.58,Cash Deposit,SUCCESS,BANKREF-33738792,
3236,503,3305,10 Nov 2025,3539.15,Card,REVERSED,BANKREF-03664307,
3237,1328,1611,2026-08-02,1879.36,Manual EFT,failed,BANKREF-44053784,
3238,1004,3274,2025-09-05,2817.41,debit order,FAILED,,NAEDO-855528
3239,1176,802,2026-05-29,503.2,Cash Deposit,SUCCESS,BANKREF-19633178,
3240,849,4337,2025-08-13,1032.41,Debit Order,SUCCESS,,NAEDO-213188
3241,1507,4740,2025-10-21,1983.14,Card,PENDING,BANKREF-02651828,
3242,1271,981,2025-12-15,286.53,Card,PENDING,BANKREF-90379162,
3243,1639,393,2025-02-08,3891.25,Cash Deposit,success,BANKREF-11081994,
3244,1457,4791,2025-04-09,3856.23,Cash Deposit,success,BANKREF-15440332,
3245,93,,2025-03-24,4120.22,Manual EFT,FAILED,BANKREF-06450736,
3246,1199,8233,2025-05-18,1613.36,Card,success,BANKREF-05742050,
3247,1530,5920,24/09/2025,559.04,Cash Deposit,REVERSED,BANKREF-65434736,
3248,189,4372,2025-10-02,873.29,Manual EFT,success,,
3249,482,3877,2025-12-02,2432.3,Debit Order,SUCCESS,BANKREF-74772950,
3250,1117,7083,2025-08-27,4301.95,Debit Order,REVERSED,BANKREF-47717320,NAEDO-360328
3251,686,1828,2025-05-22,-3461.67,Debit Order,failed,BANKREF-22519437,
3252,794,4355,2026-04-05,1219.42,Manual EFT,failed,BANKREF-24966145,
3253,324,8000,2025-06-25,2846.12,Debit Order,success,BANKREF-42883293,
3254,104,5167,2025-12-15,1783.95,Manual EFT,SUCCESS,BANKREF-76704435,
3255,234,,2026-06-19,4010.88,Debit Order,PENDING,BANKREF-48357090,NAEDO-771289
3256,886,4642,2025-10-16,2065.21,debit order,success,BANKREF-34288349,NAEDO-795375
3257,1175,86,2026-06-21,1500.48,Cash Deposit,SUCCESS,BANKREF-97215872,NAEDO-454791
3258,595,923,2026-11-14,4308.83,Manual EFT,success,BANKREF-88865794,NAEDO-138086
3259,1247,4795,2026-04-24,4792.06,Debit Order,FAILED,BANKREF-88118084,
3260,1772,8465,2025-11-26,4598.7,Card,FAILED,BANKREF-93812578,
3261,285,6565,2025-02-15,972.55,Manual EFT,REVERSED,BANKREF-00113854,
3262,1578,335,2025-12-04,4989.34,Debit Order,success,BANKREF-86006373,NAEDO-261770
3263,172,6733,2026-02-08,1534.32,Manual EFT,PENDING,BANKREF-56627032,
3264,1057,3887,2026-01-03,1543.19,Debit Order,REVERSED,BANKREF-31017631,NAEDO-848563
3265,370,7665,2025-04-28,2141.59,debit order,PENDING,BANKREF-83196277,NAEDO-625634
3266,1052,2995,2025-09-02,1706.11,Card,failed,,
3267,878,616,2025-08-08,3005.02,Cash Deposit,REVERSED,BANKREF-15201591,
3268,614,2713,2025-05-13,4689.96,Cash Deposit,success,BANKREF-76741816,
3269,315,3655,2025-05-03,674.58,Card,SUCCESS,BANKREF-65238596,
3270,520,4822,20251007,877.34,Card,REVERSED,,
3271,805,3052,2025-06-01,4998.23,Debit Order,SUCCESS,BANKREF-59459137,NAEDO-528351
3272,740,7529,2025-07-26,4832.84,Cash Deposit,failed,BANKREF-99815462,NAEDO-716473
3273,38,8924,2026-05-13,4573.25,Card,REVERSED,BANKREF-34849941,
3274,470,4476,2026-03-13,2280.69,Debit Order,SUCCESS,BANKREF-21288149,
3275,823,2431,2025-10-22,-2803.11,Cash Deposit,FAILED,BANKREF-68142985,
3276,694,7155,2026-01-06,3417.28,Cash Deposit,PENDING,BANKREF-47132524,NAEDO-931136
3277,1463,3100,2026-07-12,-2881.55,Debit Order,REVERSED,BANKREF-64643119,NAEDO-643882
3278,807,7461,2025-07-08,-4082.7,debit order,FAILED,,NAEDO-420549
3279,731,3243,2026-09-27,3136.64,Cash Deposit,FAILED,BANKREF-86242457,
3280,617,6804,2025-03-09,657.93,Manual EFT,failed,BANKREF-80842087,
3281,1055,4419,2025-05-04,2214.22,Debit Order,FAILED,BANKREF-53970256,NAEDO-716334
3282,1174,,2026-09-23,4278.38,Card,SUCCESS,BANKREF-23505189,NAEDO-527233
3283,261,3794,2026-12-27,4268.15,debit order,PENDING,BANKREF-22552904,
3284,1037,8427,2025-06-15,2884.37,debit order,PENDING,BANKREF-32319225,NAEDO-998700
3285,489,5678,2025-10-16,272.51,Card,FAILED,BANKREF-29297075,NAEDO-635576
3286,1371,2344,2025-09-21,3355.46,Debit Order,FAILED,BANKREF-98618445,
3287,297,3894,20250902,3673.38,Manual EFT,REVERSED,BANKREF-53973797,NAEDO-428466
3288,1319,592,2026-03-29,2799.79,Cash Deposit,success,,NAEDO-329573
3289,653,4790,20250619,1081.46,Cash Deposit,SUCCESS,BANKREF-58543867,
3290,766,,2025-05-02,656.78,Cash Deposit,PENDING,BANKREF-30245413,NAEDO-452934
3291,1038,2171,2026-04-16,473.3,Card,REVERSED,BANKREF-90163694,NAEDO-107225
3292,1288,1028,2025-12-17,4640.15,Card,failed,BANKREF-63375098,NAEDO-582967
3293,823,5692,2026-02-11,929.22,Debit Order,PENDING,BANKREF-76493033,
3294,823,2379,2025-07-08,2593.93,debit order,failed,BANKREF-84336943,NAEDO-117152
3295,244,6245,2026-04-30,4655.46,Card,FAILED,BANKREF-21690544,
3296,582,3111,24/12/2025,2546.96,Card,PENDING,,
3297,306,5097,2025-08-19,1719.99,Debit Order,FAILED,BANKREF-16645228,NAEDO-862196
3298,1558,3442,2026-02-02,3593.73,Cash Deposit,PENDING,BANKREF-54041078,NAEDO-522966
3299,104,5983,2026-05-14,255.7,debit order,REVERSED,BANKREF-47425992,NAEDO-899081
3300,1351,2454,2026-03-23,3142.91,Debit Order,SUCCESS,BANKREF-78082044,
3301,412,1705,2026-06-24,1149.34,debit order,FAILED,BANKREF-40348194,NAEDO-799763
3302,246,926,2026-07-05,2702.63,Cash Deposit,success,BANKREF-73329821,
3303,1218,1305,2025-05-15,1389.54,debit order,REVERSED,BANKREF-17653407,NAEDO-849447
3304,685,6610,2026-08-20,1997.5,Debit Order,SUCCESS,BANKREF-83464470,
3305,883,4577,2026-07-23,2315.59,Debit Order,FAILED,BANKREF-51622518,
3306,444,2562,2025-10-31,4758.83,Manual EFT,REVERSED,BANKREF-17024544,
3307,307,1066,20250422,721.93,Card,REVERSED,BANKREF-32869121,
3308,312,1778,2026-01-28,1859.63,Cash Deposit,SUCCESS,BANKREF-44709621,
3309,1651,6309,2025-08-21,4493.9,Cash Deposit,success,BANKREF-07459622,NAEDO-549780
3310,1560,7674,2026-04-30,2107.79,Manual EFT,SUCCESS,BANKREF-96825846,NAEDO-785272
3311,642,2169,2025-03-07,4110.22,Cash Deposit,SUCCESS,BANKREF-28619424,
3312,867,7192,2025-12-09,998.08,Cash Deposit,PENDING,BANKREF-14778686,
3313,190,4082,2025-12-28,1225.6,Manual EFT,failed,BANKREF-73838291,NAEDO-210201
3314,885,6900,2026-02-24,540.17,Cash Deposit,REVERSED,BANKREF-43215592,
3315,1186,1975,2026-01-14,3279.39,Debit Order,success,BANKREF-53831096,
3316,1608,6520,09-17-2026,2348.84,Card,SUCCESS,BANKREF-32115704,
3317,1355,2219,2026-01-26,1801.14,Manual EFT,success,BANKREF-91357878,NAEDO-577117
3318,1057,4511,2025-08-14,4717.07,debit order,SUCCESS,BANKREF-48325614,NAEDO-434776
3319,459,1955,2025-05-11,3586.97,Card,failed,BANKREF-84416145,
3320,600,5601,2026-01-31,233.23,debit order,FAILED,BANKREF-84888916,
3321,1377,6523,2026-06-07,3159.28,debit order,PENDING,BANKREF-07565296,
3322,1488,8959,2025-03-25,3797.43,Cash Deposit,PENDING,BANKREF-07924988,
3323,34,816,29/05/2025,1345.93,Debit Order,REVERSED,BANKREF-66556408,
3324,1545,5338,2026-08-25,885.26,Cash Deposit,success,BANKREF-96826289,
3325,72,3508,2025-08-27,4759.78,Manual EFT,FAILED,BANKREF-93434543,
3326,1713,,2025-12-12,3564.83,Card,FAILED,BANKREF-85030646,
3327,473,3700,2025-12-31,680.81,Manual EFT,failed,BANKREF-07894471,
3328,855,4408,2026-05-07,4154.18,Manual EFT,SUCCESS,BANKREF-82145622,
3329,1434,5502,2025-08-18,2180.03,Manual EFT,failed,,
3330,942,1879,2025-10-27,3573.95,Manual EFT,success,BANKREF-74715919,NAEDO-298298
3331,206,550,27/06/2026,4396.82,Cash Deposit,success,BANKREF-07108372,NAEDO-161277
3332,256,2580,2026-03-08,3274.74,Cash Deposit,failed,BANKREF-99447330,NAEDO-686782
3333,911,3647,2026-08-09,1129.95,Card,SUCCESS,BANKREF-77661026,
3334,1594,7131,2026-01-20,3576.92,Cash Deposit,success,BANKREF-96720396,
3335,225,4819,2025-06-29,260.55,Debit Order,FAILED,BANKREF-18039231,NAEDO-451149
3336,130,3021,2026-11-27,3209.78,Card,FAILED,BANKREF-11033754,NAEDO-902421
3337,492,3169,2026-04-06,1196.23,Cash Deposit,success,BANKREF-35622200,
3338,481,5155,20250318,3058.73,Debit Order,FAILED,BANKREF-99903588,NAEDO-968521
3339,980,6208,2025-10-25,2674.0,Debit Order,FAILED,BANKREF-62485359,
3340,652,6417,2026-02-25,4609.04,Debit Order,success,BANKREF-82790198,NAEDO-120614
3341,403,7984,2025-06-08,2120.7,Manual EFT,FAILED,BANKREF-61686127,
3342,96,2332,2026-03-23,-4479.33,debit order,PENDING,BANKREF-82135386,
3343,153,7163,2025-09-17,3781.52,Debit Order,SUCCESS,BANKREF-95778842,NAEDO-599651
3344,148,4561,2025-11-06,3996.52,Card,success,BANKREF-21723727,NAEDO-359282
3345,914,355,2026-08-18,1323.11,Debit Order,success,BANKREF-47997412,
3346,1493,7430,2025-11-12,2656.22,Card,SUCCESS,BANKREF-91591701,NAEDO-543480
3347,284,4348,02-12-2026,1329.79,Debit Order,SUCCESS,BANKREF-92691185,
3348,715,2046,2025-11-18,3545.28,Card,SUCCESS,BANKREF-37559034,NAEDO-749910
3349,1591,2488,2026-04-18,2167.88,Debit Order,SUCCESS,BANKREF-04560876,
3350,1422,4952,2025-08-13,2752.9,debit order,PENDING,BANKREF-86158068,NAEDO-811346
3351,1025,876,2025-08-05,4716.77,Card,REVERSED,BANKREF-42371105,NAEDO-245679
3352,1393,8989,2025-09-21,2753.54,Debit Order,failed,BANKREF-19571536,
3353,99,3735,2025-04-24,3941.04,debit order,FAILED,BANKREF-34330687,
3354,1624,4372,2026-01-18,214.53,debit order,success,BANKREF-95937218,
3355,1573,1725,2026-10-31,4873.8,Cash Deposit,success,BANKREF-95574552,
3356,1182,2238,2025-03-25,4871.55,debit order,success,BANKREF-73054849,
3357,1493,1520,2025-09-06,1498.49,Cash Deposit,PENDING,BANKREF-40342231,NAEDO-150632
3358,626,8879,2025-02-23,278.62,Cash Deposit,failed,BANKREF-43265386,NAEDO-259717
3359,416,1009,2025-02-11,4207.7,Cash Deposit,FAILED,BANKREF-00836879,NAEDO-291542
3360,1660,5693,2025-08-04,2241.53,Manual EFT,failed,BANKREF-40878840,
3361,624,4091,01-25-2026,4840.31,debit order,REVERSED,BANKREF-58566824,
3362,1412,4734,20 Aug 2025,3658.98,Debit Order,REVERSED,BANKREF-12587119,
3363,1353,4562,2025-10-24,3621.76,Debit Order,FAILED,BANKREF-11124141,NAEDO-471103
3364,882,3375,2026-01-22,4599.55,Cash Deposit,FAILED,BANKREF-74323966,NAEDO-855441
3365,1422,6856,2025-04-03,4582.32,Debit Order,PENDING,BANKREF-12209988,
3366,553,3414,28 Jan 2026,2470.94,Manual EFT,SUCCESS,BANKREF-36856831,
3367,633,279,2025-04-07,3655.56,Card,REVERSED,BANKREF-49940098,
3368,1699,1750,2025-03-12,2520.66,debit order,SUCCESS,BANKREF-39066367,
3369,806,2249,2025-11-07,664.09,Card,success,BANKREF-66399430,NAEDO-674213
3370,826,8479,2026-06-28,4684.1,Manual EFT,failed,BANKREF-08230622,
3371,1343,,2026-05-03,4446.45,Manual EFT,PENDING,BANKREF-53777536,NAEDO-107336
3372,786,6790,2025-03-20,2851.68,debit order,success,BANKREF-42999221,
3373,305,1249,2025-07-08,408.83,Debit Order,REVERSED,BANKREF-82025005,
3374,1617,1087,2026-02-20,2238.61,debit order,success,BANKREF-60987422,NAEDO-643152
3375,1174,6203,2025-07-10,1045.42,Manual EFT,FAILED,BANKREF-78786658,NAEDO-173989
3376,642,2768,2026-04-12,-712.51,debit order,REVERSED,BANKREF-73811966,
3377,140,,2025-10-06,820.97,Cash Deposit,failed,BANKREF-82317403,NAEDO-861833
3378,179,3033,2025-03-20,3137.82,Card,SUCCESS,BANKREF-40587837,
3379,1496,1667,2026-06-29,4737.76,Card,FAILED,BANKREF-67366544,
3380,408,290,2026-06-23,4125.04,Card,success,BANKREF-68782526,NAEDO-317947
3381,210,7897,15 Apr 2025,875.99,Card,failed,BANKREF-90192041,
3382,1444,7316,2026-11-05,2457.98,debit order,failed,BANKREF-73595213,NAEDO-630693
3383,1723,2216,2025-11-04,671.99,Cash Deposit,REVERSED,BANKREF-36812302,NAEDO-155660
3384,963,672,2025-12-22,1801.88,Debit Order,success,BANKREF-95318477,
3385,565,7598,2026-12-16,2188.05,Debit Order,SUCCESS,BANKREF-80951428,
3386,917,493,2026-05-15,4080.14,debit order,FAILED,BANKREF-63752906,NAEDO-867942
3387,1133,271,2025-12-12,2613.16,Cash Deposit,SUCCESS,BANKREF-78036703,
3388,755,8930,2026-07-25,348.08,Debit Order,PENDING,BANKREF-11754544,NAEDO-734790
3389,773,8416,2025-06-16,2380.53,debit order,failed,BANKREF-31697457,
3390,110,6725,2025-02-15,350.89,debit order,REVERSED,BANKREF-62215781,
3391,1465,2452,2025-05-23,3006.91,Cash Deposit,success,BANKREF-84132879,
3392,919,150,20260128,3874.61,Debit Order,PENDING,BANKREF-80308278,NAEDO-532761
3393,67,7941,20260320,725.09,Manual EFT,REVERSED,BANKREF-70397889,
3394,187,8408,2025-11-02,1887.11,Card,PENDING,BANKREF-08056699,NAEDO-904621
3395,76,7136,2025-03-03,3942.38,Cash Deposit,success,BANKREF-11436327,NAEDO-764702
3396,276,8633,2025-12-09,4107.05,Debit Order,success,BANKREF-32444321,
3397,1465,963,2026-06-16,1569.3,debit order,failed,BANKREF-87816266,
3398,129,887,2025-03-24,4006.03,Card,failed,BANKREF-73401838,
3399,1523,8786,2025-05-02,4750.7,Debit Order,REVERSED,BANKREF-80665372,
3400,671,1816,2026-04-03,3671.63,Card,success,,
3401,1271,7174,2025-06-27,3172.26,Card,FAILED,BANKREF-92566681,NAEDO-831535
3402,863,5553,2025-04-05,4178.44,debit order,failed,BANKREF-10550844,
3403,633,1342,2026-06-30,4946.8,debit order,success,BANKREF-18273467,NAEDO-639093
3404,588,,2025-02-11,1609.25,Cash Deposit,REVERSED,BANKREF-47949504,NAEDO-478690
3405,1685,,2026-02-01,2883.41,Manual EFT,REVERSED,BANKREF-43707890,NAEDO-919233
3406,316,7960,2026-07-28,1588.66,Card,SUCCESS,BANKREF-06382652,
3407,1600,2516,20250424,1210.6,Cash Deposit,SUCCESS,BANKREF-96394387,
3408,564,2838,2026-03-01,2862.83,Debit Order,FAILED,BANKREF-89077273,NAEDO-131267
3409,423,3198,2025-12-16,2028.91,debit order,REVERSED,BANKREF-24514234,
3410,1594,2189,2026-06-13,2050.65,debit order,success,,
3411,1148,4086,05/08/2025,4009.81,Debit Order,SUCCESS,,
3412,164,2350,23 Sep 2026,873.38,Card,SUCCESS,BANKREF-26953339,
3413,505,7675,2025-03-07,1252.3,Debit Order,failed,,
3414,35,7722,2025-11-30,2687.46,debit order,REVERSED,BANKREF-84071720,
3415,1783,1163,2025-10-12,4774.76,Cash Deposit,success,BANKREF-85381425,
3416,1238,,23/09/2025,1071.34,Debit Order,FAILED,BANKREF-47089362,
3417,505,3731,2025-03-31,2577.66,debit order,success,BANKREF-86315748,
3418,312,7486,2026-01-07,376.4,Debit Order,failed,BANKREF-99981254,
3419,927,421,2026-04-26,4905.25,debit order,failed,BANKREF-25417667,
3420,1796,4462,2026-01-08,3413.02,Card,FAILED,BANKREF-64005967,
3421,877,5446,2025-04-08,1325.77,Debit Order,PENDING,BANKREF-45253931,
3422,789,4469,2025-12-29,3361.93,Cash Deposit,failed,BANKREF-19791096,NAEDO-843753
3423,767,5268,2025-10-18,3674.7,Card,FAILED,BANKREF-11901087,
3424,927,4775,28/04/2026,2546.35,Card,SUCCESS,BANKREF-99858292,
3425,372,8520,2025-07-14,2549.49,Debit Order,REVERSED,BANKREF-05012382,
3426,101,854,2025-06-02,2627.8,Cash Deposit,FAILED,BANKREF-31433422,
3427,794,5709,2026-06-11,3419.69,debit order,REVERSED,BANKREF-21428940,NAEDO-107835
3428,438,1017,2025-03-31,2614.02,Card,success,BANKREF-32867467,NAEDO-951994
3429,765,7147,2025-11-29,4351.37,Debit Order,REVERSED,BANKREF-56455642,
3430,1444,,2026-07-18,427.09,Cash Deposit,PENDING,BANKREF-79122869,NAEDO-409893
3431,1754,5738,2025-11-14,1103.86,debit order,PENDING,BANKREF-06414965,
3432,1304,,2025-11-08,4572.52,Manual EFT,PENDING,BANKREF-11513184,NAEDO-962849
3433,935,2546,2025-06-05,3003.58,Cash Deposit,failed,BANKREF-69225472,NAEDO-961210
3434,398,,2025-12-02,3356.85,Cash Deposit,PENDING,BANKREF-10958551,
3435,1061,4573,2025-07-11,1181.6,Cash Deposit,SUCCESS,BANKREF-65438457,
3436,1007,2757,2026-06-17,1772.63,Manual EFT,SUCCESS,BANKREF-06223306,NAEDO-634337
3437,785,1730,2025-11-06,909.18,Manual EFT,success,,NAEDO-870054
3438,181,7298,2025-05-06,419.43,Cash Deposit,SUCCESS,BANKREF-42951020,
3439,1037,162,2025-09-21,292.7,Debit Order,REVERSED,,NAEDO-411513
3440,1338,2873,2026-07-13,2411.96,Cash Deposit,FAILED,BANKREF-20954908,
3441,911,2793,20251009,382.08,Card,success,BANKREF-11121073,NAEDO-646092
3442,159,6525,2025-07-24,243.76,Card,FAILED,BANKREF-19365114,NAEDO-840927
3443,745,7029,10 May 2026,4958.3,Cash Deposit,SUCCESS,,NAEDO-385893
3444,1222,659,2026-01-21,230.71,Manual EFT,PENDING,BANKREF-72639332,
3445,1495,423,2025-12-07,1189.88,debit order,success,,
3446,954,,2025-06-02,1016.23,Card,REVERSED,BANKREF-58262827,
3447,84,323,2025-12-02,2623.7,Debit Order,failed,BANKREF-08931206,
3448,699,885,2025-02-20,2704.84,Card,REVERSED,,NAEDO-642192
3449,862,7660,2026-03-15,4924.44,Cash Deposit,FAILED,BANKREF-65000752,
3450,1520,606,2026-12-26,3816.0,Card,success,BANKREF-87412394,NAEDO-724039
3451,988,3426,2026-02-14,1158.99,debit order,REVERSED,BANKREF-88320739,
3452,591,1220,2026-09-16,4392.85,Cash Deposit,PENDING,BANKREF-66258825,
3453,203,4446,14/03/2025,1016.63,Cash Deposit,REVERSED,BANKREF-69253087,
3454,959,4575,2026-09-11,2937.11,Debit Order,FAILED,BANKREF-31711993,
3455,1355,1786,2026-03-17,2484.14,Cash Deposit,success,BANKREF-10802588,NAEDO-386852
3456,475,3965,2025-10-20,4729.76,Debit Order,PENDING,BANKREF-22722960,
3457,233,1181,2025-03-15,3417.51,Debit Order,success,BANKREF-39796560,
3458,1528,6598,2025-06-14,4731.44,Cash Deposit,FAILED,BANKREF-74394381,NAEDO-421802
3459,1241,7736,2025-10-16,2153.23,debit order,failed,,NAEDO-169635
3460,1787,8053,2025-08-02,-2530.58,Manual EFT,SUCCESS,BANKREF-95755402,
3461,806,2672,2026-07-13,1708.22,debit order,PENDING,BANKREF-81332182,
3462,1570,995,2025-06-15,1674.4,Debit Order,FAILED,,NAEDO-353692
3463,1322,5969,03/04/2026,4525.57,debit order,PENDING,BANKREF-18292198,
3464,306,8769,2025-11-17,3357.39,Manual EFT,success,BANKREF-23937776,NAEDO-238957
3465,1402,5757,2025-06-03,2710.34,Cash Deposit,REVERSED,BANKREF-00560190,
3466,1087,5127,2026-05-30,2272.06,Card,FAILED,BANKREF-92435470,
3467,799,280,2025-02-28,4201.78,Card,SUCCESS,BANKREF-39427766,NAEDO-597919
3468,1151,4636,2025-10-03,2951.79,Manual EFT,failed,BANKREF-72518374,NAEDO-239082
3469,1391,878,2025-10-09,828.94,Cash Deposit,success,BANKREF-41716088,
3470,164,8529,2025-04-22,1287.14,debit order,FAILED,BANKREF-62561588,
3471,124,2083,2026-06-08,741.49,Manual EFT,PENDING,BANKREF-49794074,NAEDO-786670
3472,317,8340,2025-06-29,4053.64,Card,FAILED,BANKREF-62016137,NAEDO-646620
3473,317,,08 Dec 2025,2822.58,Cash Deposit,REVERSED,BANKREF-34123584,
3474,919,8561,2026-03-10,4179.53,Manual EFT,SUCCESS,BANKREF-51586554,
3475,752,3983,20260103,471.76,debit order,success,,
3476,1409,8138,2026-01-18,3718.23,Debit Order,REVERSED,,
3477,1396,,2026-06-24,2712.44,Cash Deposit,FAILED,BANKREF-51911689,
3478,1797,1199,2026-02-12,4393.65,Debit Order,PENDING,BANKREF-98029038,NAEDO-701013
3479,953,1127,2025-03-07,323.43,Debit Order,success,BANKREF-64098533,
3480,379,3204,2025-08-31,1446.81,Card,REVERSED,BANKREF-17635138,NAEDO-451227
3481,1631,273,2026-05-14,4617.25,Manual EFT,PENDING,BANKREF-84811262,NAEDO-411443
3482,287,3659,2026-12-20,2161.29,Card,success,BANKREF-88203171,
3483,1096,8637,04 Dec 2025,4066.97,Debit Order,FAILED,BANKREF-08896290,NAEDO-179787
3484,516,3143,2026-07-17,3136.02,Debit Order,FAILED,BANKREF-06494728,
3485,935,3964,2026-01-17,523.19,Manual EFT,PENDING,BANKREF-93709543,
3486,1280,7403,2025-12-10,2252.55,Manual EFT,SUCCESS,,
3487,627,,10 Aug 2025,650.06,Cash Deposit,SUCCESS,BANKREF-76839411,NAEDO-201921
3488,185,8719,12-03-2025,4458.44,debit order,SUCCESS,BANKREF-90172741,
3489,1246,3437,2026-01-04,3568.31,debit order,SUCCESS,BANKREF-75833208,NAEDO-648037
3490,832,8532,20260207,3458.34,Card,FAILED,BANKREF-51417433,NAEDO-678190
3491,41,4920,2026-07-26,1752.09,Card,success,BANKREF-25765208,NAEDO-669204
3492,934,,2026-07-26,638.37,debit order,PENDING,BANKREF-92508743,
3493,889,6339,2026-01-12,4568.68,Cash Deposit,FAILED,BANKREF-77098092,NAEDO-878061
3494,135,,2025-09-26,1725.93,Cash Deposit,SUCCESS,,NAEDO-533773
3495,689,,07 Sep 2025,1564.97,Debit Order,success,BANKREF-47276334,
3496,490,1621,2025-03-12,-274.24,Manual EFT,failed,BANKREF-73099310,NAEDO-552163
3497,1239,6284,2025-10-21,2552.27,Cash Deposit,FAILED,BANKREF-98400223,NAEDO-728810
3498,1195,6619,2025-05-12,1734.31,Card,FAILED,BANKREF-61559747,
3499,840,1432,2026-03-20,-2049.25,Debit Order,success,BANKREF-75180345,NAEDO-796259
3500,1123,,2026-03-29,1383.34,debit order,success,BANKREF-33875948,
3501,560,1998,2025-07-18,4490.26,Cash Deposit,success,BANKREF-05986492,NAEDO-283772
3502,1368,3156,2025-06-16,377.01,debit order,SUCCESS,BANKREF-54744205,NAEDO-727693
3503,1384,,2026-06-18,2891.88,Manual EFT,FAILED,BANKREF-76484002,
3504,23,,2025-04-06,2301.72,Debit Order,PENDING,BANKREF-77326299,
3505,1620,107,2025-07-02,699.08,debit order,PENDING,BANKREF-38894883,
3506,409,5818,2025-02-23,4231.17,debit order,success,,
3507,636,287,28 May 2025,612.43,Cash Deposit,SUCCESS,BANKREF-60498734,NAEDO-563991
3508,1512,4647,2026-03-18,1092.12,Debit Order,SUCCESS,BANKREF-33726694,NAEDO-882170
3509,1043,87,2025-04-07,4644.47,Card,failed,BANKREF-78370446,NAEDO-971504
3510,866,435,2025-12-31,3798.49,Cash Deposit,success,,
3511,1378,1892,2025-02-22,1942.16,Debit Order,FAILED,BANKREF-93819673,NAEDO-202287
3512,901,1497,2026-09-06,1440.38,Cash Deposit,success,BANKREF-21778629,
3513,1694,1270,2026-02-06,3279.26,Card,PENDING,BANKREF-07750163,NAEDO-247191
3514,158,1771,2025-07-13,759.51,debit order,FAILED,BANKREF-69934186,
3515,387,7038,2026-05-18,2215.85,Cash Deposit,success,BANKREF-69863934,
3516,1227,,2025-12-05,4713.1,Manual EFT,REVERSED,,
3517,1760,7427,2026-05-26,3081.73,Manual EFT,PENDING,BANKREF-73498711,
3518,397,5969,2025-03-31,2022.59,Manual EFT,REVERSED,BANKREF-68622415,NAEDO-761605
3519,1643,8759,2025-10-18,4493.31,Cash Deposit,success,,
3520,557,,2025-04-22,2733.44,Card,PENDING,BANKREF-92703053,
3521,1541,8482,2025-12-17,4571.44,Cash Deposit,failed,BANKREF-03495517,NAEDO-759117
3522,217,4954,2025-10-30,4897.3,Card,REVERSED,BANKREF-19113027,
3523,674,8994,2025-07-02,3419.31,debit order,REVERSED,BANKREF-15214039,NAEDO-743050
3524,1608,,2025-12-20,1391.58,Card,SUCCESS,BANKREF-96832663,
3525,1032,2369,2025-11-02,3059.93,debit order,SUCCESS,BANKREF-53469457,
3526,361,2948,2026-05-15,271.17,Card,failed,BANKREF-92930345,NAEDO-629240
3527,566,,05/09/2025,1663.22,Debit Order,FAILED,BANKREF-82750258,
3528,992,1255,2026-08-01,3541.46,debit order,FAILED,BANKREF-82775478,NAEDO-596555
3529,648,295,2025-08-09,4210.52,Card,REVERSED,BANKREF-52132989,
3530,1140,821,2025-10-06,1262.29,debit order,SUCCESS,BANKREF-82912406,NAEDO-755203
3531,199,3097,2025-02-09,-3645.89,Card,failed,BANKREF-89318420,NAEDO-643543
3532,767,3654,2026-07-09,1645.72,Debit Order,SUCCESS,BANKREF-97785740,NAEDO-769626
3533,498,6377,2025-02-11,3718.69,debit order,REVERSED,BANKREF-75480326,
3534,1197,5340,20260730,2601.42,Cash Deposit,REVERSED,BANKREF-59920248,
