credit_check_id,application_id,bureau_name,credit_score,risk_band,enquiry_result,checked_at,adverse_listings_count,total_open_accounts,total_judgements
2048,1673,,366,HIGH,REFER,2025-03-15 20:29:36,2,13,1
2049,480,Demo Credit Bureau,756,Low,PASS,2026-05-24 17:19:44,0,9,
2050,1343,Compuscan,613,MEDIUM,REFER,2025-05-28 16:12:12,5,9,2
2051,2741,TransUnion,559,HIGH,pass,2025-03-02 15:35:58,1,10,1
2052,632,TransUnion,324,VERY_HIGH,ERROR,2025-01-18 21:13:29,1,3,2
2053,1697,Demo Credit Bureau,351,VERY_HIGH,Fail,2025-10-31 10:23:52,3,9,3
2054,838,Experian,667,Low,FAIL,2026-01-27 14:04:31,1,15,3
2055,1006,Demo Credit Bureau,627,MEDIUM,REFER,2025-05-26 15:41:21,0,11,1
2056,635,TransUnion,758,LOW,REFER,2026-05-13 16:46:01,3,9,3
2057,2634,Demo Credit Bureau,,,FAIL,2025-10-05 10:56:07,0,3,0
2058,2876,TransUnion,491,VERY_HIGH,Fail,2025-10-21 15:50:51,3,15,3
2059,996,,432,VERY_HIGH,PASS,2025-07-15 11:58:37,4,,
2060,2124,,713,Low,Fail,2025-04-04 20:05:35,0,13,
2061,1828,Compuscan,535,VERY_HIGH,ERROR,2025-11-06 16:54:26,4,14,1
2062,3145,TransUnion,771,Low,ERROR,2026-03-20 11:33:32,3,13,2
2063,1446,Compuscan,703,LOW,ERROR,2025-03-19 17:25:16,4,6,3
2064,2844,Demo Credit Bureau,470,VERY_HIGH,pass,2025-08-11 22:02:30,4,4,3
2065,3168,TransUnion,635,MEDIUM,pass,2025-02-02 10:45:46,1,2,
2066,749,,305,HIGH,REFER,2025-11-11 19:37:20,3,8,1
2067,745,Compuscan,518,HIGH,REFER,2025-07-27 19:58:19,1,,1
2068,498,Experian,584,MEDIUM,pass,2025-10-13 22:27:43,,13,
2069,2040,,357,VERY_HIGH,FAIL,2026-04-20 20:30:38,,1,2
2070,1785,Compuscan,567,HIGH,ERROR,2025-12-22 18:09:03,1,12,2
2071,1488,Demo Credit Bureau,804,LOW,Fail,2026-05-21 09:48:38,4,5,
2072,1109,,362,HIGH,PASS,2026-04-07 18:48:13,1,7,0
2073,2218,,543,HIGH,FAIL,2026-01-17 20:26:54,1,10,1
2074,972,TransUnion,826,LOW,FAIL,2026-02-22 11:38:49,4,1,0
2075,2208,,353,VERY_HIGH,pass,2025-03-08 20:58:08,4,12,0
2076,2072,,538,HIGH,ERROR,2025-08-24 19:38:16,4,6,1
2077,2411,Experian,704,low,Fail,2025-08-26 19:21:32,1,,
2078,397,Demo Credit Bureau,706,LOW,FAIL,2025-06-03 13:28:20,5,12,3
2079,487,,463,VERY_HIGH,PASS,2025-05-19 17:56:44,5,12,3
2080,2920,TransUnion,335,HIGH,REFER,2025-12-21 21:25:30,2,1,1
2081,1790,,652,Low,REFER,2025-11-27 09:17:12,0,3,0
2082,3020,Demo Credit Bureau,342,VERY_HIGH,pass,2025-01-01 12:12:48,,3,0
2083,3087,,554,HIGH,ERROR,2025-08-26 11:41:36,4,,3
2084,1409,,322,VERY_HIGH,REFER,2026-03-19 08:45:58,,14,0
2085,2309,,842,LOW,PASS,2026-02-01 21:04:18,0,14,1
2086,2082,TransUnion,323,HIGH,ERROR,2025-12-05 12:27:04,1,,2
2087,408,TransUnion,426,VERY_HIGH,REFER,2025-03-20 20:38:04,0,,2
2088,1387,Experian,564,VERY_HIGH,FAIL,2025-06-22 18:39:19,2,7,
2089,1534,Demo Credit Bureau,672,low,pass,2025-07-27 21:55:32,1,4,3
2090,2129,Demo Credit Bureau,677,LOW,PASS,2025-12-18 10:37:56,5,9,
2091,436,Experian,338,HIGH,Fail,2025-02-20 20:29:54,3,9,3
2092,1849,TransUnion,625,MEDIUM,pass,2026-01-17 20:48:10,0,9,2
2093,1410,,643,MEDIUM,pass,2025-03-15 18:31:06,,,0
2094,2728,,802,low,ERROR,2026-03-05 14:46:57,0,8,3
2095,522,Experian,823,low,FAIL,2025-09-25 21:13:22,3,6,
2096,2050,,444,HIGH,PASS,2025-10-03 10:16:19,3,13,2
2097,467,Demo Credit Bureau,560,VERY_HIGH,PASS,2025-07-28 13:04:57,1,13,0
2098,722,Experian,728,Low,pass,2026-03-02 22:59:54,2,0,1
2099,325,,458,VERY_HIGH,REFER,2025-03-08 18:41:34,3,11,
2100,814,Demo Credit Bureau,703,low,pass,2026-05-26 09:23:39,3,5,3
2101,1301,Compuscan,716,Low,FAIL,2026-06-08 20:58:32,3,12,0
2102,37,Experian,757,low,FAIL,2025-03-04 14:18:16,2,0,1
2103,2413,Demo Credit Bureau,324,HIGH,pass,2026-04-30 09:56:04,0,3,
2104,526,,734,Low,PASS,2025-07-19 18:09:50,1,4,2
2105,3199,,606,MEDIUM,PASS,2025-02-14 09:42:06,4,4,3
2106,1231,TransUnion,810,low,FAIL,2025-07-31 17:06:07,5,6,0
2107,77,Demo Credit Bureau,458,VERY_HIGH,REFER,2026-03-07 22:30:13,4,2,3
2108,964,,410,VERY_HIGH,Fail,2025-07-06 07:56:20,5,7,0
2109,2795,Experian,317,HIGH,ERROR,2026-01-26 12:00:07,4,8,2
2110,1953,Demo Credit Bureau,631,MEDIUM,FAIL,2025-01-02 19:42:20,2,,0
2111,238,TransUnion,804,Low,Fail,2026-01-05 21:03:53,5,3,3
2112,1738,Experian,362,VERY_HIGH,REFER,2026-02-16 16:03:39,0,8,2
2113,1858,Demo Credit Bureau,574,HIGH,pass,2025-06-26 15:56:48,,,1
2114,1814,TransUnion,471,VERY_HIGH,PASS,2025-12-25 07:15:35,0,,0
2115,1800,TransUnion,669,LOW,ERROR,2026-03-09 10:30:36,5,6,3
2116,933,Compuscan,434,VERY_HIGH,PASS,2025-06-13 22:06:24,4,14,0
2117,2272,Compuscan,678,LOW,FAIL,2025-03-01 20:37:58,0,2,3
2118,2180,TransUnion,,MEDIUM,REFER,2025-03-03 15:19:00,2,15,2
2119,1407,TransUnion,568,VERY_HIGH,REFER,2025-12-09 07:40:09,5,13,1
2120,404,,536,HIGH,REFER,2026-05-23 22:46:25,3,13,
2121,2324,Compuscan,472,HIGH,PASS,2025-06-22 18:33:51,2,8,0
2122,1081,Demo Credit Bureau,850,Low,PASS,2025-07-28 22:41:31,4,9,0
2123,499,TransUnion,664,LOW,FAIL,2026-05-04 15:31:28,3,0,2
2124,250,Experian,,VERY_HIGH,ERROR,2026-04-24 07:00:47,,6,2
2125,540,,764,Low,Fail,2025-08-20 15:52:07,,,2
2126,1949,Experian,669,LOW,FAIL,2025-12-27 18:03:02,3,1,3
2127,1724,TransUnion,564,HIGH,ERROR,2025-05-04 18:40:30,5,10,0
2128,2933,,839,low,FAIL,2025-05-04 21:40:05,5,13,3
2129,508,,793,Low,REFER,2026-06-11 13:30:57,3,8,3
2130,2037,Experian,786,LOW,ERROR,2025-11-27 14:08:55,2,3,1
2131,2814,TransUnion,843,low,REFER,2025-12-15 14:47:25,2,14,2
2132,2454,Compuscan,,Low,pass,2026-05-12 18:04:05,5,13,1
2133,2911,Demo Credit Bureau,396,VERY_HIGH,Fail,2026-04-05 14:23:23,,0,3
2134,113,Compuscan,302,HIGH,REFER,2025-02-25 21:32:42,5,4,0
2135,2835,Demo Credit Bureau,320,HIGH,FAIL,2025-05-01 11:57:04,2,9,0
2136,1434,Experian,457,VERY_HIGH,pass,2025-09-18 10:37:28,2,4,2
2137,501,Demo Credit Bureau,410,VERY_HIGH,Fail,2025-01-05 09:12:31,4,6,0
2138,646,,471,HIGH,pass,2025-01-21 13:46:06,2,8,1
2139,478,Demo Credit Bureau,,HIGH,ERROR,2025-11-01 13:06:39,0,0,1
2140,1317,Experian,615,MEDIUM,PASS,2025-04-16 12:31:35,3,0,0
2141,497,,768,low,FAIL,2025-04-26 14:44:48,3,11,0
2142,2889,Demo Credit Bureau,493,VERY_HIGH,PASS,2026-03-08 09:51:54,1,15,1
2143,2270,Compuscan,712,LOW,Fail,2026-05-04 13:04:54,1,0,2
2144,778,TransUnion,334,VERY_HIGH,REFER,2025-09-23 19:34:20,5,6,3
2145,2364,,336,VERY_HIGH,ERROR,2026-05-25 19:29:09,4,15,0
2146,611,Experian,638,MEDIUM,ERROR,2025-08-17 10:24:34,5,0,3
2147,774,Experian,684,Low,PASS,2025-08-16 08:06:11,,,1
2148,2716,Experian,,LOW,pass,2026-03-13 20:55:09,3,4,2
2149,2692,Experian,601,MEDIUM,pass,2026-04-05 22:37:25,2,9,3
2150,2845,Experian,,,pass,2026-02-13 08:06:07,4,1,2
2151,585,Demo Credit Bureau,514,HIGH,FAIL,2025-02-19 13:51:40,1,10,0
2152,1358,Demo Credit Bureau,472,HIGH,pass,2025-06-10 13:59:06,,5,2
2153,2906,Demo Credit Bureau,384,VERY_HIGH,pass,2025-05-04 16:10:46,0,8,2
2154,2401,,480,VERY_HIGH,pass,2026-04-11 13:53:30,3,4,3
2155,616,TransUnion,513,HIGH,ERROR,2026-02-16 17:16:50,3,2,2
2156,2182,,,,REFER,2025-11-24 20:10:53,1,10,0
2157,1666,Compuscan,720,LOW,ERROR,2026-03-03 20:57:23,2,,2
2158,2532,Demo Credit Bureau,661,LOW,pass,2026-02-26 15:02:22,1,,1
2159,1965,,430,HIGH,ERROR,2025-03-09 19:20:16,3,0,3
2160,1330,Demo Credit Bureau,,,Fail,2026-02-11 17:50:07,5,10,2
2161,679,Demo Credit Bureau,335,HIGH,FAIL,2026-01-12 10:59:20,2,4,3
2162,2464,Demo Credit Bureau,817,Low,ERROR,2026-02-19 18:08:12,5,13,2
2163,1300,Compuscan,681,low,Fail,2025-11-29 13:38:33,1,6,0
2164,1335,Compuscan,422,VERY_HIGH,REFER,2025-01-18 22:38:50,2,15,3
2165,2043,Experian,475,HIGH,REFER,2026-05-08 15:50:18,1,15,0
2166,1622,Demo Credit Bureau,,,Fail,2025-05-23 18:26:57,4,2,3
2167,914,TransUnion,598,MEDIUM,ERROR,2025-04-19 10:24:32,,,2
2168,1646,TransUnion,445,VERY_HIGH,PASS,2026-04-08 16:00:54,2,10,
2169,3041,TransUnion,744,Low,Fail,2026-05-31 14:48:30,3,0,3
2170,2189,Compuscan,525,HIGH,pass,2026-03-22 18:55:22,,2,2
2171,1341,,563,VERY_HIGH,Fail,2025-04-22 07:35:25,,14,2
2172,2011,,618,MEDIUM,REFER,2025-08-06 20:06:21,3,6,2
2173,2706,Demo Credit Bureau,436,HIGH,Fail,2025-08-09 21:03:24,,5,2
2174,3065,Experian,815,Low,ERROR,2026-04-15 19:57:00,4,2,
2175,1835,Compuscan,342,HIGH,pass,2025-08-14 12:37:45,,14,1
2176,999,TransUnion,490,VERY_HIGH,REFER,2025-06-28 18:54:54,,3,
2177,384,TransUnion,,low,pass,2025-05-02 12:56:12,5,1,2
2178,1351,Demo Credit Bureau,638,MEDIUM,pass,2025-06-01 07:16:38,0,12,0
2179,1986,TransUnion,587,MEDIUM,ERROR,2025-09-20 22:34:06,2,,1
2180,2997,Compuscan,306,HIGH,FAIL,2026-01-22 18:33:08,1,10,3
2181,1900,Demo Credit Bureau,732,Low,FAIL,2026-04-11 15:20:51,4,14,0
2182,1374,Compuscan,603,MEDIUM,REFER,2026-06-03 19:27:50,0,4,
2183,1701,Compuscan,757,Low,REFER,2025-09-11 14:12:09,,5,
2184,1967,Demo Credit Bureau,489,VERY_HIGH,pass,2025-08-24 07:44:52,2,15,2
2185,1902,Experian,402,VERY_HIGH,Fail,2026-06-11 12:50:58,2,3,2
2186,2291,Experian,425,VERY_HIGH,Fail,2026-05-04 20:21:26,2,6,
2187,3055,Demo Credit Bureau,,HIGH,REFER,2025-02-17 13:26:04,1,4,0
2188,1648,Experian,644,MEDIUM,Fail,2025-01-26 14:07:08,5,7,1
2189,857,Demo Credit Bureau,440,VERY_HIGH,PASS,2025-05-17 16:42:48,2,9,1
2190,787,,679,Low,PASS,2026-04-24 08:49:04,4,12,3
2191,2485,Compuscan,623,MEDIUM,pass,2025-09-21 12:49:27,0,5,3
2192,1868,Demo Credit Bureau,454,HIGH,Fail,2026-03-05 19:04:46,5,10,2
2193,2586,Demo Credit Bureau,799,low,pass,2025-11-11 14:45:49,5,14,3
2194,1085,TransUnion,675,LOW,PASS,2026-04-24 15:02:04,,13,3
2195,2956,Experian,422,HIGH,ERROR,2025-11-23 19:11:14,,,2
2196,2633,Experian,372,HIGH,REFER,2025-11-22 21:46:24,0,7,3
2197,2353,,655,Low,pass,2025-09-15 12:03:35,4,0,
2198,1902,,828,Low,pass,2026-01-29 17:17:48,5,1,3
2199,2023,,315,HIGH,Fail,2025-12-31 11:29:27,2,0,0
2200,602,Experian,,HIGH,PASS,2026-01-30 21:49:39,2,5,3
2201,443,Experian,440,HIGH,pass,2025-03-06 07:44:30,3,7,
2202,2562,TransUnion,435,HIGH,FAIL,2025-07-26 20:56:15,2,3,1
2203,2656,Compuscan,339,HIGH,Fail,2025-10-11 20:29:36,1,15,2
2204,2734,Demo Credit Bureau,481,HIGH,FAIL,2025-01-15 16:24:25,3,9,3
2205,1885,TransUnion,385,VERY_HIGH,pass,2026-04-01 19:07:56,3,1,2
2206,611,Demo Credit Bureau,504,HIGH,REFER,2025-06-20 13:00:26,4,6,0
2207,2468,,642,MEDIUM,pass,2026-05-31 10:46:36,1,8,3
2208,682,,589,MEDIUM,FAIL,2025-09-06 08:32:31,3,11,0
2209,487,,688,low,pass,2025-04-08 20:01:43,4,5,3
2210,510,Experian,390,HIGH,ERROR,2026-04-03 17:43:32,0,,
2211,756,,467,VERY_HIGH,Fail,2025-03-28 10:36:29,5,9,3
2212,586,Compuscan,,MEDIUM,ERROR,2025-03-26 09:58:37,2,13,0
2213,34,TransUnion,444,VERY_HIGH,FAIL,2025-12-21 07:14:48,1,5,3
2214,2317,Experian,307,VERY_HIGH,REFER,2025-02-12 19:18:29,5,13,1
2215,2999,,780,Low,Fail,2025-02-25 09:13:17,2,7,0
2216,1550,TransUnion,,HIGH,pass,2025-07-16 15:29:15,4,15,
2217,682,TransUnion,313,HIGH,REFER,2025-07-22 16:14:09,0,6,1
2218,2839,Experian,,VERY_HIGH,ERROR,2026-01-02 21:57:40,3,12,2
2219,346,Demo Credit Bureau,535,HIGH,pass,2025-11-22 20:26:57,4,15,0
2220,2846,TransUnion,833,Low,pass,2025-06-29 19:12:10,5,15,
2221,1090,TransUnion,360,HIGH,ERROR,2025-05-03 22:15:48,2,8,3
2222,297,Demo Credit Bureau,701,Low,REFER,2026-02-03 18:27:44,5,3,2
2223,1613,Experian,794,LOW,PASS,2025-01-29 09:25:01,,5,2
2224,1631,,301,HIGH,REFER,2026-01-03 12:18:19,4,14,1
2225,1680,,692,low,ERROR,2025-01-15 16:15:57,2,,3
2226,3088,Compuscan,549,VERY_HIGH,REFER,2026-01-11 21:30:45,3,,3
2227,1554,Experian,,,PASS,2026-02-02 11:01:32,2,3,2
2228,626,TransUnion,547,VERY_HIGH,Fail,2026-05-13 13:47:44,,9,3
2229,2504,Demo Credit Bureau,562,VERY_HIGH,pass,2026-05-22 19:55:58,0,1,3
2230,154,Demo Credit Bureau,726,LOW,PASS,2026-06-12 11:17:42,4,10,0
2231,249,Compuscan,377,HIGH,Fail,2025-04-16 16:18:45,3,15,0
2232,3093,,764,Low,ERROR,2025-09-05 14:12:34,4,5,0
2233,2536,TransUnion,416,HIGH,REFER,2026-02-26 21:08:12,,,
2234,278,,,LOW,Fail,2025-11-21 10:07:54,5,,
2235,1426,Compuscan,703,LOW,FAIL,2025-04-20 10:31:17,1,13,2
2236,2664,Demo Credit Bureau,620,MEDIUM,ERROR,2025-08-28 17:21:45,0,2,1
2237,1031,TransUnion,397,VERY_HIGH,pass,2025-09-29 21:41:29,,,3
2238,1987,Compuscan,348,VERY_HIGH,REFER,2025-04-08 21:37:58,0,9,3
2239,823,TransUnion,356,VERY_HIGH,PASS,2025-02-21 13:10:33,2,7,2
2240,1169,,715,Low,PASS,2026-05-13 17:35:29,5,3,
2241,1022,Demo Credit Bureau,766,low,REFER,2025-11-15 19:07:47,1,2,0
2242,544,TransUnion,515,HIGH,ERROR,2026-03-30 09:30:47,0,2,
2243,1033,Experian,476,HIGH,Fail,2025-12-03 17:59:07,3,3,
2244,3046,,626,MEDIUM,pass,2025-09-11 10:33:14,1,0,0
2245,2951,Demo Credit Bureau,587,MEDIUM,pass,2025-12-01 12:49:29,0,12,2
2246,2261,TransUnion,836,Low,REFER,2025-10-01 15:10:08,,,
2247,2883,Compuscan,320,VERY_HIGH,ERROR,2025-12-04 21:52:02,2,7,
2248,618,,462,HIGH,pass,2025-12-17 08:04:32,1,1,
2249,101,Experian,455,VERY_HIGH,pass,2026-01-19 09:20:57,3,6,1
2250,123,TransUnion,325,HIGH,FAIL,2025-06-24 09:01:17,5,6,3
2251,2027,TransUnion,560,VERY_HIGH,pass,2026-04-22 08:25:38,2,13,
2252,1795,Demo Credit Bureau,714,LOW,Fail,2025-12-25 19:01:21,1,8,0
2253,2612,TransUnion,443,HIGH,FAIL,2026-01-04 16:11:56,2,,3
2254,207,Compuscan,824,Low,FAIL,2026-06-09 21:49:38,2,7,3
2255,1511,Compuscan,629,MEDIUM,FAIL,2025-04-13 17:20:22,,,0
2256,1505,Compuscan,447,HIGH,REFER,2025-03-12 11:13:32,1,8,
2257,3194,Compuscan,651,low,PASS,2026-01-24 19:08:14,5,15,
2258,1764,,757,Low,REFER,2025-06-28 10:09:26,5,7,0
2259,1248,Demo Credit Bureau,708,low,PASS,2026-01-23 18:14:55,,,3
2260,1558,TransUnion,452,HIGH,REFER,2026-05-15 07:07:24,2,1,2
2261,2019,TransUnion,302,VERY_HIGH,pass,2025-07-12 18:32:58,1,3,3
2262,2707,TransUnion,356,VERY_HIGH,ERROR,2026-01-24 14:59:56,,15,1
2263,94,,838,low,FAIL,2025-07-25 07:54:40,0,4,3
2264,1990,Compuscan,450,HIGH,PASS,2026-02-04 15:16:13,4,6,0
2265,2466,Compuscan,474,HIGH,REFER,2025-12-15 09:19:03,1,0,0
2266,16,TransUnion,707,Low,ERROR,2025-01-28 19:24:56,,2,1
2267,585,Demo Credit Bureau,830,LOW,PASS,2026-03-31 13:56:49,0,14,3
2268,3139,TransUnion,,,FAIL,2025-03-22 19:15:16,1,12,0
2269,3011,Demo Credit Bureau,667,Low,pass,2025-02-26 11:32:18,2,11,2
2270,2657,Compuscan,502,HIGH,PASS,2026-04-15 07:05:02,1,,3
2271,2986,Compuscan,791,Low,REFER,2025-07-17 08:03:41,2,,2
2272,1718,TransUnion,500,VERY_HIGH,pass,2025-01-18 19:47:05,4,6,0
2273,948,Compuscan,384,VERY_HIGH,FAIL,2026-06-15 10:30:17,2,6,2
2274,3007,TransUnion,468,VERY_HIGH,PASS,2025-06-27 22:10:15,5,2,0
2275,1612,Compuscan,475,VERY_HIGH,PASS,2025-06-05 08:26:25,3,13,0
2276,1310,Demo Credit Bureau,390,HIGH,Fail,2025-01-21 17:51:09,5,,1
2277,2528,Experian,314,HIGH,Fail,2026-01-11 10:08:00,2,11,1
2278,1539,,573,VERY_HIGH,pass,2025-12-23 15:30:41,0,10,0
2279,1697,,613,MEDIUM,Fail,2025-10-16 19:06:07,3,0,3
2280,863,,525,HIGH,pass,2025-10-17 20:18:30,2,3,
2281,2019,Compuscan,,low,Fail,2026-05-17 07:23:03,2,2,0
2282,3116,Experian,,LOW,pass,2025-05-25 11:15:55,3,8,
2283,1149,Demo Credit Bureau,332,HIGH,REFER,2025-08-09 11:40:28,5,10,2
2284,2204,Experian,,,FAIL,2026-01-21 13:16:26,5,,2
2285,407,TransUnion,673,Low,REFER,2025-06-09 20:27:32,1,10,3
2286,2927,,529,HIGH,pass,2025-04-05 16:52:20,5,6,
2287,865,Experian,611,MEDIUM,PASS,2025-10-12 14:35:14,0,1,2
2288,2563,TransUnion,405,VERY_HIGH,ERROR,2025-08-15 20:37:25,4,12,1
2289,3189,TransUnion,,Low,Fail,2026-01-15 09:10:12,3,15,2
2290,2764,Compuscan,454,VERY_HIGH,ERROR,2025-01-13 18:13:51,3,6,0
2291,2771,Demo Credit Bureau,768,Low,Fail,2025-07-24 13:34:22,1,,
2292,261,Compuscan,572,VERY_HIGH,pass,2026-03-10 12:51:08,0,1,3
2293,1999,Experian,806,low,pass,2025-07-06 18:54:41,2,7,3
2294,111,TransUnion,722,low,Fail,2026-03-14 12:17:31,3,7,
2295,1246,Compuscan,702,Low,REFER,2026-06-13 08:27:21,,10,1
2296,2959,Compuscan,358,VERY_HIGH,Fail,2025-12-19 18:51:02,,3,0
2297,1583,Compuscan,773,Low,Fail,2025-09-21 22:25:37,1,6,
2298,1027,Experian,489,HIGH,ERROR,2026-02-09 13:50:17,2,10,0
2299,2236,,781,low,Fail,2025-12-01 10:33:45,1,9,
2300,853,,706,low,PASS,2025-08-02 08:09:56,4,15,3
2301,1154,Demo Credit Bureau,767,LOW,ERROR,2025-04-08 22:12:22,5,9,2
2302,1062,Compuscan,632,MEDIUM,FAIL,2026-06-11 20:13:44,5,,2
2303,3041,TransUnion,425,VERY_HIGH,REFER,2026-03-24 09:10:01,4,0,3
2304,2864,,643,MEDIUM,FAIL,2025-11-04 18:08:28,,8,1
2305,612,Compuscan,777,LOW,pass,2025-02-12 16:34:21,3,3,
2306,2910,Demo Credit Bureau,820,Low,Fail,2025-10-27 18:28:07,0,9,0
2307,569,Demo Credit Bureau,310,HIGH,ERROR,2025-05-10 10:53:19,1,5,1
2308,2135,,,VERY_HIGH,Fail,2026-03-02 13:58:31,0,15,2
2309,1310,TransUnion,704,Low,REFER,2025-10-26 07:14:55,4,15,1
2310,279,Compuscan,422,HIGH,Fail,2025-07-06 09:11:47,,10,2
2311,2494,Experian,600,MEDIUM,ERROR,2025-11-23 15:56:41,4,4,2
2312,1089,Experian,682,LOW,REFER,2026-04-16 18:26:59,2,2,1
2313,573,Compuscan,668,Low,FAIL,2026-02-02 07:14:02,1,1,2
2314,1354,TransUnion,,LOW,PASS,2026-01-06 08:02:32,1,2,2
2315,576,TransUnion,437,VERY_HIGH,REFER,2025-04-15 08:12:17,,,0
2316,2336,Demo Credit Bureau,527,HIGH,REFER,2025-04-06 17:13:01,0,4,3
2317,2348,Compuscan,698,Low,pass,2025-02-21 22:41:39,3,10,1
2318,2130,Compuscan,823,low,REFER,2026-05-27 21:02:21,1,11,2
2319,779,,337,VERY_HIGH,PASS,2025-03-30 11:39:50,0,10,2
2320,40,,643,MEDIUM,REFER,2025-12-22 21:43:15,3,12,1
2321,1841,Experian,686,LOW,ERROR,2026-02-23 09:00:58,5,10,1
2322,1567,Experian,465,HIGH,pass,2025-08-17 17:40:45,5,13,
2323,2800,Demo Credit Bureau,485,HIGH,REFER,2026-04-30 22:56:26,4,7,0
2324,996,TransUnion,385,HIGH,Fail,2025-06-21 09:08:06,4,5,3
2325,3012,,677,low,REFER,2025-07-15 13:28:06,3,1,0
2326,717,Compuscan,723,Low,pass,2025-01-05 19:59:15,3,15,0
2327,58,Demo Credit Bureau,,Low,PASS,2025-09-26 14:05:06,4,12,0
2328,2296,Demo Credit Bureau,679,low,FAIL,2025-04-04 22:41:43,5,5,3
2329,327,TransUnion,594,MEDIUM,ERROR,2025-03-06 15:32:19,4,2,2
2330,935,Experian,404,VERY_HIGH,PASS,2025-12-22 18:34:33,3,15,2
2331,375,,,VERY_HIGH,REFER,2025-02-19 12:40:41,3,13,0
2332,3006,Experian,787,LOW,PASS,2025-12-18 12:38:19,1,3,0
2333,3187,Compuscan,719,low,Fail,2025-07-26 19:01:46,5,2,1
2334,860,,390,VERY_HIGH,REFER,2026-03-13 17:18:51,,13,0
2335,2508,Compuscan,755,LOW,pass,2025-09-06 13:34:56,4,14,2
2336,41,Experian,759,Low,Fail,2025-09-10 14:33:04,1,5,3
2337,1417,Demo Credit Bureau,719,Low,pass,2025-01-01 12:58:02,2,4,0
2338,1723,Compuscan,793,LOW,FAIL,2025-11-08 18:12:46,,7,3
2339,990,Compuscan,711,LOW,PASS,2025-06-14 10:39:36,5,15,1
2340,3091,TransUnion,334,HIGH,REFER,2025-04-26 07:52:16,4,12,0
2341,598,Demo Credit Bureau,662,low,PASS,2026-05-18 15:27:40,,0,2
2342,2074,TransUnion,645,MEDIUM,PASS,2025-05-18 17:33:37,1,3,1
2343,105,TransUnion,,HIGH,ERROR,2025-03-23 11:08:46,0,10,2
2344,3040,,447,HIGH,FAIL,2025-01-06 16:47:34,5,1,2
2345,2583,TransUnion,338,VERY_HIGH,PASS,2025-03-12 19:50:26,5,3,1
2346,1607,TransUnion,437,HIGH,ERROR,2025-07-11 11:17:58,1,0,3
2347,1073,,339,VERY_HIGH,FAIL,2026-02-11 18:27:34,,11,1
2348,1942,Demo Credit Bureau,800,LOW,ERROR,2025-03-06 07:46:26,5,0,1
2349,2256,TransUnion,687,Low,REFER,2025-08-09 07:35:31,5,2,2
2350,1419,Compuscan,327,HIGH,ERROR,2025-02-15 09:35:25,2,,1
2351,1646,TransUnion,536,VERY_HIGH,FAIL,2025-06-07 07:21:42,5,3,3
2352,704,Demo Credit Bureau,686,LOW,REFER,2026-04-15 10:58:57,1,6,1
2353,1656,Experian,692,Low,Fail,2025-01-24 14:48:02,1,10,3
2354,383,Compuscan,399,HIGH,ERROR,2026-03-17 13:26:27,3,6,0
2355,580,TransUnion,779,LOW,PASS,2025-09-12 22:58:37,2,3,
2356,1539,Demo Credit Bureau,,MEDIUM,Fail,2025-06-08 22:49:40,1,6,
2357,163,Compuscan,451,VERY_HIGH,ERROR,2026-03-30 22:14:32,4,13,0
2358,830,Demo Credit Bureau,416,VERY_HIGH,Fail,2025-07-19 22:08:55,,1,1
2359,2247,,400,VERY_HIGH,ERROR,2025-12-02 22:07:38,4,0,1
2360,2908,Demo Credit Bureau,752,low,ERROR,2025-03-26 16:32:52,5,9,
2361,2473,Demo Credit Bureau,656,low,Fail,2025-05-16 09:19:43,5,12,0
2362,2702,Demo Credit Bureau,725,LOW,ERROR,2025-02-21 13:11:11,2,14,3
2363,2265,TransUnion,,VERY_HIGH,PASS,2026-06-04 14:44:22,4,15,0
2364,3170,Demo Credit Bureau,530,VERY_HIGH,ERROR,2025-01-24 12:12:37,2,6,3
2365,415,TransUnion,507,HIGH,PASS,2025-09-02 14:47:11,5,,1
2366,1866,TransUnion,698,Low,FAIL,2025-05-29 16:55:29,2,2,0
2367,1014,,614,MEDIUM,ERROR,2025-03-16 07:22:29,0,14,2
2368,370,Demo Credit Bureau,,Low,Fail,2026-03-04 22:27:27,4,4,3
2369,1314,,,HIGH,PASS,2026-03-01 09:11:33,1,1,2
2370,183,,784,Low,pass,2025-12-13 12:47:03,5,11,2
2371,68,,305,HIGH,Fail,2025-01-10 18:00:46,0,9,3
2372,986,Compuscan,842,low,REFER,2025-12-17 07:43:06,4,7,1
2373,2442,TransUnion,700,low,PASS,2026-01-20 11:15:28,4,1,1
2374,2945,Compuscan,472,HIGH,PASS,2025-12-12 10:30:11,5,2,3
2375,2417,TransUnion,810,Low,REFER,2025-11-01 09:01:16,5,4,3
2376,2101,Compuscan,804,low,REFER,2026-06-04 17:53:15,2,3,3
2377,2342,Compuscan,486,VERY_HIGH,REFER,2025-02-20 22:40:53,2,9,2
2378,2179,TransUnion,320,HIGH,FAIL,2025-10-07 10:40:54,1,1,3
2379,1901,,789,LOW,FAIL,2026-03-09 16:10:42,4,,1
2380,1481,,649,MEDIUM,PASS,2025-02-12 10:38:57,4,12,
2381,1041,Compuscan,514,VERY_HIGH,ERROR,2026-01-09 22:24:14,2,7,
2382,381,TransUnion,772,low,pass,2025-12-09 17:37:33,1,8,0
2383,197,Compuscan,426,VERY_HIGH,ERROR,2026-01-08 18:32:17,0,5,0
