fee_charge_id,loan_id,fee_type,fee_amount_zar,fee_date,waived_flag
3241,1430,Late Payment Fee,309.57,2025-06-19,0
3242,1158,Initiation Fee,387.03,2026-03-02,1
3243,1380,Service Fee,416.65,2025-07-17,1
3244,3,Collection Fee,213.16,2026-02-09,1
3245,252,Collection Fee,135.09,2026-03-28,0
3246,1761,SERVICE FEE,91.29,2025-06-04,1
3247,97,Collection Fee,196.7,2025-04-12,0
3248,586,Collection Fee,56.0,2025-09-02,0
3249,1228,Collection Fee,471.53,2026-04-08,0
3250,353,Dishonour Fee,348.21,07-30-2025,1
3251,227,SERVICE FEE,419.1,2025-03-12,1
3252,324,Service Fee,399.78,20260303,0
3253,1093,Collection Fee,417.35,2025-01-26,0
3254,1508,Late Payment Fee,359.21,2025-08-09,1
3255,1385,Collection Fee,278.77,2026-02-06,0
3256,898,SERVICE FEE,55.33,2025-02-06,0
3257,1347,SERVICE FEE,244.82,2025-07-08,0
3258,1350,Dishonour Fee,471.32,2025-08-06,0
3259,1697,SERVICE FEE,399.91,2026-03-14,0
3260,823,Dishonour Fee,60.69,2025-09-17,0
3261,1527,Service Fee,103.59,2025-04-18,0
3262,570,Late Payment Fee,462.66,2025-09-19,0
3263,1397,Initiation Fee,373.35,2025-11-14,1
3264,1415,Collection Fee,454.31,2025-07-29,0
3265,1079,SERVICE FEE,341.93,2026-04-17,0
3266,890,Collection Fee,41.29,2025-09-01,1
3267,1549,Initiation Fee,,2026-04-28,0
3268,348,Dishonour Fee,297.6,2025-03-17,0
3269,1737,Collection Fee,369.98,05-17-2025,0
3270,97,SERVICE FEE,431.83,2025-08-05,0
3271,543,Late Payment Fee,305.95,2025-04-01,0
3272,249,Service Fee,240.01,2025-11-04,0
3273,1743,Late Payment Fee,432.71,2026-06-11,0
3274,1297,Service Fee,82.69,2025-04-18,0
3275,304,initiation fee,145.81,2025-10-06,0
3276,1753,Service Fee,386.42,20251029,0
3277,55,Dishonour Fee,-285.34,2025-04-05,0
3278,1104,Collection Fee,419.35,2025-10-19,0
3279,1440,initiation fee,358.56,2026-04-02,0
3280,217,Dishonour Fee,295.17,2026-04-21,0
3281,1298,Initiation Fee,445.69,20251222,1
3282,558,Late Payment Fee,201.14,2026-04-18,1
3283,967,Collection Fee,346.34,2026-04-13,1
3284,11,Dishonour Fee,199.52,2026-04-30,1
3285,636,Dishonour Fee,126.33,2025-08-28,1
3286,863,Collection Fee,449.34,2025-02-13,1
3287,1259,Initiation Fee,115.55,20260319,0
3288,387,Service Fee,444.6,2026-04-29,0
3289,1451,initiation fee,82.05,2026-03-10,0
3290,244,Initiation Fee,143.08,2025-04-15,0
3291,344,initiation fee,313.5,2025-11-28,0
3292,337,Late Payment Fee,444.46,2025-07-01,0
3293,717,Late Payment Fee,316.39,02 Apr 2025,0
3294,1408,Initiation Fee,359.06,2026-03-10,0
3295,1433,SERVICE FEE,205.28,2026-06-09,0
3296,1036,Initiation Fee,334.05,2025-11-30,0
3297,212,Dishonour Fee,168.09,2026-05-14,0
3298,496,Initiation Fee,73.91,2026-05-19,0
3299,289,Service Fee,122.38,20260212,0
3300,1245,Service Fee,236.36,2026-03-15,1
3301,1017,Initiation Fee,316.68,2026-01-23,1
3302,1518,Collection Fee,407.84,2026-05-19,1
3303,235,Initiation Fee,393.56,18 Jan 2026,0
3304,451,Dishonour Fee,79.19,2026-01-25,0
3305,1149,Dishonour Fee,466.94,2025-08-24,1
3306,1420,Collection Fee,334.88,2025-05-14,0
3307,541,SERVICE FEE,488.55,2026-03-31,0
3308,383,initiation fee,462.46,20250425,0
3309,1783,SERVICE FEE,324.06,2025-06-18,1
3310,610,SERVICE FEE,41.46,2025-08-15,1
3311,499,Initiation Fee,279.74,2025-08-04,1
3312,653,SERVICE FEE,231.07,2026-05-30,0
3313,1290,Collection Fee,139.03,2025-01-08,0
3314,1551,SERVICE FEE,65.66,2025-05-26,0
3315,168,SERVICE FEE,256.69,2025-03-04,0
3316,1428,Service Fee,,2026-01-08,1
3317,1606,Dishonour Fee,310.25,2025-05-02,0
3318,1451,Dishonour Fee,480.04,2026-06-01,1
3319,535,Late Payment Fee,283.19,2025-02-08,0
3320,257,Late Payment Fee,390.76,2025-03-04,1
3321,943,initiation fee,488.97,2025-09-23,0
3322,965,Late Payment Fee,343.11,2025-02-11,0
3323,1613,initiation fee,38.15,2025-11-21,1
3324,123,Dishonour Fee,107.11,2026-05-23,0
3325,1747,Service Fee,126.21,2026-01-30,0
3326,1110,Dishonour Fee,414.77,2025-11-19,0
3327,952,Service Fee,115.18,2025-10-13,0
3328,656,Collection Fee,357.41,12/12/2025,0
3329,606,SERVICE FEE,105.95,2025-03-08,0
3330,1676,SERVICE FEE,254.94,2025-06-09,0
3331,1381,Late Payment Fee,67.48,13/06/2025,0
3332,376,Initiation Fee,424.92,2025-03-04,0
3333,462,Initiation Fee,357.16,2025-07-24,0
3334,48,Late Payment Fee,81.03,2025-01-13,0
3335,867,Late Payment Fee,184.97,2025-06-28,0
3336,739,Late Payment Fee,469.25,2025-01-10,0
3337,1741,SERVICE FEE,102.81,2026-01-23,0
3338,303,Late Payment Fee,257.69,2025-06-19,0
3339,1258,SERVICE FEE,255.77,2026-02-16,0
3340,1605,Dishonour Fee,229.83,2025-07-30,0
3341,746,Initiation Fee,-482.55,2025-02-15,0
3342,480,Dishonour Fee,,2026-01-03,0
3343,1321,Collection Fee,,2026-02-17,0
3344,1264,Service Fee,246.5,2026-02-19,1
3345,1132,Late Payment Fee,430.68,20260120,0
3346,847,SERVICE FEE,157.63,2025-04-09,0
3347,664,Late Payment Fee,194.52,2025-11-24,0
3348,547,Collection Fee,346.8,2026-05-05,0
3349,1634,Late Payment Fee,124.51,2025-02-19,0
3350,1352,Collection Fee,416.25,2025-12-09,0
3351,1255,Dishonour Fee,93.87,2025-06-17,0
3352,677,Dishonour Fee,413.79,2026-04-29,0
3353,524,Collection Fee,120.18,2026-04-24,1
3354,646,Dishonour Fee,86.28,2025-11-09,0
3355,979,Late Payment Fee,105.21,2026-05-14,1
3356,872,SERVICE FEE,325.75,2025-05-16,0
3357,1732,initiation fee,304.16,2025-08-27,0
3358,160,SERVICE FEE,404.99,2025-09-10,0
3359,617,SERVICE FEE,,2025-07-19,1
3360,492,Late Payment Fee,448.47,2026-02-18,0
3361,71,Initiation Fee,480.78,16/05/2026,1
3362,1790,Late Payment Fee,414.21,20260420,1
3363,230,Dishonour Fee,90.23,2026-03-15,0
3364,107,SERVICE FEE,235.16,2025-02-12,0
3365,1401,Late Payment Fee,125.38,2025-06-05,0
3366,1357,Initiation Fee,135.89,2025-07-11,1
3367,1018,initiation fee,101.93,2025-02-15,0
3368,1047,Collection Fee,72.21,2026-06-10,0
3369,1451,Initiation Fee,207.07,2025-04-20,0
3370,477,Initiation Fee,421.7,28/09/2025,1
3371,1472,Collection Fee,335.59,2026-04-22,1
3372,86,Service Fee,342.59,2025-12-07,0
3373,93,Collection Fee,45.83,2025-07-09,1
3374,1004,SERVICE FEE,347.36,2025-07-25,0
3375,1717,SERVICE FEE,379.25,2025-07-12,0
3376,411,initiation fee,243.35,2025-08-22,0
3377,1218,initiation fee,301.66,2026-03-07,0
3378,127,SERVICE FEE,190.59,2026-01-02,0
3379,1063,Collection Fee,35.71,2025-07-15,0
3380,1793,initiation fee,472.23,2026-04-09,0
3381,670,initiation fee,317.95,2026-06-14,1
3382,756,initiation fee,154.07,2025-12-23,0
3383,601,Initiation Fee,245.95,2026-01-22,0
3384,651,Service Fee,276.48,2025-04-01,0
3385,1684,Initiation Fee,322.8,2026-05-23,0
3386,1130,Late Payment Fee,170.46,2025-04-02,0
3387,659,Service Fee,382.65,2026-01-25,1
3388,1429,Service Fee,92.81,20250601,1
3389,1676,Dishonour Fee,308.89,2025-11-14,0
3390,1235,initiation fee,37.71,2025-01-07,0
3391,296,Service Fee,286.66,2026-04-08,0
3392,995,SERVICE FEE,253.25,2025-08-20,0
3393,930,SERVICE FEE,139.85,01-22-2025,0
3394,570,Dishonour Fee,423.4,2025-10-22,0
3395,1214,Service Fee,215.0,20250410,1
3396,1406,SERVICE FEE,261.28,08/01/2026,0
3397,1345,Dishonour Fee,86.88,2025-07-04,0
3398,1090,Late Payment Fee,339.72,2025-06-29,0
3399,1588,initiation fee,387.01,2025-03-13,0
3400,88,initiation fee,430.91,2026-01-14,0
3401,34,Collection Fee,277.29,2025-07-14,1
3402,1418,Collection Fee,30.27,2026-05-02,1
3403,1320,SERVICE FEE,334.83,2025-11-04,0
3404,1152,Initiation Fee,50.12,2025-06-11,0
3405,644,Late Payment Fee,296.17,2026-01-21,0
3406,682,Dishonour Fee,395.45,2025-06-07,0
3407,626,SERVICE FEE,207.88,2025-08-29,0
3408,1139,Late Payment Fee,472.63,2025-12-05,0
3409,800,Collection Fee,70.39,2026-03-24,1
3410,1664,Late Payment Fee,204.15,2025-12-12,0
3411,239,Service Fee,65.15,25 Oct 2025,0
3412,53,Dishonour Fee,94.42,27/09/2025,0
3413,37,Initiation Fee,375.72,2025-04-17,1
3414,1742,Service Fee,260.72,2025-12-08,0
3415,1583,Service Fee,,2025-09-17,0
3416,373,Late Payment Fee,80.16,13/03/2026,0
3417,1042,Dishonour Fee,242.53,2026-01-27,0
3418,1620,Dishonour Fee,474.28,28 Apr 2025,0
3419,711,Collection Fee,313.05,2025-03-04,0
3420,1085,Initiation Fee,287.41,2025-03-03,0
3421,1712,Late Payment Fee,309.57,09/07/2025,0
3422,426,SERVICE FEE,384.84,2026-06-02,0
3423,1736,Late Payment Fee,82.95,2026-03-16,0
3424,670,SERVICE FEE,100.47,2025-09-16,0
3425,452,SERVICE FEE,278.11,2026-03-28,0
3426,973,initiation fee,119.24,2026-01-08,1
3427,1201,Collection Fee,483.65,2025-09-27,0
3428,1301,Collection Fee,278.04,2025-07-01,0
3429,949,Initiation Fee,414.77,2025-11-21,0
3430,736,Service Fee,121.66,2025-08-04,0
3431,705,Collection Fee,427.76,20260420,0
3432,57,Dishonour Fee,485.46,2026-05-19,0
3433,994,Dishonour Fee,-293.33,2025-03-14,0
3434,260,Initiation Fee,497.81,2025-06-06,0
3435,1736,initiation fee,371.04,2025-07-13,0
3436,857,Dishonour Fee,138.79,20251115,0
3437,1611,Dishonour Fee,38.52,20260310,0
3438,1508,Collection Fee,407.69,2025-08-10,0
3439,897,Collection Fee,39.11,2025-11-17,0
3440,1059,Initiation Fee,432.57,20250623,0
3441,614,SERVICE FEE,384.52,2025-12-31,1
3442,743,Dishonour Fee,179.46,24 Jul 2025,1
3443,5,Collection Fee,95.95,2026-04-29,0
3444,1294,Initiation Fee,210.77,2026-02-26,1
3445,1353,Dishonour Fee,190.22,2025-05-20,0
3446,470,Collection Fee,332.21,2025-08-05,0
3447,297,initiation fee,95.97,2026-06-14,0
3448,432,Initiation Fee,80.17,2025-01-05,0
3449,1761,Dishonour Fee,335.09,2025-04-05,0
3450,1392,initiation fee,329.77,2026-01-17,1
3451,1444,Late Payment Fee,139.21,2025-04-27,0
3452,740,Dishonour Fee,328.87,2026-02-04,0
3453,781,Late Payment Fee,224.51,2025-03-13,1
3454,104,Dishonour Fee,456.6,2025-10-07,0
3455,1548,Late Payment Fee,-285.4,2025-06-12,0
3456,1342,initiation fee,474.21,2026-02-25,0
3457,380,Collection Fee,359.94,10 Nov 2025,1
3458,699,Dishonour Fee,357.24,2025-06-30,0
3459,774,initiation fee,334.24,2026-05-18,0
3460,1159,Initiation Fee,120.55,2025-11-04,1
3461,729,Service Fee,229.53,2025-08-02,0
3462,140,Late Payment Fee,76.49,2025-05-05,0
3463,358,initiation fee,222.03,2025-08-05,0
3464,448,initiation fee,405.02,2026-05-28,0
3465,1800,Initiation Fee,427.02,2026-03-22,0
3466,270,Dishonour Fee,60.35,2025-02-04,0
3467,338,Service Fee,75.66,2025-04-28,0
3468,1003,Dishonour Fee,495.59,2026-05-07,0
3469,67,Service Fee,102.51,2025-03-10,0
3470,729,Late Payment Fee,193.69,2025-06-03,1
3471,1207,SERVICE FEE,242.58,2025-09-01,0
3472,772,SERVICE FEE,224.73,2026-01-09,1
3473,1582,Late Payment Fee,58.0,2026-05-30,0
3474,394,Dishonour Fee,139.66,2025-09-20,0
3475,121,Dishonour Fee,205.48,2025-06-05,0
3476,389,Dishonour Fee,52.22,2025-10-14,1
3477,762,Collection Fee,191.26,2026-01-26,0
3478,1525,Dishonour Fee,54.37,2025-05-19,0
3479,1267,initiation fee,371.59,2025-03-06,0
3480,1253,initiation fee,408.35,2026-05-02,0
3481,270,Service Fee,385.68,2025-08-14,1
3482,1798,initiation fee,374.61,2025-07-06,0
3483,804,Late Payment Fee,77.43,2025-11-08,0
3484,678,Initiation Fee,249.77,2026-01-13,1
3485,891,Late Payment Fee,239.21,2026-03-10,0
3486,538,SERVICE FEE,251.19,2025-07-09,0
3487,1272,initiation fee,411.77,2025-03-28,0
3488,1032,Collection Fee,,2025-07-24,0
3489,1707,Late Payment Fee,220.77,26/09/2025,1
3490,178,SERVICE FEE,289.09,2026-03-01,0
3491,525,Late Payment Fee,242.54,2025-08-05,1
3492,1433,Service Fee,205.04,03/08/2025,1
3493,313,initiation fee,253.99,2025-12-24,1
3494,1101,Collection Fee,37.31,20250302,0
3495,1287,Late Payment Fee,203.64,2025-03-23,0
3496,1677,initiation fee,368.19,2025-09-26,0
3497,135,Collection Fee,428.98,2025-11-10,0
3498,1685,Collection Fee,151.63,2026-04-11,0
3499,691,Initiation Fee,261.88,2026-03-21,0
3500,188,SERVICE FEE,371.04,2025-07-02,0
