loan_id,application_id,customer_id,contract_number,principal_amount_zar,term_months,disbursed_amount_zar,total_repayable_zar,disbursement_date,loan_status,nca_compliant_flag,interest_rate_pct
1541,971,420,FAST-20260101-01541,3278.92,1,3225.7,3908.45,2026-01-01,active,1,
1542,673,27,FAST-20250224-01542,4930.26,1,4867.5,5919.33,2025-02-24,SETTLED,1,4.219
1543,794,676,FAST-20250815-01543,14818.74,4,14179.28,17623.69,2025-08-15,Active,1,3.3054
1544,1547,1734,FAST-20251204-01544,3146.06,4,3078.44,3929.36,2025-12-04,Active,1,3.8131
1545,1287,1464,FAST-20250814-01545,475.68,1,464.79,564.91,2025-08-14,settled,0,4.6231
1546,2817,669,FAST-20250424-01546,3281.04,2,3146.27,4071.75,2025-04-24,settled,1,4.5103
1547,732,1424,FAST-20250420-01547,1438.66,5,1382.24,1779.38,2025-04-20,Active,1,4.2238
1548,1393,850,FAST-20250318-01548,3170.8,2,3077.03,3802.31,2025-03-18,WRITTEN_OFF,1,3.6029
1549,825,1821,FAST-20250714-01549,1479.17,5,1449.72,1797.91,2025-07-14,CANCELLED,1,3.5916
1550,578,1914,FAST-20260405-01550,14589.15,4,14153.3,17676.99,2026-04-05,settled,0,4.45
1551,843,1077,FAST-20250319-01551,7883.05,4,7589.64,9693.07,2025-03-19,SETTLED,1,3.8776
1552,1214,522,FAST-20251012-01552,11404.38,3,11099.81,13481.77,2025-10-12,SETTLED,0,3.3106
1553,751,989,FAST-20260507-01553,1440.31,1,,1783.31,2026-05-07,ARREARS,1,3.1023
1554,560,19,FAST-20250314-01554,4835.22,1,4753.38,6142.91,2025-03-14,SETTLED,0,4.6464
1555,2591,965,FAST-20260207-01555,1498.98,2,1429.74,1860.59,2026-02-07,SETTLED,1,3.2883
1556,192,1525,FAST-20260511-01556,488.41,1,468.52,620.44,2026-05-11,active,1,3.9989
1557,1690,680,FAST-20250122-01557,9726.52,1,9245.05,11729.06,2025-01-22,SETTLED,1,4.3087
1558,145,1359,FAST-20250202-01558,3291.5,2,3147.67,4081.79,20250202,ARREARS,1,4.7133
1559,1799,376,FAST-20260529-01559,482.66,3,459.55,598.16,2026-05-29,active,1,3.0979
1560,1253,1188,FAST-20250121-01560,7986.59,3,7712.94,10018.27,2025-01-21,ACTIVE,1,4.4886
1561,1479,795,FAST-20260117-01561,14525.08,3,14273.2,17744.19,2026-01-17,ARREARS,0,3.5197
1562,472,1101,FAST-20250127-01562,14696.83,5,14652.89,18589.47,2025-01-27,Active,0,3.8919
1563,2456,1958,FAST-20250723-01563,973.86,5,965.2,1180.97,2025-07-23,WRITTEN_OFF,0,4.0659
1564,1295,1171,FAST-20250323-01564,3148.89,6,3060.12,3935.24,2025-03-23,active,1,3.2949
1565,1425,1875,FAST-20251205-01565,1456.02,6,1383.28,1826.6,2025-12-05,WRITTEN_OFF,1,3.7032
1566,89,1953,FAST-20260424-01566,11518.0,5,11432.6,13805.88,2026-04-24,ARREARS,0,4.2639
1567,1538,1864,FAST-20260212-01567,3160.53,6,3092.39,4030.72,2026-02-12,active,1,4.7915
1568,617,257,FAST-20260222-01568,1479.38,3,1435.17,1849.21,2026-02-22,CANCELLED,1,4.5377
1569,2333,1476,FAST-20250719-01569,487.18,3,462.97,614.51,2025-07-19,SETTLED,1,3.7333
1570,1041,1764,FAST-20250227-01570,1460.88,5,1435.26,1834.08,2025-02-27,ARREARS,1,3.0439
1571,1402,553,FAST-20260422-01571,1989.85,6,1985.85,2407.29,2026-04-22,ARREARS,1,3.3086
1572,2539,1680,FAST-20250614-01572,14603.33,2,14211.38,17545.44,2025-06-14,ARREARS,0,3.8408
1573,536,192,FAST-20250423-01573,14924.12,2,14834.1,17618.65,2025-04-23,WRITTEN_OFF,1,3.7668
1574,1169,112,FAST-20250401-01574,14549.41,6,14020.14,18440.19,2025-04-01,ARREARS,1,4.3736
1575,1418,799,FAST-20250522-01575,7629.26,2,7448.87,9135.79,2025-05-22,ARREARS,1,4.7484
1576,395,1209,FAST-20260508-01576,7637.08,3,7274.76,9768.34,2026-05-08,ARREARS,1,
1577,1097,301,FAST-20250826-01577,4812.28,5,4809.24,6147.52,2025-08-26,CANCELLED,1,4.9097
1578,1389,1346,FAST-20260317-01578,3158.87,4,3150.59,3843.2,2026-03-17,ARREARS,0,3.034
1579,2039,483,FAST-20250223-01579,481.8,6,473.79,582.89,2025-02-23,SETTLED,0,3.4531
1580,1179,1361,FAST-20260501-01580,1498.48,1,1436.59,1912.28,2026-05-01,settled,1,3.5714
1581,1456,933,FAST-20260201-01581,7959.84,2,7759.43,10013.41,2026-02-01,active,0,3.735
1582,1228,997,FAST-20250315-01582,3234.09,2,3204.71,3859.06,03-15-2025,Active,1,3.3966
1583,2067,1933,FAST-20260304-01583,,5,9263.81,11653.15,04/03/2026,Active,1,4.0142
1584,189,601,FAST-20260602-01584,4833.21,4,4665.79,5847.68,2026-06-02,ACTIVE,0,3.5638
1585,379,849,FAST-20260316-01585,4751.24,2,4626.44,5923.18,2026-03-16,SETTLED,1,3.5729
1586,1365,1435,FAST-20260519-01586,3187.65,1,3084.57,,2026-05-19,SETTLED,1,4.3238
1587,2011,1366,FAST-20260408-01587,980.0,6,944.9,1220.88,2026-04-08,WRITTEN_OFF,1,4.9929
1588,1991,1227,FAST-20260616-01588,978.0,5,969.48,1223.66,2026-06-16,SETTLED,1,3.0859
1589,1423,1732,FAST-20260404-01589,4972.18,4,4774.79,6135.11,2026-04-04,SETTLED,0,3.7078
1590,2638,1639,FAST-20251212-01590,14527.81,5,14052.26,17341.61,2025-12-12,WRITTEN_OFF,0,3.3743
1591,598,1567,FAST-20260603-01591,1929.66,2,1875.44,2337.47,06-03-2026,WRITTEN_OFF,1,3.0278
1592,2424,179,FAST-20250509-01592,991.41,3,972.89,1241.56,2025-05-09,SETTLED,0,4.8228
1593,2516,51,FAST-20250827-01593,11602.53,6,11330.4,13744.47,2025-08-27,SETTLED,1,4.4165
1594,2762,348,FAST-20250829-01594,7602.99,6,7250.4,9698.68,2025-08-29,SETTLED,1,4.5233
1595,2339,1618,FAST-20250508-01595,476.5,6,459.07,588.31,2025-05-08,SETTLED,1,3.7219
1596,1500,151,FAST-20250613-01596,1907.0,1,1826.1,2309.52,2025-06-13,CANCELLED,1,3.2502
1597,1844,1132,FAST-20251013-01597,1456.93,1,1415.52,1819.46,2025-10-13,WRITTEN_OFF,0,4.9187
1598,1124,1499,FAST-20260420-01598,7948.02,5,7712.81,9538.77,2026-04-20,CANCELLED,1,4.4627
1599,629,293,FAST-20260403-01599,9827.53,6,9602.9,12075.66,2026-04-03,CANCELLED,1,4.552
1600,112,751,FAST-20250101-01600,14901.24,4,14640.45,17927.19,2025-01-01,WRITTEN_OFF,1,3.3503
1601,380,1938,FAST-20250918-01601,491.85,2,484.74,613.48,2025-09-18,SETTLED,1,4.6031
1602,1633,255,FAST-20251020-01602,14675.93,4,14127.03,18019.79,2025-10-20,ACTIVE,1,4.8036
1603,2991,1737,FAST-20250513-01603,1433.36,6,1413.7,1759.73,2025-05-13,settled,1,4.8621
1604,1448,120,FAST-20250327-01604,4908.73,6,4772.34,6194.58,20250327,Active,1,4.6978
1605,754,1682,FAST-20250811-01605,983.01,3,979.58,1245.55,2025-08-11,Active,1,3.6003
1606,1320,294,FAST-20260308-01606,11540.74,2,11503.84,14713.95,2026-03-08,CANCELLED,1,3.308
1607,40,258,FAST-20250805-01607,1974.32,5,1909.32,2485.13,2025-08-05,ARREARS,1,3.9946
1608,2323,628,FAST-20260303-01608,489.0,4,484.05,612.02,2026-03-03,settled,1,4.8375
1609,2058,389,FAST-20250703-01609,9939.11,6,9855.65,12443.82,2025-07-03,ACTIVE,1,4.4113
1610,2973,391,FAST-20250320-01610,4801.48,6,4658.32,6003.62,2025-03-20,settled,1,3.5316
1611,2030,601,FAST-20251015-01611,14673.75,3,14410.84,17705.93,15/10/2025,Active,1,3.6942
1612,2836,1480,FAST-20250331-01612,11588.31,5,11071.82,14193.14,2025-03-31,ARREARS,1,4.7382
1613,2767,1221,FAST-20250918-01613,1929.39,6,1857.38,2331.65,2025-09-18,ARREARS,1,4.5173
1614,2773,1089,FAST-20260615-01614,958.37,5,952.16,1146.41,2026-06-15,SETTLED,1,4.6046
1615,1541,1077,FAST-20260501-01615,1453.0,6,1415.07,1748.46,2026-05-01,active,1,4.4647
1616,1957,311,FAST-20250218-01616,-14939.38,6,14273.99,18909.67,2025-02-18,settled,1,3.6006
1617,2642,1447,FAST-20250627-01617,7863.98,5,7572.2,9335.12,2025-06-27,ARREARS,1,3.9849
1618,2331,1377,FAST-20250709-01618,1991.83,2,1909.9,2394.89,2025-07-09,active,1,4.6291
1619,1535,1558,FAST-20260411-01619,1459.29,4,1419.48,1730.41,2026-04-11,settled,0,
1620,2595,894,FAST-20250917-01620,9534.95,1,9087.41,11539.6,2025-09-17,WRITTEN_OFF,1,4.7107
1621,1067,249,FAST-20250224-01621,481.18,1,466.2,584.41,2025-02-24,settled,1,3.6813
1622,2962,946,FAST-20251123-01622,970.21,2,,1155.63,2025-11-23,Active,0,4.942
1623,63,734,FAST-20250911-01623,1921.99,6,1872.25,2421.88,2025-09-11,settled,0,4.3578
1624,1194,661,FAST-20250708-01624,9919.67,3,9771.63,12383.8,2025-07-08,ARREARS,1,3.8806
1625,2923,8,FAST-20250419-01625,1478.02,3,1461.35,1868.54,2025-04-19,Active,1,4.4898
1626,990,1554,FAST-20251005-01626,7734.86,1,7519.13,9679.84,2025-10-05,ARREARS,1,4.8071
1627,924,1984,FAST-20250312-01627,953.61,1,939.35,1182.13,2025-03-12,WRITTEN_OFF,1,4.6115
1628,2234,1212,FAST-20260426-01628,1931.4,5,1838.72,2398.07,2026-04-26,CANCELLED,1,3.1797
1629,775,1787,FAST-20250112-01629,14721.82,1,14502.94,17493.78,2025-01-12,SETTLED,1,3.1323
1630,1309,722,FAST-20260611-01630,486.77,3,470.0,582.28,2026-06-11,WRITTEN_OFF,1,4.0695
1631,3174,1625,FAST-20260502-01631,4806.24,3,4782.63,6050.84,2026-05-02,CANCELLED,1,4.8506
1632,1389,48,FAST-20250308-01632,11528.69,6,10984.66,13769.49,2025-03-08,ARREARS,1,
1633,1439,683,FAST-20260305-01633,9797.9,3,9408.4,11716.29,2026-03-05,SETTLED,1,4.2482
1634,497,745,FAST-20250711-01634,972.51,1,964.43,1165.51,2025-07-11,WRITTEN_OFF,1,3.9483
1635,1663,595,FAST-20251102-01635,1427.56,4,1378.6,1793.93,2025-11-02,SETTLED,0,4.5829
1636,752,1868,FAST-20260314-01636,1931.65,2,1918.21,2399.26,14 Mar 2026,SETTLED,1,4.3724
1637,1467,509,FAST-20251007-01637,9551.31,4,9518.23,11406.02,2025-10-07,CANCELLED,1,4.2735
1638,811,1108,FAST-20251122-01638,4994.44,1,4966.44,6069.07,2025-11-22,CANCELLED,0,4.8875
1639,2180,610,FAST-20260304-01639,-1976.47,4,1917.74,2405.45,2026-03-04,ACTIVE,1,4.2384
1640,733,1309,FAST-20251214-01640,4972.89,6,4866.34,6125.58,2025-12-14,settled,1,3.2461
1641,2319,1353,FAST-20260602-01641,14698.03,4,14138.38,17405.83,2026-06-02,SETTLED,1,4.124
1642,980,1499,FAST-20250222-01642,3217.51,6,3166.71,4022.21,2025-02-22,active,1,4.2929
1643,48,1388,FAST-20251215-01643,1468.64,6,1401.34,1835.7,2025-12-15,Active,1,3.561
1644,2891,1131,FAST-20260306-01644,7839.99,3,7601.96,9437.28,2026-03-06,WRITTEN_OFF,1,4.0624
1645,363,1550,FAST-20250602-01645,14451.01,5,14150.95,17137.43,2025-06-02,WRITTEN_OFF,0,4.4918
1646,447,204,FAST-20251123-01646,14625.06,3,14456.68,18590.01,2025-11-23,Active,0,3.5467
1647,694,581,FAST-20250531-01647,498.83,5,495.54,597.18,2025-05-31,active,1,3.7388
1648,2423,964,FAST-20260516-01648,7781.76,4,7537.75,9859.09,2026-05-16,active,0,4.9652
1649,1142,1059,FAST-20251018-01649,3225.08,5,3162.71,3808.85,2025-10-18,SETTLED,1,3.7495
1650,2219,729,FAST-20251106-01650,1453.56,1,1417.29,1827.68,2025-11-06,ARREARS,0,3.6474
1651,3155,312,FAST-20250430-01651,480.4,1,475.72,614.1,2025-04-30,ARREARS,1,3.8557
1652,2188,1542,FAST-20250516-01652,958.47,2,945.06,1142.2,2025-05-16,ARREARS,1,4.0006
1653,2705,1052,FAST-20250421-01653,3204.63,6,3101.18,,2025-04-21,ACTIVE,1,3.2808
1654,1887,1562,FAST-20260301-01654,476.01,1,453.31,565.6,2026-03-01,Active,1,3.9928
1655,2055,1508,FAST-20250919-01655,1921.82,6,1911.4,2290.73,2025-09-19,settled,1,4.6172
1656,207,708,FAST-20250221-01656,4782.89,5,4762.6,6059.92,2025-02-21,CANCELLED,1,3.1573
1657,1690,953,FAST-20260301-01657,1972.57,1,1906.6,2442.7,2026-03-01,settled,1,3.8942
1658,2500,125,FAST-20250408-01658,7643.26,1,7470.04,9575.01,2025-04-08,Active,1,3.3894
1659,1546,1180,FAST-20260318-01659,1996.66,4,1992.09,2530.99,2026-03-18,WRITTEN_OFF,1,3.8853
1660,1074,1276,FAST-20260515-01660,972.84,4,961.55,1202.19,2026-05-15,ACTIVE,1,
1661,3169,870,FAST-20250521-01661,3245.28,1,3102.33,3905.09,2025-05-21,Active,1,3.6103
1662,1675,617,FAST-20250629-01662,496.04,3,489.86,595.37,2025-06-29,CANCELLED,1,4.5232
1663,245,84,FAST-20250114-01663,14449.22,4,14110.3,17280.15,2025-01-14,Active,1,3.556
1664,162,1363,FAST-20250725-01664,1434.54,4,1396.97,1809.11,2025-07-25,settled,1,3.709
1665,1575,233,FAST-20251020-01665,3265.73,3,3122.6,4018.44,2025-10-20,ACTIVE,0,3.7903
1666,2554,1332,FAST-20250115-01666,14966.22,4,14254.54,17723.12,2025-01-15,Active,1,4.1772
1667,734,513,FAST-20251018-01667,9663.41,1,9428.9,12365.47,2025-10-18,active,1,4.3375
1668,844,1519,FAST-20251216-01668,475.52,6,456.63,568.99,2025-12-16,active,1,4.1536
1669,582,1609,FAST-20251015-01669,498.48,1,489.75,635.87,2025-10-15,CANCELLED,1,3.2207
1670,2824,412,FAST-20251225-01670,11529.66,3,11419.71,14402.59,2025-12-25,ARREARS,1,3.8629
1671,2050,391,FAST-20250708-01671,1994.11,2,1896.97,2536.98,2025-07-08,Active,1,3.6194
1672,1928,1070,FAST-20250302-01672,3195.47,6,3182.36,3948.26,2025-03-02,Active,1,4.2896
1673,1067,612,FAST-20250514-01673,3172.03,3,3032.53,3913.23,2025-05-14,ACTIVE,1,3.1746
1674,2387,278,FAST-20260531-01674,1900.19,2,1863.7,2402.05,2026-05-31,SETTLED,1,4.1299
1675,1421,61,FAST-20260420-01675,1439.06,4,1376.58,1758.43,2026-04-20,active,1,3.1283
1676,2069,27,FAST-20250424-01676,490.48,2,485.86,602.86,2025-04-24,SETTLED,1,3.9528
1677,434,1044,FAST-20260117-01677,1999.64,4,1994.04,2526.78,2026-01-17,ACTIVE,1,4.1347
1678,2056,1132,FAST-20250309-01678,11937.49,5,11626.08,15064.47,2025-03-09,ARREARS,1,4.8638
1679,2246,1301,FAST-20260106-01679,4840.25,6,4643.29,6080.32,2026-01-06,CANCELLED,1,3.136
1680,966,715,FAST-20260412-01680,983.45,1,968.9,1213.69,2026-04-12,SETTLED,0,3.2637
1681,1418,936,FAST-20250506-01681,9842.98,3,9654.95,12136.4,2025-05-06,WRITTEN_OFF,1,3.1049
1682,211,754,FAST-20260111-01682,3264.35,3,3160.85,4066.02,2026-01-11,WRITTEN_OFF,1,3.7919
1683,2582,328,FAST-20250124-01683,995.75,6,964.44,1214.66,2025-01-24,CANCELLED,0,3.3169
1684,1836,677,FAST-20251228-01684,996.99,2,973.37,1213.62,2025-12-28,settled,1,4.708
1685,914,393,FAST-20251107-01685,11569.49,5,11092.23,14508.11,2025-11-07,SETTLED,0,4.0689
1686,2530,1597,FAST-20250825-01686,963.35,6,918.65,1165.9,2025-08-25,Active,1,4.4851
1687,2827,991,FAST-20250201-01687,475.0,4,469.26,594.14,2025-02-01,active,0,3.4373
1688,548,1028,FAST-20260102-01688,14954.39,6,14691.53,17743.86,2026-01-02,Active,1,4.4689
1689,2020,335,FAST-20250606-01689,3226.54,6,3206.89,3942.05,2025-06-06,settled,1,4.5961
1690,718,1199,FAST-20260308-01690,3191.66,2,3032.64,3954.46,2026-03-08,WRITTEN_OFF,1,
1691,47,277,FAST-20251001-01691,7661.1,6,7562.76,9588.16,2025-10-01,settled,1,3.1624
1692,555,1726,FAST-20260509-01692,7675.04,4,7377.22,9087.92,2026-05-09,Active,1,3.4588
1693,583,214,FAST-20251216-01693,1945.7,5,1857.14,2424.02,2025-12-16,settled,1,3.0808
1694,775,771,FAST-20250804-01694,986.07,6,949.5,1173.51,2025-08-04,ARREARS,1,3.3446
1695,3126,1881,FAST-20260331-01695,967.45,2,942.3,1198.76,2026-03-31,ACTIVE,0,4.3583
1696,1590,49,FAST-20250429-01696,9625.18,2,9311.9,11775.42,2025-04-29,WRITTEN_OFF,0,4.4941
1697,734,247,FAST-20250425-01697,3256.44,4,3229.8,4092.01,25 Apr 2025,settled,1,4.1435
1698,2062,1502,FAST-20260515-01698,11774.08,4,11736.67,14197.98,2026-05-15,ACTIVE,1,3.7486
1699,413,901,FAST-20260203-01699,3186.69,5,,3942.34,03/02/2026,ARREARS,1,3.136
1700,110,1170,FAST-20260425-01700,1445.51,4,1410.9,1849.26,2026-04-25,active,1,3.8003
1701,2643,928,FAST-20251010-01701,3239.01,4,3112.77,3924.0,2025-10-10,SETTLED,1,3.1286
1702,803,1864,FAST-20260224-01702,9528.65,6,9167.78,12055.73,2026-02-24,ARREARS,1,4.5912
1703,2094,1876,FAST-20250920-01703,4804.33,1,4729.04,5763.08,2025-09-20,Active,1,4.1608
1704,901,686,FAST-20251002-01704,3232.02,1,3220.48,4036.42,2025-10-02,Active,1,3.4782
1705,489,1881,FAST-20251111-01705,4993.77,3,4779.48,5893.2,2025-11-11,ACTIVE,0,
1706,499,798,FAST-20251229-01706,3275.54,6,3242.8,4048.24,2025-12-29,SETTLED,1,3.0448
1707,187,1127,FAST-20250410-01707,11765.28,4,11384.91,14439.08,2025-04-10,Active,1,3.702
1708,2280,947,FAST-20250226-01708,4773.8,3,4607.24,5940.11,2025-02-26,active,0,3.5845
1709,3088,869,FAST-20251212-01709,11804.4,6,11590.93,14994.8,2025-12-12,ARREARS,1,3.5715
1710,2283,578,FAST-20251027-01710,1964.48,1,1921.93,2420.09,20251027,Active,1,4.3488
1711,1329,931,FAST-20250302-01711,7918.61,5,7605.03,10043.36,2025-03-02,ARREARS,1,3.1439
1712,696,1558,FAST-20260115-01712,7665.11,5,7633.37,9644.39,2026-01-15,WRITTEN_OFF,1,4.3714
1713,1694,1005,FAST-20250201-01713,14824.31,1,14435.05,17986.22,2025-02-01,ACTIVE,1,3.5634
1714,432,180,FAST-20251123-01714,1928.6,6,1858.07,2406.94,2025-11-23,active,0,
1715,1526,1207,FAST-20250306-01715,3255.76,3,3198.72,3948.94,2025-03-06,SETTLED,1,4.4541
1716,2688,684,FAST-20260505-01716,4981.84,2,4866.96,6071.6,2026-05-05,settled,1,
1717,198,369,FAST-20250828-01717,9913.91,6,9582.96,12306.78,2025-08-28,settled,0,3.9404
1718,1094,1557,FAST-20250407-01718,493.08,5,490.63,595.43,2025-04-07,CANCELLED,1,4.6472
1719,2295,1124,FAST-20251029-01719,7974.2,6,7682.95,9911.99,2025-10-29,CANCELLED,0,3.6283
1720,194,177,FAST-20250805-01720,1428.01,3,1374.41,1775.88,2025-08-05,Active,1,3.2341
1721,2837,842,FAST-20250217-01721,7939.93,4,7846.04,10055.34,2025-02-17,settled,1,4.7373
1722,358,856,FAST-20260217-01722,11595.32,3,11526.89,14186.88,02-17-2026,ARREARS,0,4.2192
1723,2613,1748,FAST-20250204-01723,7766.55,1,7408.85,9512.3,2025-02-04,CANCELLED,0,3.1407
1724,260,1383,FAST-20251218-01724,9861.87,4,9748.9,12374.0,12-18-2025,CANCELLED,1,3.7538
1725,1528,1620,FAST-20260119-01725,7956.64,3,7758.79,9796.96,2026-01-19,ACTIVE,0,4.7434
1726,2822,1931,FAST-20250731-01726,958.51,1,914.68,1175.55,2025-07-31,Active,1,4.6986
1727,1320,1478,FAST-20250122-01727,14984.42,2,14373.54,17712.22,2025-01-22,Active,1,3.4887
1728,824,1185,FAST-20250408-01728,3256.37,1,3254.33,4120.57,2025-04-08,SETTLED,1,4.2934
1729,746,6,FAST-20250516-01729,1941.58,2,1868.92,2349.27,2025-05-16,SETTLED,0,3.5296
1730,1362,1604,FAST-20250417-01730,7872.13,5,7565.39,9425.46,2025-04-17,Active,1,4.3174
1731,1860,1738,FAST-20260212-01731,9754.32,5,9660.58,11520.4,20260212,active,1,3.5667
1732,1310,1262,FAST-20260521-01732,14562.23,4,14092.33,17724.13,2026-05-21,ACTIVE,1,3.8535
1733,1011,760,FAST-20251027-01733,483.65,1,463.92,616.05,2025-10-27,CANCELLED,1,3.4468
1734,1260,320,FAST-20250724-01734,990.59,3,942.55,1235.18,2025-07-24,WRITTEN_OFF,1,3.0012
1735,1307,1667,FAST-20260209-01735,7997.6,5,7674.88,9582.41,2026-02-09,CANCELLED,1,4.5844
1736,2060,933,FAST-20250928-01736,14691.93,1,14201.44,18472.47,2025-09-28,CANCELLED,1,4.02
1737,1429,1415,FAST-20250309-01737,11482.23,4,11017.9,14016.52,2025-03-09,settled,1,3.2932
1738,2208,954,FAST-20260429-01738,3195.28,3,3183.15,3921.15,2026-04-29,ARREARS,1,3.7198
1739,3145,992,FAST-20260321-01739,1921.93,2,1865.86,2283.97,2026-03-21,ARREARS,0,3.6493
1740,1518,495,FAST-20260310-01740,1460.48,3,1400.79,1766.5,2026-03-10,settled,1,3.2947
1741,2898,377,FAST-20260316-01741,991.97,6,987.4,1254.88,2026-03-16,WRITTEN_OFF,1,4.4281
1742,2077,757,FAST-20260311-01742,7678.02,3,7403.36,9489.23,2026-03-11,Active,0,3.5136
1743,483,1689,FAST-20260506-01743,3153.1,2,3084.41,3748.74,2026-05-06,ACTIVE,1,4.6558
1744,1217,1885,FAST-20260425-01744,476.02,6,465.51,568.38,2026-04-25,WRITTEN_OFF,1,3.7463
1745,981,1767,FAST-20250821-01745,7763.49,4,7639.75,9560.91,2025-08-21,Active,0,3.6886
1746,803,1516,FAST-20250615-01746,3270.16,4,3158.35,4166.31,2025-06-15,SETTLED,1,3.9613
1747,2007,1892,FAST-20250111-01747,1432.46,4,1425.01,1792.41,2025-01-11,SETTLED,1,4.9489
1748,229,1549,FAST-20260424-01748,3239.65,3,,4145.39,2026-04-24,Active,1,3.8775
1749,929,189,FAST-20260308-01749,14995.02,4,14377.16,18275.4,2026-03-08,SETTLED,0,3.3191
1750,1716,1285,FAST-20260313-01750,4812.8,4,4731.33,5834.96,2026-03-13,WRITTEN_OFF,0,3.6282
1751,1888,427,FAST-20260311-01751,1432.76,1,1379.54,1825.95,2026-03-11,settled,0,4.1889
1752,102,1057,FAST-20250607-01752,3260.77,3,3158.86,3873.67,2025-06-07,ARREARS,1,3.5385
1753,962,270,FAST-20250106-01753,989.62,6,942.52,1249.04,2025-01-06,Active,1,3.0194
1754,1244,1772,FAST-20250815-01754,1970.56,3,1930.63,2398.69,2025-08-15,Active,1,3.6562
1755,3192,934,FAST-20250217-01755,3235.31,2,3198.43,3862.87,2025-02-17,ACTIVE,1,3.8208
1756,1512,695,FAST-20250106-01756,3157.05,3,3088.62,3868.71,2025-01-06,Active,0,3.6345
1757,1275,1945,FAST-20250131-01757,14485.04,4,13832.51,17529.24,2025-01-31,ACTIVE,1,3.7499
1758,2434,1100,FAST-20250912-01758,9821.32,3,9657.64,12203.53,2025-09-12,ACTIVE,1,4.0603
1759,1006,1263,FAST-20260313-01759,7800.74,5,7512.83,9434.51,2026-03-13,CANCELLED,0,3.9327
1760,1382,1237,FAST-20250721-01760,11946.85,5,11364.62,14620.0,2025-07-21,CANCELLED,1,3.4631
1761,2551,208,FAST-20260117-01761,488.96,1,466.53,607.08,2026-01-17,Active,1,3.1157
1762,2419,1564,FAST-20251230-01762,7687.19,1,7509.91,9777.56,2025-12-30,SETTLED,1,3.8484
1763,55,1558,FAST-20250314-01763,1953.48,3,1865.55,2315.76,2025-03-14,active,1,4.1989
1764,2102,1492,FAST-20260412-01764,1938.91,3,1915.43,2313.37,2026-04-12,ACTIVE,1,4.5994
1765,2863,1476,FAST-20260408-01765,4847.45,1,4613.81,6096.13,2026-04-08,Active,1,4.5588
1766,1116,1350,FAST-20250313-01766,1905.56,6,1888.26,2356.7,2025-03-13,ACTIVE,0,4.8952
1767,3037,815,FAST-20251224-01767,4767.18,3,4577.15,5664.54,2025-12-24,Active,1,4.384
1768,1213,1252,FAST-20260604-01768,14273.43,1,13598.46,18237.95,2026-06-04,WRITTEN_OFF,0,3.0818
1769,569,1470,FAST-20250719-01769,1982.38,4,1931.14,2373.22,2025-07-19,active,1,3.9055
1770,103,809,FAST-20250520-01770,7781.69,5,7455.9,9778.58,2025-05-20,settled,1,
1771,1952,354,FAST-20260611-01771,480.01,3,470.42,576.03,2026-06-11,settled,1,3.3634
1772,1841,833,FAST-20250530-01772,4766.46,4,4674.87,5847.91,2025-05-30,CANCELLED,1,4.6241
1773,2113,1078,FAST-20250222-01773,481.41,3,476.74,578.89,2025-02-22,Active,1,3.8001
1774,1492,1778,FAST-20250918-01774,11951.04,3,11946.95,14697.35,2025-09-18,active,1,4.1055
1775,2204,990,FAST-20250429-01775,1491.98,5,1445.22,1843.77,2025-04-29,settled,0,4.0391
1776,2880,1060,FAST-20251128-01776,478.43,6,471.52,583.02,2025-11-28,CANCELLED,0,3.1544
1777,2592,994,FAST-20250911-01777,7612.28,5,7419.47,9124.16,2025-09-11,Active,1,3.8076
1778,589,1330,FAST-20250821-01778,7711.44,5,7386.52,9185.94,2025-08-21,ARREARS,1,3.8937
1779,2487,925,FAST-20250913-01779,1925.65,1,1831.27,2398.37,2025-09-13,CANCELLED,1,3.0629
1780,237,250,FAST-20260413-01780,482.4,2,472.94,592.78,2026-04-13,settled,1,3.332
1781,935,1349,FAST-20250905-01781,11864.45,1,11761.84,14742.04,2025-09-05,ACTIVE,1,4.9476
1782,1597,544,FAST-20251109-01782,4896.75,6,4794.38,6129.99,2025-11-09,ACTIVE,0,3.7398
1783,1431,188,FAST-20260608-01783,4823.74,1,4700.63,6166.57,2026-06-08,SETTLED,1,3.8983
1784,653,944,FAST-20251219-01784,476.98,5,454.86,592.07,2025-12-19,WRITTEN_OFF,1,4.1074
1785,2429,1696,FAST-20250302-01785,11462.84,2,11088.1,14524.37,2025-03-02,active,1,3.8693
1786,47,98,FAST-20250629-01786,3257.61,1,3175.31,3897.41,06-29-2025,WRITTEN_OFF,0,4.9962
1787,1305,128,FAST-20250612-01787,3163.57,1,3125.39,3772.01,2025-06-12,active,1,4.0885
1788,1070,639,FAST-20250902-01788,9803.57,5,9467.86,,2025-09-02,CANCELLED,1,4.0244
1789,2695,756,FAST-20250325-01789,9686.09,4,,12391.69,2025-03-25,ARREARS,1,3.3139
1790,1245,1508,FAST-20260223-01790,7654.12,2,7305.45,9267.2,2026-02-23,settled,0,3.121
1791,1622,637,FAST-20250219-01791,1496.16,5,1445.7,1828.56,2025-02-19,ACTIVE,1,3.9163
1792,1540,1961,FAST-20250615-01792,3161.91,2,3142.89,4047.17,2025-06-15,active,1,
1793,1359,1823,FAST-20250927-01793,4938.59,3,4721.96,6173.66,27/09/2025,SETTLED,1,3.8219
1794,2126,969,FAST-20250127-01794,14440.05,6,13774.46,18448.58,2025-01-27,ACTIVE,1,3.3607
