application_id,quote_id,customer_id,application_submitted_at,application_status,sa_id_captured_flag,mobile_captured_flag,online_banking_captured_flag,decline_reason,channel_name,agent_code,processing_minutes
1889,49,870,2025-11-20 13:58:06,APPROVED,1,1,1,,WhatsApp,AGT464,149
1890,2655,684,2025-06-01 11:55:25,SUBMITTED,0,1,1,,Google Sponsored Search,AGT864,133
1891,1104,1543,2025-03-03 21:57:37,WITHDRAWN,1,0,1,,,,9
1892,2369,343,2025-09-21 18:35:40,Approved,1,1,0,,,,
1893,70,1050,2025-01-26 10:04:34,DECLINED,0,1,1,Credit score below threshold,Direct,,120
1894,3940,112,2025-07-08 08:03:29,APPROVED,1,1,1,,Facebook,,116
1895,3211,1539,2025-04-10 07:44:27,WITHDRAWN,0,1,0,,Organic Search,AGT347,88
1896,3869,1543,2025-08-06 16:33:35,Approved,1,1,0,,WhatsApp,,110
1897,2482,838,2026-03-05 16:13:21,DECLINED,0,1,1,NCA compliance block,Organic Search,,176
1898,3311,1316,2026-01-19 13:14:39,WITHDRAWN,1,1,1,,unknown,AGT321,153
1899,574,1734,2026-01-05 14:43:05,DISBURSED,1,0,0,,,AGT365,30
1900,2597,212,2025-08-17 09:15:35,SUBMITTED,1,1,0,,,AGT943,
1901,395,1173,2026-06-07 10:24:01,Approved,1,1,1,,unknown,AGT246,
1902,2149,1318,2026-01-08 10:21:22,WITHDRAWN,1,0,1,,Organic Search,AGT931,24
1903,1249,1996,2026-03-22 15:55:18,STARTED,1,1,0,,Facebook,,102
1904,3908,1331,2025-05-17 11:10:01,SUBMITTED,1,1,0,,,,174
1905,2999,488,2026-02-22 18:58:01,DECLINED,0,1,1,Adverse credit listing,Google Sponsored Search,,48
1906,2484,97,2025-05-10 12:44:42,submitted,0,1,1,,Facebook,AGT367,11
1907,3396,1343,2025-11-10 08:45:33,STARTED,1,1,1,,Organic Search,AGT792,152
1908,2435,1319,2025-06-20 12:01:32,STARTED,1,1,0,,Email,AGT456,89
1909,2799,220,2025-08-29 16:36:33,SUBMITTED,0,1,1,,Organic Search,,12
1910,2365,437,2025-11-11 17:16:54,APPROVED,1,0,1,,Facebook,,3
1911,2162,627,2026-03-22 11:44:11,SUBMITTED,1,0,1,,Google Sponsored Search,,134
1912,444,135,2025-07-15 07:08:19,Approved,1,1,1,,unknown,AGT682,106
1913,3744,1882,2025-06-28 20:40:47,DISBURSED,1,1,0,,WhatsApp,AGT835,45
1914,3211,1425,2025-08-13 14:15:04,DECLINED,1,1,1,Adverse credit listing,WhatsApp,,
1915,75,1228,2026-04-02 20:23:34,STARTED,1,1,1,,unknown,,77
1916,727,1785,2026-05-15 07:49:07,WITHDRAWN,1,1,0,,Organic Search,,174
1917,1401,71,2025-12-26 19:41:42,APPROVED,1,1,1,,unknown,AGT444,160
1918,793,525,2025-05-27 12:06:05,submitted,1,0,1,,Organic Search,,165
1919,1386,1627,2025-11-22 21:25:13,APPROVED,0,1,1,,Google Sponsored Search,AGT860,
1920,2556,910,2025-05-28 19:22:48,STARTED,1,1,1,,Direct,,58
1921,3199,1866,2026-05-26 09:59:30,SUBMITTED,1,1,1,,unknown,,157
1922,3497,467,2026-01-19 16:45:13,SUBMITTED,1,1,0,,Direct,,
1923,2284,640,2026-01-13 10:36:10,APPROVED,1,1,1,,,AGT722,66
1924,2433,180,2026-04-27 16:32:44,submitted,0,1,0,,,,16
1925,909,543,2025-08-28 09:11:25,submitted,1,0,0,,Email,AGT198,109
1926,435,1381,2025-04-08 20:07:12,DECLINED,0,0,1,Adverse credit listing,Email,,14
1927,3791,84,2025-10-05 08:26:24,SUBMITTED,1,1,1,,WhatsApp,,21
1928,3369,1244,2026-01-28 07:04:32,STARTED,1,1,1,,WhatsApp,,152
1929,1272,1999,2025-09-26 16:35:52,DISBURSED,0,0,0,,Google Sponsored Search,,79
1930,1607,47,2025-04-23 14:46:54,Approved,1,0,0,,Email,,
1931,3475,687,2025-01-23 15:34:07,SUBMITTED,1,1,1,,WhatsApp,,21
1932,532,1907,2025-08-13 16:38:04,WITHDRAWN,0,1,1,,Google Sponsored Search,,
1933,2485,1961,2025-05-12 22:26:41,submitted,1,1,1,,Direct,,60
1934,3801,1276,2026-02-10 10:35:08,Approved,0,0,0,,,,133
1935,2816,19,2026-01-26 22:20:28,DECLINED,1,1,0,Affordability failed,Google Sponsored Search,AGT788,178
1936,756,769,2025-11-18 21:15:40,DECLINED,1,0,1,Adverse credit listing,Google Sponsored Search,AGT245,169
1937,530,598,2025-02-28 16:24:00,SUBMITTED,1,1,1,,unknown,,113
1938,1473,1325,2026-03-04 07:26:39,WITHDRAWN,1,1,1,,Facebook,,57
1939,3665,727,2025-05-04 18:47:42,submitted,1,0,1,,Email,,11
1940,3177,1891,2026-05-08 10:17:26,DISBURSED,0,0,1,,,,134
1941,3341,1346,2025-11-06 16:14:35,WITHDRAWN,0,1,1,,Email,,13
1942,3268,814,2026-01-05 15:49:36,DECLINED,1,0,0,Adverse credit listing,Google Sponsored Search,,31
1943,2118,247,2026-04-12 12:41:08,APPROVED,1,0,1,,Google Sponsored Search,,32
1944,2889,1674,2026-06-01 14:35:07,DECLINED,1,1,1,Credit score below threshold,,,71
1945,580,1045,2025-11-13 07:25:30,SUBMITTED,1,1,1,,Google Sponsored Search,,
1946,193,1685,2026-02-07 11:16:55,DECLINED,1,1,1,,,AGT589,175
1947,1210,883,2026-05-01 15:17:46,Approved,0,1,1,,,,120
1948,1756,972,2025-10-27 21:30:21,WITHDRAWN,1,1,1,,Email,,110
1949,849,686,2025-11-17 12:22:43,STARTED,0,0,0,,,,40
1950,3240,18,2025-07-24 20:33:44,APPROVED,1,1,1,,,,
1951,3174,1942,2026-05-01 17:48:24,DISBURSED,1,0,1,,Email,,111
1952,669,93,2025-10-20 10:15:26,DISBURSED,1,1,1,,WhatsApp,AGT422,93
1953,2306,1039,2026-04-22 20:53:27,SUBMITTED,1,1,1,,unknown,,
1954,3143,1918,2025-07-24 15:45:38,WITHDRAWN,0,1,0,,Email,,180
1955,1872,639,2025-08-09 11:45:40,WITHDRAWN,1,0,0,,Email,,155
1956,422,1826,2025-03-13 15:20:45,submitted,1,1,0,,Email,,143
1957,2071,488,2025-01-24 22:02:13,submitted,1,1,0,,Organic Search,,77
1958,1434,136,2026-02-18 09:06:19,STARTED,1,1,0,,Direct,,147
1959,109,1354,2025-02-17 14:39:27,DECLINED,1,1,1,Adverse credit listing,,,30
1960,1101,1028,2025-05-12 11:44:30,APPROVED,1,1,0,,Facebook,AGT432,160
1961,2418,1282,2025-07-20 17:32:44,SUBMITTED,1,1,0,,Email,,100
1962,953,673,2025-06-04 11:14:02,SUBMITTED,1,1,0,,Google Sponsored Search,,27
1963,2727,159,2026-04-22 16:31:16,APPROVED,1,0,1,,Email,,98
1964,588,269,2025-08-17 13:49:04,DECLINED,1,0,1,,Organic Search,AGT627,26
1965,2814,630,2026-02-23 19:01:48,SUBMITTED,0,1,1,,Organic Search,,160
1966,847,1948,2025-07-19 22:34:57,SUBMITTED,0,1,1,,unknown,AGT244,103
1967,1340,1239,2025-03-26 19:11:13,STARTED,1,1,1,,unknown,,62
1968,3716,1350,2026-01-17 11:09:05,submitted,1,0,0,,unknown,,26
1969,653,111,2025-07-25 15:29:42,WITHDRAWN,1,1,1,,Email,,63
1970,2632,1988,2025-04-02 09:48:27,submitted,0,1,0,,Google Sponsored Search,AGT547,42
1971,638,1652,2025-12-18 21:27:03,APPROVED,1,1,1,,Facebook,,12
1972,3256,277,2025-06-01 17:15:40,STARTED,1,1,1,,WhatsApp,AGT104,2
1973,3155,1436,2026-02-27 07:15:33,SUBMITTED,1,1,1,,,,127
1974,2859,34,2025-11-14 13:27:14,STARTED,1,1,1,,WhatsApp,,3
1975,2381,671,2025-12-22 13:00:47,APPROVED,1,0,1,,Email,AGT923,
1976,3110,128,2025-01-22 16:37:09,SUBMITTED,1,0,1,,Organic Search,,160
1977,2693,695,2025-10-05 17:48:07,SUBMITTED,1,1,0,,,,114
1978,45,129,2025-12-14 14:05:53,Approved,1,1,1,,,,3
1979,891,957,2026-03-05 22:29:15,Approved,1,1,0,,unknown,AGT694,89
1980,2908,284,2026-05-27 08:22:41,submitted,0,1,1,,Facebook,AGT513,101
1981,3615,168,2025-08-25 10:34:33,DISBURSED,1,1,1,,Email,,151
1982,1588,1736,2025-09-23 21:35:33,submitted,1,1,0,,Facebook,,156
1983,3355,1923,2026-04-23 09:19:52,DECLINED,0,1,1,Credit score below threshold,unknown,,65
1984,3128,1521,2025-03-12 16:55:04,WITHDRAWN,1,0,1,,Facebook,AGT296,41
1985,889,218,2025-11-19 13:58:57,SUBMITTED,1,1,1,,Organic Search,,39
1986,2070,1230,2025-12-01 12:37:15,APPROVED,0,1,1,,Facebook,AGT880,31
1987,1022,1883,2025-08-12 12:31:39,DISBURSED,1,1,0,,Direct,AGT216,
1988,2917,1833,2025-02-28 20:07:21,DECLINED,0,1,1,Income verification failed,Google Sponsored Search,AGT561,90
1989,3019,1145,2025-01-06 16:19:35,SUBMITTED,1,0,1,,unknown,,24
1990,1751,1577,2025-01-21 18:15:15,DECLINED,0,0,1,Affordability failed,Email,,25
1991,876,872,2025-02-10 22:17:33,STARTED,1,1,0,,WhatsApp,AGT154,126
1992,1223,1320,2025-02-06 21:02:45,DECLINED,1,0,1,Duplicate application,Email,AGT703,120
1993,3941,1858,2026-02-02 22:01:27,SUBMITTED,1,0,1,,,,154
1994,3426,758,2025-10-08 13:32:00,STARTED,1,1,1,,WhatsApp,,97
1995,3652,1086,2025-02-15 19:38:57,DECLINED,1,0,1,Credit score below threshold,Google Sponsored Search,,151
1996,1920,886,2026-01-15 17:07:16,Approved,1,1,1,,,,162
1997,3901,512,2025-02-21 14:55:57,submitted,1,1,0,,WhatsApp,AGT380,50
1998,2728,951,2025-12-30 07:11:15,DISBURSED,0,0,1,,Email,AGT169,60
1999,1229,1211,2025-07-10 13:53:16,Approved,1,1,1,,Organic Search,,104
2000,610,1834,2025-08-11 12:41:27,submitted,0,0,1,,,,20
2001,1795,1794,2025-12-25 16:30:20,DISBURSED,1,1,1,,,,68
2002,1134,1663,2025-09-04 17:21:21,DECLINED,1,1,1,Income verification failed,WhatsApp,AGT645,22
2003,1752,467,2026-04-04 11:01:08,APPROVED,1,1,1,,,,70
2004,3684,55,2025-01-21 15:29:57,WITHDRAWN,1,1,1,,,,44
2005,1977,963,2026-01-08 16:08:04,SUBMITTED,1,1,1,,WhatsApp,,97
2006,377,323,2025-07-06 08:21:57,DECLINED,1,1,1,Adverse credit listing,,,10
2007,1702,1248,2026-06-07 10:45:18,submitted,1,1,1,,Email,AGT144,129
2008,2595,1683,2025-07-05 12:06:25,DECLINED,1,1,0,NCA compliance block,WhatsApp,AGT996,153
2009,1341,843,2025-07-20 21:18:43,submitted,0,0,0,,Email,,123
2010,3570,324,2026-05-18 18:16:50,submitted,0,1,0,,Organic Search,,
2011,3348,287,2025-09-16 12:31:55,SUBMITTED,1,1,0,,Google Sponsored Search,,120
2012,2378,1376,2025-12-31 13:53:44,DECLINED,1,1,0,NCA compliance block,unknown,,62
2013,2350,245,2025-03-03 20:36:57,DISBURSED,1,0,1,,Email,,146
2014,3215,1592,2026-06-11 17:08:05,STARTED,1,1,1,,Organic Search,,120
2015,902,616,2025-02-21 14:40:05,Approved,1,1,1,,Email,,127
2016,2533,862,2026-05-09 21:59:53,submitted,1,1,1,,Direct,AGT477,40
2017,2102,476,2026-05-20 17:31:56,SUBMITTED,1,1,1,,Google Sponsored Search,AGT232,164
2018,1045,879,2025-05-27 22:19:42,APPROVED,1,1,1,,Google Sponsored Search,,134
2019,1930,1981,2025-07-24 16:46:40,APPROVED,1,1,1,,unknown,,68
2020,1119,948,2026-03-07 15:00:25,STARTED,1,0,0,,,AGT479,44
2021,2424,1342,2026-05-27 20:51:18,WITHDRAWN,1,1,1,,Google Sponsored Search,AGT199,
2022,2209,1928,2025-12-09 07:31:32,DISBURSED,1,1,1,,WhatsApp,,52
2023,714,394,2025-08-05 18:51:41,Approved,1,1,1,,,,77
2024,114,1229,2026-03-14 21:50:27,SUBMITTED,1,1,1,,Facebook,,
2025,3658,1469,2025-11-03 19:33:23,DECLINED,1,1,0,NCA compliance block,Organic Search,AGT241,66
2026,2263,1458,2026-04-19 08:56:10,SUBMITTED,1,0,0,,Email,,154
2027,463,465,2026-06-05 17:01:36,WITHDRAWN,0,0,0,,,,42
2028,49,631,2026-03-21 13:00:50,STARTED,1,0,1,,Facebook,,55
2029,491,904,2025-07-16 13:14:26,submitted,1,1,0,,,,163
2030,3949,1347,2025-10-02 21:24:51,submitted,1,1,1,,Facebook,,160
2031,1656,1796,2026-04-12 13:20:10,WITHDRAWN,1,0,0,,,AGT656,68
2032,2431,1989,2025-09-09 22:25:53,submitted,1,1,1,,Email,,152
2033,12,864,2025-12-20 09:41:41,WITHDRAWN,1,1,1,,Organic Search,,
2034,2732,1698,2025-04-06 19:10:27,STARTED,1,1,0,,Google Sponsored Search,AGT259,63
2035,2333,486,2025-11-27 17:58:07,SUBMITTED,1,1,1,,Email,AGT139,138
2036,67,1548,2025-08-05 18:04:06,DISBURSED,1,1,0,,Direct,,
2037,2872,1451,2025-02-08 08:28:21,WITHDRAWN,0,1,0,,,AGT816,128
2038,16,849,2025-04-24 20:51:37,WITHDRAWN,1,1,1,,Organic Search,,123
2039,3109,300,2025-10-14 19:44:08,Approved,0,1,0,,Organic Search,,96
2040,3482,865,2025-12-23 11:43:35,DECLINED,1,1,0,,,,73
2041,2032,42,2025-10-17 19:18:34,STARTED,1,1,1,,Direct,,79
2042,1444,684,2025-04-02 22:20:57,WITHDRAWN,0,1,1,,WhatsApp,,38
2043,1432,1579,2025-10-15 15:37:18,SUBMITTED,1,1,1,,Direct,,120
2044,2447,471,2025-11-15 18:29:30,STARTED,1,1,1,,,,
2045,903,1555,2025-06-22 08:32:19,STARTED,1,1,0,,Google Sponsored Search,,54
2046,3347,1175,2026-04-09 13:33:14,submitted,0,1,0,,Facebook,,8
2047,283,1248,2025-04-19 11:26:30,WITHDRAWN,1,1,1,,Facebook,AGT424,129
2048,3277,1311,2025-12-24 20:57:29,STARTED,1,0,1,,Organic Search,,106
2049,2936,1093,2025-09-21 18:58:56,Approved,1,1,0,,unknown,,83
2050,3396,1772,2025-12-11 19:12:34,APPROVED,1,0,0,,,,
2051,1695,1575,2025-04-25 12:30:45,STARTED,1,1,1,,Direct,AGT882,100
2052,2402,1428,2025-10-30 17:26:40,submitted,0,1,1,,Organic Search,,22
2053,786,1121,2025-04-30 09:10:52,STARTED,1,0,1,,Organic Search,,142
2054,268,896,2025-01-28 09:22:31,submitted,1,0,0,,,,
2055,2843,411,2025-04-09 12:56:37,SUBMITTED,0,1,1,,WhatsApp,AGT934,137
2056,1735,141,2025-11-21 09:05:02,SUBMITTED,1,1,1,,unknown,,93
2057,3221,1786,2025-08-01 11:27:59,submitted,0,1,1,,,,79
2058,3647,97,2025-05-27 12:50:06,WITHDRAWN,0,0,0,,,,169
2059,882,652,2026-02-22 13:56:05,WITHDRAWN,0,1,0,,Google Sponsored Search,,29
2060,3000,1174,2026-02-03 18:00:35,SUBMITTED,1,1,0,,unknown,,8
2061,1611,1391,2025-11-10 07:51:19,DECLINED,1,1,1,Credit score below threshold,Facebook,AGT814,163
2062,2238,151,2025-08-26 18:18:46,submitted,1,0,1,,,,116
2063,2733,16,2025-09-09 15:07:30,WITHDRAWN,0,1,1,,Organic Search,AGT713,113
2064,2224,496,2025-02-11 20:14:12,DECLINED,1,1,1,Income verification failed,,,120
2065,720,82,2026-05-20 12:53:14,STARTED,1,1,1,,unknown,AGT318,89
2066,500,204,2025-04-02 11:14:40,DECLINED,1,1,0,Duplicate application,unknown,AGT932,82
2067,3013,1636,2026-03-04 15:33:12,SUBMITTED,1,0,0,,Organic Search,,135
2068,2043,932,2026-01-19 08:05:18,STARTED,1,1,0,,,,99
2069,347,162,2025-08-24 12:40:37,APPROVED,0,1,0,,Direct,,43
2070,1958,634,2025-06-27 09:30:29,submitted,1,1,0,,,,132
2071,3676,1374,2026-01-08 21:58:00,APPROVED,1,1,0,,Google Sponsored Search,AGT624,23
2072,1985,1563,2026-05-11 16:02:55,Approved,0,0,1,,,,70
2073,1820,1864,2025-09-11 22:10:43,STARTED,1,1,1,,WhatsApp,,92
2074,2900,626,2026-06-02 14:31:48,STARTED,0,1,1,,,,
2075,647,383,2025-12-02 13:13:59,submitted,0,0,1,,WhatsApp,,16
2076,2604,1595,2025-04-05 10:40:38,Approved,1,1,0,,Email,,114
2077,3987,1328,2026-05-07 11:49:16,SUBMITTED,1,1,0,,,,109
2078,2852,58,2025-02-15 14:51:34,WITHDRAWN,0,1,1,,,,27
2079,1617,326,2026-06-15 22:34:54,SUBMITTED,1,1,1,,Facebook,,3
2080,2774,472,2025-02-11 12:24:24,submitted,1,1,1,,Organic Search,,7
2081,3132,24,2025-02-01 09:52:04,submitted,1,1,1,,Direct,,37
2082,3686,1754,2025-07-28 16:12:12,WITHDRAWN,1,0,0,,Organic Search,,107
2083,2350,1558,2025-03-07 20:29:52,APPROVED,1,1,0,,unknown,,180
2084,2902,420,2025-05-01 10:56:39,submitted,1,1,1,,WhatsApp,,108
2085,2031,1149,2025-09-14 19:06:13,DECLINED,1,0,0,Income verification failed,Google Sponsored Search,AGT289,126
2086,2631,1644,2025-05-01 12:59:30,WITHDRAWN,1,1,1,,Google Sponsored Search,,160
2087,3258,1635,2025-02-28 13:41:44,DISBURSED,1,1,1,,unknown,AGT989,115
2088,3661,1745,2025-03-04 09:25:46,SUBMITTED,0,1,1,,Email,,102
2089,2764,102,2025-02-07 19:00:43,APPROVED,1,0,0,,Organic Search,,158
2090,2663,1809,2025-04-05 15:43:32,Approved,1,1,1,,Direct,,43
2091,609,1116,2026-04-24 11:44:38,SUBMITTED,1,1,1,,Direct,,155
2092,1214,1848,2025-11-30 12:15:26,DISBURSED,0,0,1,,unknown,,8
2093,3026,1558,2025-03-26 14:50:45,STARTED,1,1,1,,Organic Search,,82
2094,3725,1725,2025-12-17 22:04:26,submitted,1,1,0,,Google Sponsored Search,,110
2095,515,1967,2026-05-11 13:11:27,DISBURSED,1,0,0,,Google Sponsored Search,AGT544,54
2096,2811,645,2025-02-06 19:20:30,WITHDRAWN,1,1,1,,Organic Search,,113
2097,505,1775,2025-10-19 13:47:44,WITHDRAWN,0,0,1,,unknown,,81
2098,3021,448,2025-06-26 18:14:01,SUBMITTED,0,1,0,,Facebook,AGT881,167
2099,143,1379,2025-07-02 18:39:36,submitted,1,0,0,,Organic Search,AGT114,
2100,2806,62,2025-05-03 10:39:28,DISBURSED,1,1,1,,WhatsApp,AGT863,115
2101,864,1461,2025-07-06 18:42:40,WITHDRAWN,1,1,1,,Direct,,80
2102,1783,1539,2025-05-28 20:47:29,DECLINED,0,1,0,Adverse credit listing,Google Sponsored Search,,84
2103,1942,574,2025-02-09 11:29:46,APPROVED,1,1,1,,Organic Search,AGT952,130
2104,1334,1582,2025-03-07 08:30:39,submitted,1,1,1,,Email,,132
2105,3777,1046,2025-11-26 20:12:57,DECLINED,0,1,0,Duplicate application,,,59
2106,749,726,2026-02-26 09:45:35,submitted,1,1,1,,unknown,,134
2107,3770,1251,2025-05-08 16:21:20,WITHDRAWN,1,0,1,,Facebook,,142
2108,1722,128,2025-03-22 16:31:14,DISBURSED,1,0,1,,Google Sponsored Search,,63
2109,3642,234,2025-11-19 09:28:35,STARTED,1,1,1,,Email,AGT142,132
2110,2643,1612,2026-03-30 17:14:51,SUBMITTED,1,1,1,,Facebook,,72
2111,1873,187,2026-02-24 17:06:26,APPROVED,0,1,1,,Direct,,144
2112,1614,994,2025-11-20 11:47:25,WITHDRAWN,1,1,1,,Organic Search,,32
2113,2686,1843,2025-05-10 21:05:49,APPROVED,0,1,1,,Direct,,110
2114,1983,1973,2026-02-12 13:50:45,Approved,1,1,1,,Facebook,,75
2115,1908,651,2026-01-03 22:20:03,APPROVED,1,1,1,,Google Sponsored Search,,46
2116,837,1918,2025-09-15 12:31:41,APPROVED,1,1,1,,WhatsApp,AGT445,130
2117,1937,558,2025-01-06 22:55:51,SUBMITTED,0,0,1,,WhatsApp,,170
2118,1336,1894,2025-12-04 12:05:37,DECLINED,1,0,1,,Direct,AGT539,161
2119,330,1368,2025-02-11 11:30:36,SUBMITTED,1,1,1,,WhatsApp,AGT874,58
2120,3778,1947,2025-07-28 22:24:58,STARTED,0,1,0,,Email,,134
2121,1165,992,2025-06-29 09:31:22,DISBURSED,1,1,0,,unknown,,126
2122,184,1104,2026-02-12 13:48:47,DISBURSED,1,0,1,,unknown,AGT437,
2123,2792,232,2025-03-14 14:43:27,Approved,1,1,0,,Google Sponsored Search,AGT466,4
2124,444,1273,2025-06-14 21:49:50,WITHDRAWN,1,1,1,,Facebook,,53
2125,865,1591,2026-02-09 15:00:40,submitted,1,1,0,,Google Sponsored Search,AGT479,98
2126,3134,810,2025-11-13 09:25:37,submitted,0,1,1,,,,84
2127,1857,178,2025-04-24 15:50:22,APPROVED,1,0,0,,WhatsApp,,
2128,925,711,2025-01-31 16:00:30,APPROVED,1,0,0,,Facebook,AGT189,141
2129,1399,1282,2025-03-31 08:10:07,WITHDRAWN,1,1,1,,unknown,,97
2130,3180,1280,2025-01-14 10:59:00,APPROVED,0,1,1,,Email,,107
2131,566,55,2025-05-27 11:27:35,submitted,1,0,1,,unknown,,176
2132,38,1003,2025-03-14 15:38:08,WITHDRAWN,1,1,1,,WhatsApp,,42
2133,1939,94,2025-05-08 11:19:23,STARTED,1,0,1,,Direct,,132
2134,3977,1601,2026-02-24 11:50:48,submitted,1,1,0,,Direct,,104
2135,322,407,2025-08-14 12:02:26,DECLINED,1,1,1,Adverse credit listing,Google Sponsored Search,,178
2136,831,268,2025-03-24 16:26:54,DISBURSED,1,1,1,,Email,,
2137,3495,716,2025-02-08 15:20:30,Approved,1,1,0,,unknown,,134
2138,840,500,2026-06-06 11:47:57,Approved,1,0,0,,Organic Search,,11
2139,3148,864,2026-05-02 14:33:24,SUBMITTED,1,1,1,,unknown,AGT723,83
2140,2749,292,2026-01-19 20:15:14,Approved,1,1,0,,,,74
2141,940,650,2025-03-22 08:19:59,DISBURSED,1,1,1,,Google Sponsored Search,,135
2142,453,877,2026-01-23 21:14:34,SUBMITTED,1,0,0,,WhatsApp,,
2143,242,1914,2026-01-16 22:21:03,STARTED,1,0,1,,WhatsApp,,97
2144,864,1963,2025-07-29 08:15:37,SUBMITTED,1,1,1,,unknown,AGT810,136
2145,160,1432,2025-01-18 15:11:42,DECLINED,0,1,0,Adverse credit listing,WhatsApp,,150
2146,3908,1276,2025-09-05 07:47:42,STARTED,1,1,1,,Organic Search,,33
2147,2131,1286,2025-10-23 08:13:59,APPROVED,0,1,1,,WhatsApp,,179
2148,1906,483,2025-01-06 09:30:36,Approved,1,1,1,,,,8
2149,1549,63,2025-12-28 07:04:21,WITHDRAWN,1,0,1,,Email,,164
2150,3549,1219,2026-05-06 18:13:43,submitted,1,1,0,,Direct,,135
2151,3693,1833,2026-01-31 16:41:33,WITHDRAWN,1,1,0,,Organic Search,AGT517,91
2152,2462,924,2025-01-26 20:11:30,APPROVED,1,1,0,,unknown,,14
2153,593,1357,2025-07-04 20:00:41,Approved,0,1,1,,,,98
2154,434,736,2025-02-23 13:18:26,APPROVED,1,1,1,,Google Sponsored Search,AGT635,73
2155,3655,1325,2026-01-06 08:01:55,WITHDRAWN,1,1,1,,WhatsApp,,129
2156,3255,116,2025-06-10 07:32:30,DECLINED,1,1,1,Affordability failed,,,
2157,2542,80,2025-08-05 15:19:25,Approved,0,1,1,,unknown,,17
2158,1843,274,2026-04-27 11:21:50,STARTED,1,0,1,,Email,AGT395,75
2159,3103,893,2025-03-21 08:15:17,submitted,1,1,1,,WhatsApp,,140
2160,1018,236,2025-06-22 09:07:38,Approved,1,0,1,,WhatsApp,AGT693,
2161,2059,59,2025-12-21 08:17:21,WITHDRAWN,0,1,1,,Direct,AGT525,73
2162,1362,273,2025-02-26 18:25:54,SUBMITTED,1,1,1,,Google Sponsored Search,,105
2163,1329,1429,2026-01-24 11:42:11,APPROVED,1,0,0,,Organic Search,,129
2164,1876,1450,2026-05-03 14:59:22,SUBMITTED,1,0,0,,Direct,,60
2165,2716,1436,2025-09-06 07:09:04,WITHDRAWN,0,1,1,,unknown,,16
2166,2857,1283,2025-01-09 14:08:27,DISBURSED,1,1,0,,,,54
2167,35,1636,2026-03-08 22:32:23,APPROVED,0,1,1,,WhatsApp,,75
2168,1372,286,2025-10-01 07:38:00,APPROVED,0,1,0,,WhatsApp,,83
2169,3083,1563,2025-07-12 18:06:10,APPROVED,1,0,0,,Organic Search,,62
2170,421,980,2025-01-23 12:27:39,STARTED,1,1,1,,WhatsApp,AGT779,65
2171,3514,500,2025-12-01 07:06:03,Approved,1,1,0,,Facebook,,14
2172,1369,527,2026-01-05 15:30:51,STARTED,0,1,1,,Facebook,,
2173,2035,1997,2025-12-19 21:32:14,STARTED,1,1,1,,Facebook,,
2174,1133,399,2025-11-17 11:16:29,SUBMITTED,1,1,1,,,,170
2175,649,1459,2025-10-10 09:40:31,WITHDRAWN,1,1,1,,Organic Search,AGT364,53
2176,3523,1520,2025-09-27 18:41:34,STARTED,1,1,0,,unknown,AGT879,5
2177,312,1482,2025-12-25 20:53:40,STARTED,1,1,1,,Direct,AGT967,169
2178,428,760,2025-05-04 07:30:48,DISBURSED,1,1,1,,,,111
2179,3065,412,2026-02-04 15:45:39,APPROVED,1,1,1,,Direct,AGT389,
2180,3165,977,2026-03-19 10:58:10,DISBURSED,1,1,1,,,,68
2181,203,872,2025-03-31 13:16:57,APPROVED,1,1,1,,Direct,AGT837,107
2182,3808,1905,2025-05-22 09:45:20,submitted,1,1,0,,WhatsApp,,13
2183,3057,28,2025-01-23 12:39:31,DECLINED,0,1,1,Income verification failed,WhatsApp,,94
2184,1220,691,2025-04-19 20:45:36,DECLINED,1,1,0,NCA compliance block,,AGT400,37
2185,2079,1650,2025-12-07 19:20:01,submitted,1,1,0,,Direct,,18
2186,3861,601,2025-04-09 22:57:28,APPROVED,1,1,1,,Email,AGT305,102
2187,1595,507,2025-04-21 09:35:34,DISBURSED,1,1,1,,,,45
2188,1484,1175,2025-10-28 08:59:56,DECLINED,0,1,1,Affordability failed,,,155
2189,143,1017,2025-02-16 14:29:13,Approved,1,1,0,,Organic Search,,177
2190,527,925,2026-01-23 17:26:37,APPROVED,1,1,1,,Facebook,AGT529,66
2191,985,1719,2025-11-05 15:32:04,SUBMITTED,1,1,1,,unknown,,70
2192,3097,1905,2026-05-09 18:41:02,APPROVED,0,1,1,,WhatsApp,,43
2193,2434,927,2025-02-22 10:34:23,STARTED,1,1,0,,Facebook,,112
2194,821,1184,2025-10-10 09:03:43,STARTED,1,1,1,,Facebook,,4
2195,1125,529,2025-01-27 16:27:46,STARTED,0,1,0,,,,
2196,2941,254,2025-04-02 07:33:14,SUBMITTED,0,1,1,,WhatsApp,AGT361,
2197,566,973,2026-04-06 13:43:37,submitted,0,1,0,,Direct,,158
2198,2810,353,2025-10-01 08:25:54,Approved,1,1,1,,Organic Search,AGT501,151
2199,53,1326,2026-03-22 09:56:54,DISBURSED,1,1,0,,Organic Search,,
2200,1435,157,2025-10-24 18:13:03,DISBURSED,1,0,1,,,,103
2201,214,947,2025-12-12 22:11:14,submitted,1,1,1,,WhatsApp,,120
2202,691,792,2025-08-17 10:47:01,DECLINED,1,1,1,Affordability failed,unknown,AGT210,
2203,2277,796,2025-12-03 16:44:04,DECLINED,0,0,0,Income verification failed,Organic Search,,17
2204,1905,1231,2025-09-14 10:34:38,submitted,1,1,1,,Organic Search,,7
