ticket_id,customer_id,brand_name,channel_name,opened_at,closed_at,topic,priority,ticket_status,first_response_minutes,csat_score,nps_score
1249,158,JustMoney,WhatsApp,2025-06-02 21:47:55,2025-06-05 14:22:55,Payment Query,Critical,PENDING_CUSTOMER,163,,5
1250,1423,JustMoney,Phone,2026-02-01 20:15:51,2026-02-02 06:59:51,Fee Dispute,Medium,Closed,155,3.9,
1251,514,DebtBusters,Chat,2025-07-25 21:24:40,2025-07-28 17:25:40,Complaint,High,RESOLVED,126,3.0,
1252,1132,DebtBusters,WhatsApp,2025-12-18 20:23:18,2025-12-21 14:20:18,Payment Query,Low,open,128,,
1253,1671,JustMoney,Chat,2026-04-27 18:37:32,2026-04-29 07:48:32,Fraud Report,Critical,Closed,192,,8
1254,247,JustMoney,Chat,2026-03-14 18:21:17,2026-03-16 07:21:17,Payment Query,Critical,Closed,147,3.2,3
1255,500,DebtBusters,Facebook,2025-03-18 20:32:51,2025-03-20 08:18:51,Technical Issue,HIGH,Closed,41,1.1,
1256,75,JustMoney,Email,2025-05-09 22:18:23,,Decline Explanation,low,Closed,201,1.5,8
1257,740,FASTA,Email,2025-11-08 12:41:45,2025-11-09 09:11:45,Technical Issue,High,OPEN,97,4.8,3
1258,1498,DebtBusters,Chat,2026-06-13 13:51:01,2026-06-13 19:35:01,Complaint,low,OPEN,106,2.6,
1259,1598,DebtBusters,Phone,2025-11-24 20:08:33,2025-11-25 00:39:33,Payment Query,High,RESOLVED,115,,
1260,520,FASTA,Phone,2025-07-29 08:48:57,2025-07-31 08:31:57,Payment Query,low,open,42,2.1,10
1261,107,FASTA,Chat,2026-06-08 16:28:16,2026-06-09 21:46:16,Statement Request,low,OPEN,93,,
1262,570,FASTA,Email,2026-06-03 17:49:17,2026-06-06 12:48:17,Technical Issue,low,PENDING_CUSTOMER,201,2.6,1
1263,1512,DebtBusters,Chat,2025-10-06 14:00:45,2025-10-08 18:45:45,Decline Explanation,Low,RESOLVED,,3.9,9
1264,1783,DebtBusters,Email,2026-01-02 18:22:46,,Fraud Report,Low,Closed,183,1.2,8
1265,696,FASTA,Email,2025-05-31 07:56:30,2025-06-02 14:45:30,Financial Health Query,low,Closed,,2.9,6
1266,1676,DebtBusters,Facebook,2025-01-16 15:47:55,2025-01-18 11:03:55,Complaint,Low,Closed,42,,2
1267,618,DebtBusters,Phone,2025-10-25 19:08:00,,Technical Issue,Medium,OPEN,26,1.9,1
1268,,FASTA,WhatsApp,2025-04-17 17:04:43,2025-04-18 04:08:43,Fraud Report,HIGH,PENDING_CUSTOMER,,,
1269,1495,FASTA,Chat,2025-06-11 08:05:16,2025-06-11 22:00:16,Complaint,HIGH,PENDING_CUSTOMER,186,2.5,3
1270,1908,FASTA,Facebook,2025-01-10 17:07:57,2025-01-13 06:23:57,Technical Issue,High,open,178,,4
1271,96,DebtBusters,Chat,2025-04-30 16:57:06,2025-05-02 06:20:06,Technical Issue,HIGH,open,133,4.0,2
1272,1836,FASTA,Phone,2026-01-02 08:54:57,,Financial Health Query,Critical,PENDING_CUSTOMER,,3.2,9
1273,414,DebtBusters,Phone,2025-11-08 16:59:18,2025-11-10 03:52:18,Fraud Report,High,CLOSED,89,2.2,9
1274,1488,FASTA,Chat,2025-03-29 12:05:40,,Complaint,low,PENDING_CUSTOMER,186,2.5,
1275,444,DebtBusters,Facebook,2025-09-16 21:02:48,2025-09-19 07:27:48,Fee Dispute,Medium,PENDING_CUSTOMER,,,
1276,1134,DebtBusters,Email,2026-01-21 19:14:23,,Payment Query,Medium,RESOLVED,131,2.8,2
1277,1484,JustMoney,Email,2026-04-02 16:12:41,2026-04-05 06:47:41,Fraud Report,High,Closed,198,,
1278,215,DebtBusters,Email,2025-05-27 20:16:25,2025-05-28 17:30:25,Complaint,Medium,CLOSED,,1.2,
1279,166,JustMoney,Facebook,2025-04-06 07:35:43,2025-04-08 06:21:43,Financial Health Query,low,Closed,,,
1280,221,FASTA,Email,2026-05-29 22:52:56,2026-06-01 12:16:56,Statement Request,Critical,open,219,,
1281,167,DebtBusters,Email,2025-03-02 18:23:47,,Decline Explanation,High,RESOLVED,153,,2
1282,1714,FASTA,Phone,2026-06-08 14:45:32,,Payment Query,High,Closed,208,,8
1283,1718,FASTA,Chat,2026-05-24 16:31:07,2026-05-25 09:27:07,Fee Dispute,High,Closed,39,2.1,
1284,1071,JustMoney,Email,2025-01-19 14:13:53,,Statement Request,Critical,open,59,3.1,1
1285,1190,JustMoney,WhatsApp,2026-02-12 09:35:22,2026-02-12 12:08:22,Payment Query,Low,PENDING_CUSTOMER,84,4.3,
1286,958,DebtBusters,WhatsApp,2025-02-13 11:31:06,,Complaint,Critical,OPEN,49,4.7,6
1287,,JustMoney,WhatsApp,2025-11-08 15:50:34,,Fee Dispute,High,Closed,195,2.4,
1288,1157,DebtBusters,Phone,2025-09-05 13:48:51,2025-09-05 17:07:51,Technical Issue,Low,RESOLVED,,,
1289,561,JustMoney,Email,2025-02-17 16:42:41,2025-02-18 18:14:41,Financial Health Query,HIGH,OPEN,211,2.7,
1290,1153,JustMoney,Facebook,2025-09-08 18:39:47,2025-09-10 18:37:47,Fee Dispute,High,PENDING_CUSTOMER,16,,
1291,650,DebtBusters,Phone,2025-08-16 20:41:49,2025-08-18 04:47:49,Fraud Report,HIGH,Closed,2,2.5,
1292,870,FASTA,WhatsApp,2026-05-31 18:34:11,,Fraud Report,Low,RESOLVED,239,1.7,10
1293,1199,JustMoney,Email,2025-01-09 10:54:52,2025-01-09 14:37:52,Technical Issue,Critical,Closed,169,2.4,2
1294,1782,FASTA,Phone,2026-06-16 22:58:17,,Complaint,Critical,PENDING_CUSTOMER,,,
1295,1314,DebtBusters,Chat,2025-02-04 21:21:45,2025-02-06 05:01:45,Financial Health Query,High,RESOLVED,153,3.2,
1296,218,FASTA,Email,2026-02-26 19:12:37,2026-02-26 23:31:37,Application Help,Critical,OPEN,115,4.0,2
1297,46,JustMoney,Facebook,2025-12-09 11:35:40,2025-12-11 22:30:40,Decline Explanation,Low,CLOSED,147,3.6,6
1298,1109,JustMoney,WhatsApp,2025-04-28 15:36:47,2025-05-01 04:26:47,Fraud Report,Critical,PENDING_CUSTOMER,,2.0,
1299,1624,DebtBusters,Email,2025-01-30 09:33:58,,Complaint,HIGH,Closed,160,,
1300,467,FASTA,Chat,2025-04-07 19:14:46,2025-04-10 04:05:46,Complaint,Medium,open,82,4.2,3
1301,346,JustMoney,Phone,2025-07-30 17:58:25,2025-08-01 22:24:25,Application Help,HIGH,Closed,223,,9
1302,,JustMoney,Email,2025-03-03 13:59:30,2025-03-05 08:00:30,Financial Health Query,Critical,RESOLVED,237,,
1303,807,FASTA,Phone,2025-04-23 13:17:57,2025-04-24 12:31:57,Financial Health Query,High,RESOLVED,184,4.9,10
1304,1934,DebtBusters,Chat,2026-02-06 11:28:41,2026-02-09 00:53:41,Fee Dispute,High,PENDING_CUSTOMER,,,
1305,,FASTA,Email,2025-02-17 17:07:55,2025-02-18 20:01:55,Statement Request,low,PENDING_CUSTOMER,170,2.1,1
1306,,JustMoney,Chat,2025-07-09 14:56:21,,Fee Dispute,Critical,CLOSED,186,3.6,9
1307,1336,FASTA,Phone,2026-04-23 22:52:19,2026-04-26 11:46:19,Fee Dispute,HIGH,OPEN,17,,3
1308,1217,JustMoney,WhatsApp,2025-12-30 12:57:35,2025-12-31 09:59:35,Fee Dispute,Low,RESOLVED,145,3.9,8
1309,244,JustMoney,WhatsApp,2026-01-12 19:05:38,2026-01-15 13:40:38,Fraud Report,Critical,PENDING_CUSTOMER,210,2.6,1
1310,748,FASTA,WhatsApp,2025-07-04 11:43:05,2025-07-07 02:48:05,Financial Health Query,Low,CLOSED,97,2.1,4
1311,1110,FASTA,Phone,2025-11-04 17:52:01,2025-11-05 05:09:01,Payment Query,low,OPEN,129,4.1,10
1312,687,FASTA,Phone,2025-01-27 20:08:44,2025-01-28 13:52:44,Application Help,HIGH,Closed,62,,9
1313,1474,DebtBusters,Facebook,2026-04-01 10:22:46,2026-04-02 16:36:46,Fraud Report,low,CLOSED,72,3.8,9
1314,1366,FASTA,Email,2025-06-30 22:23:37,,Technical Issue,Low,RESOLVED,117,2.1,6
1315,,JustMoney,WhatsApp,2025-11-18 11:53:38,2025-11-21 10:27:38,Application Help,low,CLOSED,,,
1316,1575,DebtBusters,Chat,2025-01-30 13:40:12,2025-01-30 18:58:12,Payment Query,low,OPEN,85,2.3,4
1317,1445,FASTA,Email,2025-06-15 18:20:59,2025-06-16 11:49:59,Technical Issue,Critical,CLOSED,132,1.2,1
1318,1690,FASTA,Email,2025-06-25 09:03:23,,Application Help,Low,PENDING_CUSTOMER,237,,7
1319,309,JustMoney,Email,2025-06-20 18:03:00,2025-06-21 02:50:00,Financial Health Query,Critical,PENDING_CUSTOMER,164,1.2,
1320,341,FASTA,Phone,2026-03-10 08:11:31,2026-03-12 01:31:31,Fee Dispute,HIGH,PENDING_CUSTOMER,151,3.5,6
1321,1031,DebtBusters,Facebook,2025-05-31 17:07:12,2025-06-02 07:53:12,Statement Request,Medium,PENDING_CUSTOMER,159,4.4,
1322,1676,DebtBusters,WhatsApp,2025-12-22 13:42:45,2025-12-23 22:39:45,Fee Dispute,low,OPEN,101,,
1323,1163,FASTA,Phone,2025-05-24 20:35:49,,Decline Explanation,Medium,open,72,1.5,7
1324,393,DebtBusters,Email,2025-04-23 14:23:11,2025-04-26 09:56:11,Statement Request,Low,PENDING_CUSTOMER,23,,7
1325,1953,FASTA,Phone,2025-04-11 09:56:32,,Application Help,HIGH,PENDING_CUSTOMER,,2.5,
1326,1202,FASTA,Email,2026-04-11 21:57:57,,Fraud Report,Medium,OPEN,33,2.7,8
1327,1805,FASTA,Facebook,2025-08-21 14:13:28,,Technical Issue,HIGH,open,8,,1
1328,476,DebtBusters,Facebook,2026-02-04 18:24:16,,Technical Issue,High,PENDING_CUSTOMER,154,3.9,6
1329,1712,JustMoney,Chat,2025-02-23 08:23:15,2025-02-24 02:56:15,Complaint,Medium,RESOLVED,240,3.9,6
1330,149,JustMoney,WhatsApp,2025-05-26 08:31:23,2025-05-27 08:50:23,Fee Dispute,low,open,191,4.7,2
1331,1367,FASTA,Facebook,2025-10-27 15:26:01,2025-10-30 03:25:01,Complaint,low,RESOLVED,204,2.2,7
1332,1385,DebtBusters,Phone,2026-03-15 22:28:36,2026-03-18 14:00:36,Fraud Report,High,RESOLVED,238,1.2,
1333,980,DebtBusters,Phone,2026-01-31 13:33:14,,Payment Query,Low,CLOSED,,,5
1334,63,JustMoney,Email,2025-04-06 10:22:36,2025-04-08 13:19:36,Fraud Report,Critical,Closed,67,,
1335,1268,DebtBusters,WhatsApp,2025-03-30 16:22:14,2025-03-30 23:25:14,Decline Explanation,High,RESOLVED,18,,6
1336,1072,DebtBusters,Phone,2026-04-02 16:18:07,2026-04-04 16:45:07,Application Help,low,CLOSED,182,,8
1337,751,DebtBusters,Facebook,2026-05-03 20:50:59,2026-05-05 01:14:59,Complaint,low,open,240,3.9,8
1338,1541,JustMoney,Facebook,2026-06-04 08:54:56,2026-06-05 19:51:56,Statement Request,Critical,OPEN,106,3.4,4
1339,947,JustMoney,Chat,2025-06-04 19:34:54,,Fraud Report,HIGH,CLOSED,156,,
1340,156,JustMoney,Email,2025-08-10 22:37:02,2025-08-13 00:55:02,Decline Explanation,Critical,Closed,194,,5
1341,,DebtBusters,Facebook,2026-02-08 11:49:49,2026-02-08 12:18:49,Technical Issue,Medium,PENDING_CUSTOMER,120,4.2,
1342,1879,JustMoney,Email,2025-01-03 08:13:26,2025-01-05 17:31:26,Payment Query,Critical,OPEN,51,4.5,
1343,528,JustMoney,Facebook,2025-04-27 08:24:15,,Decline Explanation,low,Closed,203,2.4,
1344,1334,DebtBusters,WhatsApp,2026-01-16 19:25:13,2026-01-17 01:32:13,Application Help,Medium,PENDING_CUSTOMER,169,4.4,8
1345,1308,JustMoney,WhatsApp,2025-03-31 22:39:19,2025-04-02 17:12:19,Financial Health Query,low,OPEN,192,1.8,
1346,1291,FASTA,Chat,2026-04-20 13:31:16,2026-04-22 07:32:16,Statement Request,HIGH,OPEN,66,4.8,
1347,1281,JustMoney,Phone,2025-10-13 16:44:31,2025-10-16 04:30:31,Application Help,Medium,OPEN,43,2.5,9
1348,1619,DebtBusters,Chat,2025-12-27 19:11:54,2025-12-27 21:53:54,Decline Explanation,Low,Closed,,2.2,5
1349,1459,DebtBusters,Phone,2025-12-13 10:44:41,2025-12-15 21:13:41,Fee Dispute,Critical,OPEN,143,,
1350,806,FASTA,Email,2026-05-26 16:28:07,,Decline Explanation,Medium,PENDING_CUSTOMER,10,,1
1351,59,DebtBusters,Email,2025-05-03 17:04:47,,Technical Issue,HIGH,RESOLVED,144,,10
1352,456,DebtBusters,Email,2025-05-27 08:51:40,2025-05-29 21:29:40,Complaint,Medium,Closed,216,2.2,
1353,472,DebtBusters,Facebook,2025-03-13 19:57:21,2025-03-16 18:36:21,Technical Issue,High,RESOLVED,169,,
1354,749,DebtBusters,Email,2026-02-10 21:51:18,2026-02-12 16:50:18,Application Help,Medium,PENDING_CUSTOMER,123,1.2,10
1355,592,JustMoney,WhatsApp,2025-06-19 07:02:04,2025-06-22 06:07:04,Application Help,Critical,PENDING_CUSTOMER,129,1.5,
1356,1135,FASTA,Chat,2025-08-15 08:03:53,,Fraud Report,High,RESOLVED,29,,5
1357,1550,FASTA,WhatsApp,2026-02-16 15:52:01,,Complaint,low,OPEN,74,,8
1358,1212,JustMoney,WhatsApp,2025-11-29 18:59:36,,Financial Health Query,HIGH,RESOLVED,33,1.1,10
1359,573,JustMoney,Facebook,2026-06-09 16:43:06,2026-06-09 23:10:06,Fraud Report,HIGH,RESOLVED,236,1.8,
1360,1652,FASTA,Chat,2025-06-05 10:20:41,2025-06-07 04:14:41,Fee Dispute,High,PENDING_CUSTOMER,137,3.0,
1361,1133,DebtBusters,WhatsApp,2026-06-16 21:47:18,2026-06-19 14:34:18,Decline Explanation,Low,CLOSED,108,,
1362,423,FASTA,Facebook,2025-10-16 12:17:03,2025-10-17 22:55:03,Decline Explanation,High,CLOSED,127,,5
1363,1463,JustMoney,Facebook,2025-08-03 19:27:40,2025-08-04 02:13:40,Decline Explanation,HIGH,open,164,4.0,
1364,513,FASTA,Phone,2025-10-02 12:58:18,2025-10-05 05:12:18,Payment Query,HIGH,OPEN,110,1.1,0
1365,,JustMoney,WhatsApp,2025-08-15 21:31:18,2025-08-16 02:32:18,Complaint,Low,PENDING_CUSTOMER,19,4.1,
1366,,DebtBusters,WhatsApp,2025-11-26 18:18:55,2025-11-28 04:09:55,Application Help,Medium,RESOLVED,62,4.8,4
1367,390,DebtBusters,Facebook,2026-04-07 18:40:27,2026-04-10 05:27:27,Technical Issue,Critical,Closed,,3.2,3
1368,371,DebtBusters,WhatsApp,2025-03-17 09:51:47,,Application Help,HIGH,OPEN,209,,10
1369,1145,FASTA,Phone,2025-11-20 22:49:47,2025-11-21 18:17:47,Complaint,Medium,OPEN,136,2.3,3
1370,1264,DebtBusters,Phone,2026-01-05 10:57:15,,Statement Request,Medium,Closed,73,2.4,5
1371,1507,JustMoney,WhatsApp,2025-06-02 14:34:39,2025-06-03 04:37:39,Fee Dispute,Critical,Closed,77,3.2,
1372,1510,DebtBusters,Facebook,2025-08-26 16:44:31,2025-08-26 23:08:31,Technical Issue,Medium,RESOLVED,86,1.4,
1373,1930,DebtBusters,Phone,2026-03-31 20:02:31,2026-04-01 09:01:31,Decline Explanation,High,RESOLVED,239,3.0,
1374,2000,FASTA,WhatsApp,2025-11-08 09:07:58,2025-11-08 20:39:58,Fee Dispute,High,OPEN,240,,3
1375,1893,FASTA,Email,2026-02-24 16:58:00,,Statement Request,High,PENDING_CUSTOMER,100,,4
1376,,FASTA,Facebook,2025-03-19 17:13:48,2025-03-19 21:51:48,Application Help,HIGH,CLOSED,154,3.6,6
1377,972,JustMoney,Phone,2025-12-31 13:29:24,2026-01-02 09:11:24,Complaint,Medium,RESOLVED,63,4.1,1
1378,904,DebtBusters,Facebook,2025-02-12 11:52:01,2025-02-13 18:55:01,Payment Query,low,open,166,4.1,6
1379,1451,DebtBusters,WhatsApp,2025-04-30 18:51:44,2025-05-01 09:26:44,Statement Request,HIGH,PENDING_CUSTOMER,179,2.1,
1380,,FASTA,WhatsApp,2025-04-03 07:14:15,2025-04-04 20:48:15,Decline Explanation,Medium,CLOSED,35,3.5,
1381,1406,JustMoney,Phone,2025-05-24 07:09:00,2025-05-25 16:29:00,Technical Issue,High,open,,1.7,6
1382,1228,DebtBusters,Phone,2025-12-24 22:15:56,,Complaint,low,CLOSED,23,2.7,
1383,824,JustMoney,Chat,2025-04-28 10:29:23,2025-04-30 04:47:23,Financial Health Query,HIGH,RESOLVED,25,,8
1384,268,JustMoney,Phone,2025-12-28 08:33:01,,Technical Issue,HIGH,CLOSED,193,,9
1385,1459,JustMoney,Facebook,2025-11-17 15:51:03,,Payment Query,HIGH,PENDING_CUSTOMER,8,4.4,
1386,687,FASTA,Facebook,2026-04-24 20:52:40,,Fee Dispute,HIGH,Closed,239,3.8,9
1387,983,DebtBusters,Facebook,2025-03-11 20:24:35,2025-03-12 02:23:35,Fee Dispute,Low,PENDING_CUSTOMER,,,1
1388,,DebtBusters,WhatsApp,2025-02-11 22:20:41,2025-02-12 18:00:41,Statement Request,low,CLOSED,133,,
1389,1947,DebtBusters,Chat,2025-11-06 14:03:19,,Statement Request,Low,PENDING_CUSTOMER,54,3.3,
1390,1409,FASTA,Email,2025-07-05 21:12:14,,Payment Query,low,open,12,5.0,1
1391,633,FASTA,Email,2025-08-14 16:43:05,2025-08-17 07:59:05,Payment Query,Medium,PENDING_CUSTOMER,130,,
1392,1020,FASTA,Chat,2025-02-25 11:14:06,2025-02-28 06:41:06,Financial Health Query,Critical,OPEN,208,4.4,6
1393,1331,DebtBusters,Facebook,2025-05-01 13:49:50,2025-05-02 15:40:50,Complaint,Low,PENDING_CUSTOMER,,,9
1394,892,FASTA,Phone,2025-05-14 10:10:03,,Fraud Report,High,OPEN,207,,8
1395,502,JustMoney,Facebook,2026-01-12 09:09:30,2026-01-13 15:40:30,Fraud Report,Medium,PENDING_CUSTOMER,133,,9
1396,1758,DebtBusters,Chat,2025-09-23 10:46:22,2025-09-24 21:19:22,Decline Explanation,HIGH,CLOSED,38,3.4,2
1397,243,FASTA,Phone,2025-07-29 19:16:20,2025-07-30 11:21:20,Application Help,Low,open,199,4.3,1
1398,810,DebtBusters,Chat,2025-06-10 11:54:20,,Fee Dispute,HIGH,PENDING_CUSTOMER,107,3.0,3
1399,1490,FASTA,Chat,2026-01-22 17:45:53,2026-01-23 10:02:53,Fraud Report,low,CLOSED,202,,
1400,103,FASTA,Phone,2026-05-04 14:11:03,2026-05-06 21:48:03,Complaint,High,RESOLVED,86,4.6,
1401,561,FASTA,Email,2025-07-03 09:48:30,,Payment Query,Low,RESOLVED,133,,5
1402,531,JustMoney,Phone,2026-02-17 10:08:39,2026-02-19 13:29:39,Statement Request,Medium,Closed,67,2.4,
1403,1180,DebtBusters,Facebook,2025-12-28 12:57:17,2025-12-29 06:09:17,Financial Health Query,High,open,174,3.0,
1404,1280,FASTA,Email,2026-03-27 17:24:28,2026-03-29 10:56:28,Financial Health Query,low,OPEN,,,
1405,1882,JustMoney,Chat,2025-05-21 16:17:50,2025-05-23 20:41:50,Payment Query,low,PENDING_CUSTOMER,208,,
1406,415,FASTA,WhatsApp,2025-03-12 21:12:18,2025-03-15 11:03:18,Statement Request,High,OPEN,14,3.6,7
1407,1472,DebtBusters,Chat,2025-08-07 10:16:54,2025-08-09 04:43:54,Statement Request,Low,Closed,36,1.2,8
1408,224,DebtBusters,WhatsApp,2025-09-10 08:51:00,2025-09-12 20:40:00,Technical Issue,Critical,OPEN,19,,7
1409,1108,FASTA,Facebook,2025-06-13 13:34:15,2025-06-16 11:45:15,Technical Issue,Critical,open,105,1.3,6
1410,309,JustMoney,Facebook,2025-02-09 11:16:00,,Application Help,Medium,PENDING_CUSTOMER,234,3.5,4
1411,1251,JustMoney,Chat,2025-11-11 09:24:09,2025-11-11 10:44:09,Fee Dispute,HIGH,open,204,4.7,
1412,,JustMoney,Chat,2025-11-09 08:54:16,2025-11-11 04:04:16,Complaint,High,Closed,232,2.1,0
1413,1366,DebtBusters,Chat,2025-07-26 09:44:35,2025-07-28 05:13:35,Statement Request,High,Closed,229,2.4,2
1414,1010,FASTA,Phone,2026-01-24 20:24:30,2026-01-25 05:51:30,Fraud Report,HIGH,open,221,2.8,10
1415,165,JustMoney,Phone,2025-01-20 11:42:59,2025-01-22 11:30:59,Payment Query,low,PENDING_CUSTOMER,106,1.2,2
1416,395,DebtBusters,Facebook,2026-04-08 14:46:27,2026-04-10 14:11:27,Application Help,Medium,RESOLVED,237,4.1,
1417,1194,JustMoney,Phone,2026-03-16 13:50:15,,Complaint,HIGH,PENDING_CUSTOMER,205,,
1418,1746,FASTA,Chat,2025-06-06 13:02:29,2025-06-08 08:36:29,Fee Dispute,High,CLOSED,125,2.2,1
1419,259,FASTA,Email,2025-11-11 14:27:35,,Decline Explanation,Low,open,,1.3,7
1420,905,FASTA,Chat,2025-02-13 07:38:11,2025-02-14 08:24:11,Statement Request,HIGH,PENDING_CUSTOMER,193,4.0,
1421,1998,JustMoney,Phone,2025-05-13 07:50:53,,Application Help,High,open,153,1.4,
1422,1168,JustMoney,Phone,2025-12-08 15:01:49,2025-12-09 05:31:49,Statement Request,low,OPEN,154,2.2,9
1423,485,JustMoney,WhatsApp,2025-07-23 12:15:19,2025-07-25 23:44:19,Financial Health Query,High,RESOLVED,180,4.2,3
1424,492,DebtBusters,Email,2026-05-02 11:05:13,,Complaint,High,RESOLVED,86,,
1425,,JustMoney,Chat,2025-11-19 22:14:25,,Payment Query,Critical,CLOSED,11,,
1426,1515,FASTA,WhatsApp,2025-12-31 22:14:44,2026-01-01 02:00:44,Financial Health Query,Critical,RESOLVED,105,3.1,0
1427,1717,FASTA,Facebook,2026-01-31 19:23:56,2026-02-03 09:52:56,Financial Health Query,low,PENDING_CUSTOMER,227,1.3,0
1428,1954,FASTA,WhatsApp,2025-11-30 12:43:31,,Decline Explanation,HIGH,open,38,2.0,2
1429,681,FASTA,Facebook,2025-04-04 16:27:37,2025-04-06 09:18:37,Decline Explanation,Medium,PENDING_CUSTOMER,235,,5
1430,619,FASTA,WhatsApp,2026-04-17 11:23:35,,Complaint,Medium,RESOLVED,129,4.6,10
1431,473,DebtBusters,WhatsApp,2026-06-10 07:27:04,,Statement Request,Critical,OPEN,186,1.9,1
1432,,JustMoney,Phone,2025-02-23 10:24:12,2025-02-25 11:56:12,Application Help,High,CLOSED,158,,0
1433,1432,JustMoney,Chat,2025-01-02 20:32:48,2025-01-03 06:23:48,Decline Explanation,Medium,PENDING_CUSTOMER,,4.8,1
1434,342,JustMoney,Email,2026-06-07 12:03:36,2026-06-08 12:27:36,Application Help,Critical,Closed,,3.0,9
1435,1610,FASTA,Facebook,2025-02-03 22:03:40,2025-02-04 05:01:40,Technical Issue,High,CLOSED,,,2
1436,1927,FASTA,WhatsApp,2026-05-25 15:40:35,2026-05-28 08:30:35,Decline Explanation,HIGH,OPEN,102,,
1437,320,DebtBusters,Phone,2025-01-06 15:35:41,2025-01-07 18:45:41,Payment Query,Critical,Closed,35,,7
1438,674,DebtBusters,Facebook,2025-05-23 18:02:42,,Complaint,Low,CLOSED,124,5.0,7
1439,1510,DebtBusters,WhatsApp,2026-04-23 08:33:43,2026-04-25 09:10:43,Statement Request,Medium,open,157,1.1,
1440,321,FASTA,Email,2026-03-06 13:18:30,2026-03-06 16:44:30,Complaint,low,PENDING_CUSTOMER,195,,8
1441,151,FASTA,Email,2025-11-11 22:27:01,2025-11-12 13:20:01,Financial Health Query,High,CLOSED,219,4.1,
1442,1248,JustMoney,Chat,2025-07-29 07:06:48,2025-07-30 01:27:48,Statement Request,Low,PENDING_CUSTOMER,237,,1
1443,909,FASTA,WhatsApp,2025-08-28 12:51:34,2025-08-31 08:58:34,Fraud Report,Critical,CLOSED,157,,10
1444,924,JustMoney,Email,2026-03-07 19:09:00,2026-03-08 02:26:00,Fraud Report,HIGH,Closed,222,,2
1445,1163,DebtBusters,Phone,2025-08-27 19:33:18,2025-08-27 23:17:18,Application Help,HIGH,OPEN,193,1.5,5
1446,618,DebtBusters,Phone,2025-09-19 19:44:02,2025-09-21 05:07:02,Technical Issue,low,CLOSED,163,1.6,8
1447,84,DebtBusters,WhatsApp,2026-05-28 22:02:57,,Fee Dispute,low,CLOSED,86,2.1,
1448,875,FASTA,WhatsApp,2025-03-09 20:37:44,2025-03-12 13:29:44,Statement Request,Medium,PENDING_CUSTOMER,68,,8
1449,813,DebtBusters,WhatsApp,2026-03-26 18:31:46,2026-03-28 23:57:46,Application Help,Critical,open,,1.5,2
1450,1136,FASTA,Email,2026-04-12 14:40:11,2026-04-13 17:57:11,Financial Health Query,low,open,93,1.7,0
1451,493,FASTA,Phone,2025-03-15 08:01:50,2025-03-15 21:42:50,Payment Query,Medium,CLOSED,,,
1452,389,DebtBusters,Facebook,2026-03-01 10:29:33,2026-03-02 04:11:33,Payment Query,High,PENDING_CUSTOMER,169,1.4,
1453,851,DebtBusters,Email,2025-09-19 10:55:10,2025-09-20 07:54:10,Statement Request,HIGH,RESOLVED,,2.4,10
1454,1282,JustMoney,Phone,2025-10-19 22:00:55,2025-10-21 01:58:55,Fraud Report,Critical,PENDING_CUSTOMER,50,,8
1455,1862,JustMoney,Chat,2026-06-10 10:44:04,2026-06-13 03:36:04,Payment Query,Critical,PENDING_CUSTOMER,10,2.7,2
1456,1696,FASTA,Facebook,2026-04-08 13:15:39,2026-04-10 01:30:39,Fee Dispute,HIGH,RESOLVED,219,,6
1457,1646,DebtBusters,Phone,2025-02-17 14:26:43,2025-02-18 13:51:43,Decline Explanation,Critical,PENDING_CUSTOMER,107,,6
1458,1792,FASTA,Facebook,2025-05-19 07:22:13,2025-05-19 12:28:13,Payment Query,Low,Closed,1,,
1459,679,FASTA,Chat,2026-06-02 08:31:34,2026-06-04 07:49:34,Payment Query,Medium,CLOSED,128,,10
1460,1029,DebtBusters,Chat,2026-05-16 13:02:02,2026-05-18 02:58:02,Financial Health Query,Low,PENDING_CUSTOMER,170,1.8,7
1461,1769,DebtBusters,Chat,2025-03-30 19:47:29,2025-03-31 22:11:29,Fraud Report,Medium,Closed,218,2.0,10
1462,1181,DebtBusters,WhatsApp,2025-08-24 08:38:30,2025-08-26 12:56:30,Payment Query,Medium,PENDING_CUSTOMER,62,,6
1463,763,JustMoney,Email,2025-10-25 17:50:45,2025-10-27 18:14:45,Application Help,Medium,CLOSED,196,4.7,
1464,839,FASTA,Chat,2025-04-28 18:28:09,2025-04-30 23:23:09,Financial Health Query,High,PENDING_CUSTOMER,25,,
1465,615,DebtBusters,WhatsApp,2025-04-18 10:47:28,2025-04-20 15:59:28,Technical Issue,HIGH,PENDING_CUSTOMER,106,3.6,
1466,1614,DebtBusters,Chat,2025-06-02 07:09:41,2025-06-05 00:34:41,Financial Health Query,Low,CLOSED,,3.2,
1467,1549,JustMoney,Chat,2026-02-20 21:15:25,2026-02-22 05:47:25,Financial Health Query,low,PENDING_CUSTOMER,165,3.8,4
1468,628,FASTA,WhatsApp,2026-02-10 08:34:45,2026-02-12 10:51:45,Technical Issue,HIGH,PENDING_CUSTOMER,216,4.1,6
1469,133,DebtBusters,Email,2025-12-03 12:15:24,2025-12-05 00:10:24,Complaint,Medium,CLOSED,46,,
1470,257,JustMoney,WhatsApp,2026-05-30 11:02:09,2026-06-01 23:20:09,Fee Dispute,High,PENDING_CUSTOMER,104,4.0,4
