schedule_id,loan_id,instalment_number,due_date,instalment_amount_zar,principal_component_zar,fee_interest_component_zar,schedule_status
3853,1104,3,2025-09-24,2604.72,1823.3,781.42,PENDING
3854,1104,4,24/10/2025,2604.72,1823.3,781.42,paid
3855,1104,5,2025-11-23,2604.72,1823.3,781.42,PAID
3856,1104,6,20251223,2604.72,1823.3,781.42,PENDING
3857,1105,1,2026-01-20,3959.78,2771.85,1187.93,PAID
3858,1105,2,2026-02-19,3959.78,2771.85,1187.93,PART_PAID
3859,1105,3,2026-03-21,3959.78,2771.85,1187.93,PAID
3860,1105,4,2026-04-20,3959.78,2771.85,1187.93,
3861,1105,5,2026-05-20,3959.78,2771.85,1187.93,PENDING
3862,1105,6,2026-06-19,3959.78,2771.85,,PART_PAID
3863,1106,1,2025-11-30,2972.28,2080.6,891.68,PAID
3864,1106,2,20251230,2972.28,2080.6,891.68,PENDING
3865,1106,3,2026-01-29,-2972.28,2080.6,891.68,paid
3866,1106,4,2026-02-28,2972.28,2080.6,891.68,PART_PAID
3867,1107,1,2025-04-09,2042.79,1429.95,612.84,paid
3868,1107,2,2025-05-09,2042.79,1429.95,612.84,PAID
3869,1107,3,2025-06-08,2042.79,1429.95,612.84,OVERDUE
3870,1107,4,2025-07-08,2042.79,1429.95,612.84,PAID
3871,1107,5,2025-08-07,2042.79,1429.95,612.84,
3872,1107,6,2025-09-06,2042.79,,612.84,paid
3873,1108,1,2025-04-05,3439.71,2407.8,1031.91,Overdue
3874,1108,2,2025-05-05,3439.71,2407.8,1031.91,paid
3875,1108,3,2025-06-04,3439.71,2407.8,1031.91,PENDING
3876,1108,4,2025-07-04,3439.71,2407.8,1031.91,paid
3877,1109,1,2026-06-03,1641.69,1149.18,492.51,OVERDUE
3878,1109,2,03 Jul 2026,1641.69,1149.18,492.51,
3879,1109,3,2026-08-02,1641.69,1149.18,492.51,PAID
3880,1109,4,2026-09-01,1641.69,1149.18,492.51,OVERDUE
3881,1109,5,2026-10-01,1641.69,1149.18,492.51,PART_PAID
3882,1110,1,2025-12-29,2354.9,1648.43,706.47,PART_PAID
3883,1110,2,2026-01-28,2354.9,1648.43,706.47,PENDING
3884,1110,3,2026-02-27,2354.9,1648.43,,Overdue
3885,1110,4,2026-03-29,2354.9,1648.43,706.47,PAID
3886,1110,5,2026-04-28,2354.9,1648.43,706.47,paid
3887,1111,1,2025-04-18,2562.04,1793.43,768.61,PART_PAID
3888,1111,2,18/05/2025,2562.04,1793.43,768.61,PENDING
3889,1111,3,2025-06-17,2562.04,1793.43,768.61,Overdue
3890,1111,4,20250717,2562.04,1793.43,768.61,OVERDUE
3891,1112,1,2025-05-24,1515.06,1060.54,454.52,PART_PAID
3892,1112,2,23/06/2025,1515.06,1060.54,454.52,OVERDUE
3893,1112,3,2025-07-23,1515.06,,454.52,paid
3894,1113,1,2025-12-05,1378.07,964.65,413.42,paid
3895,1113,2,2026-01-04,1378.07,964.65,413.42,PAID
3896,1114,1,2025-05-26,2881.73,2017.21,864.52,PENDING
3897,1114,2,2025-06-25,2881.73,2017.21,864.52,paid
3898,1114,3,2025-07-25,2881.73,2017.21,864.52,Overdue
3899,1115,1,2025-07-16,1071.69,,,PART_PAID
3900,1115,2,2025-08-15,1071.69,750.18,321.51,paid
3901,1115,3,2025-09-14,1071.69,750.18,321.51,Overdue
3902,1115,4,2025-10-14,1071.69,750.18,321.51,PENDING
3903,1115,5,2025-11-13,1071.69,750.18,321.51,OVERDUE
3904,1116,1,2025-03-20,2616.37,1831.46,784.91,PENDING
3905,1116,2,2025-04-19,2616.37,1831.46,784.91,PENDING
3906,1116,3,2025-05-19,2616.37,1831.46,784.91,OVERDUE
3907,1116,4,2025-06-18,2616.37,1831.46,784.91,OVERDUE
3908,1116,5,2025-07-18,2616.37,1831.46,784.91,Overdue
3909,1116,6,2025-08-17,2616.37,1831.46,784.91,Overdue
3910,1117,1,2025-08-13,2279.43,1595.6,683.83,OVERDUE
3911,1117,2,12/09/2025,2279.43,1595.6,683.83,PAID
3912,1117,3,2025-10-12,2279.43,1595.6,683.83,paid
3913,1118,1,2025-06-13,3396.91,2377.84,1019.07,OVERDUE
3914,1118,2,2025-07-13,3396.91,2377.84,1019.07,OVERDUE
3915,1119,1,2026-02-20,1498.29,1048.8,449.49,PENDING
3916,1120,1,2025-11-16,1970.16,1379.11,591.05,Overdue
3917,1120,2,2025-12-16,1970.16,1379.11,,PENDING
3918,1121,1,20/12/2025,2701.62,,810.49,
3919,1121,2,2026-01-19,2701.62,1891.13,810.49,PART_PAID
3920,1121,3,2026-02-18,2701.62,1891.13,,Overdue
3921,1122,1,2025-08-25,1625.93,1138.15,487.78,PENDING
3922,1122,2,2025-09-24,1625.93,,487.78,PART_PAID
3923,1123,1,2025-11-17,2571.08,1799.76,771.32,PART_PAID
3924,1123,2,2025-12-17,2571.08,1799.76,771.32,paid
3925,1123,3,2026-01-16,2571.08,1799.76,771.32,Overdue
3926,1123,4,2026-02-15,,1799.76,771.32,PENDING
3927,1123,5,2026-03-17,2571.08,1799.76,771.32,PAID
3928,1123,6,2026-04-16,2571.08,,771.32,PENDING
3929,1124,1,2026-03-31,2041.01,1428.71,612.3,
3930,1124,2,2026-04-30,2041.01,1428.71,612.3,PENDING
3931,1124,3,2026-05-30,2041.01,1428.71,612.3,paid
3932,1124,4,2026-06-29,2041.01,1428.71,612.3,PENDING
3933,1124,5,2026-07-29,2041.01,1428.71,612.3,
3934,1124,6,2026-08-28,2041.01,1428.71,612.3,Overdue
3935,1125,1,2026-02-28,3897.15,2728.01,1169.14,paid
3936,1125,2,2026-03-30,3897.15,2728.01,1169.14,PART_PAID
3937,1125,3,2026-04-29,3897.15,2728.01,1169.14,
3938,1125,4,2026-05-29,3897.15,2728.01,1169.14,Overdue
3939,1125,5,2026-06-28,3897.15,,1169.14,Overdue
3940,1126,1,2026-07-25,1576.56,1103.59,472.97,PENDING
3941,1126,2,2026-08-24,1576.56,1103.59,472.97,PENDING
3942,1127,1,20250327,1006.5,704.55,301.95,PART_PAID
3943,1127,2,2025-04-26,1006.5,704.55,301.95,paid
3944,1127,3,2025-05-26,1006.5,704.55,301.95,OVERDUE
3945,1128,1,2025-07-21,3710.43,2597.3,1113.13,Overdue
3946,1128,2,2025-08-20,3710.43,2597.3,1113.13,PART_PAID
3947,1129,1,2026-04-25,3585.72,2510.0,1075.72,PENDING
3948,1129,2,2026-05-25,3585.72,2510.0,1075.72,Overdue
3949,1129,3,2026-06-24,3585.72,2510.0,1075.72,PART_PAID
3950,1129,4,2026-07-24,3585.72,2510.0,1075.72,Overdue
3951,1130,1,2025-03-29,1904.78,1333.35,571.43,paid
3952,1130,2,2025-04-28,1904.78,1333.35,571.43,PENDING
3953,1130,3,2025-05-28,1904.78,1333.35,571.43,OVERDUE
3954,1130,4,2025-06-27,1904.78,1333.35,571.43,OVERDUE
3955,1131,1,2025-07-10,3837.01,2685.91,1151.1,PART_PAID
3956,1131,2,2025-08-09,3837.01,2685.91,1151.1,paid
3957,1131,3,2025-09-08,3837.01,2685.91,1151.1,PART_PAID
3958,1131,4,2025-10-08,3837.01,2685.91,1151.1,paid
3959,1131,5,2025-11-07,3837.01,2685.91,1151.1,PART_PAID
3960,1132,1,2026-06-21,2448.95,1714.26,734.68,PAID
3961,1133,1,2025-04-27,2429.64,1700.75,728.89,PAID
3962,1133,2,2025-05-27,2429.64,1700.75,728.89,PAID
3963,1133,3,2025-06-26,2429.64,1700.75,728.89,OVERDUE
3964,1133,4,2025-07-26,2429.64,1700.75,728.89,OVERDUE
3965,1134,1,2026-01-07,3116.56,2181.59,934.97,paid
3966,1134,2,2026-02-06,3116.56,2181.59,934.97,PART_PAID
3967,1134,3,2026-03-08,3116.56,2181.59,934.97,PAID
3968,1134,4,2026-04-07,3116.56,2181.59,934.97,PENDING
3969,1134,5,2026-05-07,3116.56,2181.59,934.97,PART_PAID
3970,1134,6,2026-06-06,3116.56,2181.59,934.97,paid
3971,1135,1,2025-12-19,,1071.48,459.21,OVERDUE
3972,1136,1,20250421,2903.79,2032.65,871.14,Overdue
3973,1136,2,2025-05-21,2903.79,2032.65,871.14,Overdue
3974,1136,3,2025-06-20,2903.79,2032.65,871.14,PART_PAID
3975,1136,4,2025-07-20,2903.79,2032.65,871.14,paid
3976,1136,5,2025-08-19,2903.79,2032.65,871.14,OVERDUE
3977,1137,1,2026-06-05,2746.07,1922.25,823.82,OVERDUE
3978,1137,2,2026-07-05,2746.07,1922.25,823.82,OVERDUE
3979,1137,3,2026-08-04,2746.07,1922.25,823.82,PART_PAID
3980,1137,4,20260903,2746.07,,823.82,paid
3981,1137,5,2026-10-03,2746.07,1922.25,823.82,PAID
3982,1138,1,2025-10-19,1968.15,,590.45,Overdue
3983,1138,2,2025-11-18,1968.15,1377.7,590.45,paid
3984,1138,3,2025-12-18,1968.15,1377.7,590.45,PAID
3985,1139,1,2026-01-02,1685.35,1179.74,505.6,Overdue
3986,1139,2,2026-02-01,1685.35,1179.74,505.6,Overdue
3987,1139,3,2026-03-03,1685.35,1179.74,505.6,PAID
3988,1140,1,2025-11-21,2068.48,1447.94,620.54,PENDING
3989,1140,2,20251221,2068.48,1447.94,620.54,OVERDUE
3990,1141,1,2026-03-03,3972.44,2780.71,1191.73,PAID
3991,1142,1,2026-01-19,1691.72,1184.2,,Overdue
3992,1142,2,02-18-2026,1691.72,1184.2,507.52,paid
3993,1142,3,2026-03-20,1691.72,1184.2,507.52,PAID
3994,1142,4,2026-04-19,1691.72,1184.2,507.52,PART_PAID
3995,1142,5,2026-05-19,1691.72,1184.2,507.52,PENDING
3996,1143,1,2026-01-19,3422.83,2395.98,1026.85,paid
3997,1144,1,2026-01-18,2365.19,1655.63,709.56,PART_PAID
3998,1144,2,2026-02-17,2365.19,1655.63,709.56,OVERDUE
3999,1144,3,2026-03-19,2365.19,1655.63,709.56,paid
4000,1144,4,2026-04-18,2365.19,1655.63,709.56,PART_PAID
4001,1145,1,2026-03-13,2778.75,1945.12,833.62,Overdue
4002,1145,2,2026-04-12,2778.75,1945.12,833.62,PART_PAID
4003,1145,3,2026-05-12,2778.75,1945.12,833.62,OVERDUE
4004,1146,1,2025-08-30,2867.77,2007.44,860.33,
4005,1146,2,2025-09-29,2867.77,2007.44,860.33,paid
4006,1146,3,2025-10-29,2867.77,2007.44,,PENDING
4007,1146,4,2025-11-28,2867.77,2007.44,860.33,PENDING
4008,1147,1,2025-04-01,1412.31,988.62,423.69,OVERDUE
4009,1148,1,20250303,2312.8,1618.96,693.84,Overdue
4010,1148,2,2025-04-02,2312.8,,693.84,Overdue
4011,1148,3,2025-05-02,2312.8,1618.96,693.84,PART_PAID
4012,1148,4,2025-06-01,2312.8,1618.96,693.84,Overdue
4013,1148,5,2025-07-01,2312.8,1618.96,693.84,PAID
4014,1148,6,2025-07-31,2312.8,1618.96,693.84,Overdue
4015,1149,1,2025-03-12,1382.7,967.89,414.81,PAID
4016,1150,1,2025-03-17,2984.38,2089.07,895.31,OVERDUE
4017,1150,2,2025-04-16,2984.38,2089.07,895.31,Overdue
4018,1150,3,2025-05-16,2984.38,2089.07,895.31,PART_PAID
4019,1150,4,2025-06-15,2984.38,2089.07,895.31,PAID
4020,1150,5,2025-07-15,2984.38,2089.07,895.31,PENDING
4021,1151,1,2025-03-10,2329.48,1630.64,698.84,PAID
4022,1151,2,2025-04-09,2329.48,1630.64,698.84,OVERDUE
4023,1151,3,2025-05-09,2329.48,1630.64,698.84,paid
4024,1151,4,2025-06-08,2329.48,,698.84,PENDING
4025,1151,5,2025-07-08,2329.48,1630.64,698.84,PAID
4026,1152,1,2026-07-22,1666.86,1166.8,,OVERDUE
4027,1153,1,2026-07-05,3913.33,2739.33,1174.0,OVERDUE
4028,1153,2,2026-08-04,3913.33,2739.33,1174.0,PENDING
4029,1153,3,2026-09-03,3913.33,2739.33,1174.0,PAID
4030,1154,1,2025-06-22,1721.08,1204.76,516.32,PENDING
4031,1154,2,2025-07-22,,1204.76,516.32,OVERDUE
4032,1155,1,14/02/2026,1969.11,1378.38,590.73,OVERDUE
4033,1156,1,2025-03-10,857.81,600.47,257.34,PAID
4034,1156,2,2025-04-09,857.81,600.47,,Overdue
4035,1156,3,2025-05-09,857.81,600.47,257.34,Overdue
4036,1156,4,08 Jun 2025,857.81,600.47,257.34,PENDING
4037,1156,5,2025-07-08,857.81,600.47,257.34,PENDING
4038,1156,6,07 Aug 2025,857.81,600.47,257.34,paid
4039,1157,1,2025-10-09,2889.92,2022.94,866.98,OVERDUE
4040,1157,2,2025-11-08,,2022.94,866.98,PENDING
4041,1158,1,2025-08-01,3165.29,2215.7,949.59,PENDING
4042,1158,2,2025-08-31,3165.29,2215.7,949.59,PAID
4043,1158,3,30 Sep 2025,3165.29,2215.7,949.59,paid
4044,1158,4,2025-10-30,3165.29,2215.7,949.59,PENDING
4045,1158,5,2025-11-29,3165.29,2215.7,949.59,PAID
4046,1158,6,2025-12-29,3165.29,2215.7,949.59,PENDING
4047,1159,1,2025-09-10,1313.81,919.67,394.14,paid
4048,1159,2,2025-10-10,1313.81,919.67,394.14,Overdue
4049,1159,3,2025-11-09,1313.81,919.67,394.14,paid
4050,1159,4,2025-12-09,1313.81,919.67,394.14,OVERDUE
4051,1160,1,2026-05-15,2906.39,,871.92,PENDING
4052,1160,2,2026-06-14,2906.39,2034.47,871.92,PAID
4053,1160,3,2026-07-14,2906.39,2034.47,871.92,OVERDUE
4054,1160,4,2026-08-13,2906.39,2034.47,871.92,paid
4055,1161,1,2025-09-02,3560.96,2492.67,1068.29,PART_PAID
4056,1161,2,10-02-2025,3560.96,,1068.29,PAID
4057,1161,3,2025-11-01,3560.96,2492.67,1068.29,PENDING
4058,1161,4,2025-12-01,3560.96,2492.67,1068.29,PART_PAID
4059,1162,1,2025-09-09,1911.28,1337.9,573.38,OVERDUE
4060,1163,1,2025-04-18,3056.41,2139.49,916.92,OVERDUE
4061,1164,1,2026-03-29,2975.93,2083.15,892.78,paid
4062,1164,2,2026-04-28,2975.93,2083.15,892.78,PART_PAID
4063,1164,3,2026-05-28,2975.93,2083.15,892.78,paid
4064,1164,4,2026-06-27,2975.93,2083.15,892.78,Overdue
4065,1165,1,20250510,2854.43,1998.1,856.33,Overdue
4066,1165,2,2025-06-09,2854.43,1998.1,856.33,PAID
4067,1165,3,2025-07-09,2854.43,1998.1,856.33,Overdue
4068,1165,4,2025-08-08,2854.43,,856.33,Overdue
4069,1165,5,2025-09-07,2854.43,1998.1,856.33,paid
4070,1166,1,2026-03-19,2601.45,1821.01,780.43,PENDING
4071,1166,2,2026-04-18,2601.45,1821.01,780.43,Overdue
4072,1166,3,2026-05-18,2601.45,1821.01,780.43,PENDING
4073,1166,4,2026-06-17,2601.45,1821.01,,OVERDUE
4074,1166,5,2026-07-17,2601.45,1821.01,780.43,PENDING
4075,1167,1,2025-07-19,2917.57,2042.3,875.27,paid
4076,1168,1,2026-07-22,1208.77,846.14,362.63,PART_PAID
4077,1168,2,2026-08-21,1208.77,846.14,362.63,Overdue
4078,1168,3,20/09/2026,1208.77,846.14,362.63,Overdue
4079,1168,4,2026-10-20,1208.77,846.14,362.63,PAID
4080,1169,1,2026-06-14,1710.64,1197.45,513.19,PART_PAID
4081,1169,2,2026-07-14,1710.64,1197.45,513.19,Overdue
4082,1169,3,2026-08-13,1710.64,,513.19,PAID
4083,1170,1,2026-06-22,2120.36,1484.25,,PENDING
4084,1170,2,2026-07-22,2120.36,1484.25,636.11,Overdue
4085,1170,3,2026-08-21,2120.36,1484.25,636.11,paid
4086,1170,4,2026-09-20,2120.36,1484.25,636.11,paid
4087,1170,5,20/10/2026,2120.36,1484.25,636.11,PART_PAID
4088,1170,6,2026-11-19,2120.36,1484.25,636.11,OVERDUE
4089,1171,1,2025-03-23,2857.05,1999.93,857.12,Overdue
4090,1171,2,2025-04-22,2857.05,1999.93,857.12,PAID
4091,1171,3,2025-05-22,2857.05,1999.93,857.12,PART_PAID
4092,1171,4,2025-06-21,2857.05,,857.12,PAID
4093,1171,5,2025-07-21,2857.05,1999.93,857.12,PART_PAID
4094,1172,1,2026-03-17,3304.97,2313.48,,Overdue
4095,1173,1,2025-09-16,2678.97,,803.69,PENDING
4096,1174,1,2025-09-12,1195.09,836.56,358.53,Overdue
4097,1174,2,2025-10-12,1195.09,836.56,358.53,paid
4098,1174,3,2025-11-11,1195.09,836.56,358.53,OVERDUE
4099,1174,4,2025-12-11,1195.09,836.56,358.53,Overdue
4100,1175,1,30/05/2025,1780.13,1246.09,534.04,Overdue
4101,1175,2,06-29-2025,1780.13,1246.09,534.04,PART_PAID
4102,1175,3,2025-07-29,1780.13,1246.09,534.04,PENDING
4103,1175,4,2025-08-28,1780.13,1246.09,534.04,OVERDUE
4104,1176,1,2026-06-27,1920.93,1344.65,576.28,OVERDUE
4105,1176,2,2026-07-27,1920.93,1344.65,576.28,OVERDUE
4106,1176,3,2026-08-26,1920.93,1344.65,576.28,paid
4107,1176,4,2026-09-25,1920.93,1344.65,576.28,Overdue
4108,1176,5,2026-10-25,1920.93,1344.65,576.28,Overdue
4109,1177,1,2026-05-19,2130.62,1491.43,639.19,PART_PAID
4110,1177,2,2026-06-18,2130.62,1491.43,639.19,Overdue
4111,1177,3,2026-07-18,2130.62,1491.43,639.19,PAID
4112,1177,4,2026-08-17,2130.62,1491.43,639.19,OVERDUE
4113,1177,5,2026-09-16,2130.62,1491.43,639.19,PAID
4114,1178,1,2025-08-20,2525.66,1767.96,757.7,paid
4115,1178,2,2025-09-19,2525.66,1767.96,757.7,PAID
4116,1178,3,2025-10-19,2525.66,1767.96,757.7,OVERDUE
4117,1179,1,2026-05-31,3094.48,2166.14,928.34,PAID
4118,1180,1,2025-03-18,2263.31,1584.32,678.99,PENDING
4119,1180,2,2025-04-17,2263.31,1584.32,678.99,PART_PAID
4120,1181,1,14/11/2025,1848.39,1293.87,554.52,PENDING
4121,1181,2,2025-12-14,,1293.87,554.52,paid
4122,1181,3,2026-01-13,1848.39,1293.87,554.52,Overdue
4123,1181,4,2026-02-12,1848.39,1293.87,554.52,paid
4124,1181,5,03-14-2026,1848.39,1293.87,554.52,Overdue
4125,1182,1,2026-02-01,1439.39,1007.57,431.82,PAID
4126,1183,1,2025-09-27,2530.29,1771.2,759.09,
4127,1183,2,2025-10-27,2530.29,1771.2,759.09,PAID
4128,1183,3,2025-11-26,2530.29,1771.2,759.09,PAID
4129,1184,1,2025-11-15,1104.65,773.25,331.4,PAID
4130,1184,2,2025-12-15,1104.65,773.25,331.4,PART_PAID
4131,1184,3,2026-01-14,1104.65,773.25,331.4,PART_PAID
4132,1184,4,2026-02-13,1104.65,773.25,331.4,Overdue
4133,1185,1,2025-05-04,2559.59,1791.71,767.88,Overdue
4134,1185,2,2025-06-03,2559.59,1791.71,767.88,Overdue
4135,1185,3,2025-07-03,2559.59,1791.71,767.88,PAID
4136,1185,4,2025-08-02,2559.59,1791.71,767.88,Overdue
4137,1186,1,2025-06-05,3041.76,2129.23,912.53,PART_PAID
4138,1186,2,2025-07-05,3041.76,2129.23,912.53,PENDING
4139,1186,3,2025-08-04,3041.76,2129.23,912.53,PART_PAID
4140,1186,4,2025-09-03,3041.76,2129.23,912.53,PART_PAID
4141,1187,1,2026-06-04,1359.13,951.39,407.74,Overdue
4142,1187,2,2026-07-04,1359.13,951.39,407.74,Overdue
4143,1187,3,2026-08-03,1359.13,951.39,407.74,PART_PAID
4144,1187,4,02/09/2026,1359.13,951.39,407.74,paid
4145,1187,5,02 Oct 2026,1359.13,951.39,407.74,paid
4146,1188,1,2025-05-17,3973.73,2781.61,1192.12,PART_PAID
4147,1188,2,2025-06-16,3973.73,2781.61,1192.12,PART_PAID
4148,1188,3,2025-07-16,3973.73,2781.61,1192.12,OVERDUE
4149,1188,4,2025-08-15,3973.73,2781.61,1192.12,PAID
4150,1189,1,2025-05-17,2896.93,2027.85,869.08,PAID
4151,1189,2,2025-06-16,-2896.93,2027.85,869.08,PAID
4152,1189,3,2025-07-16,2896.93,2027.85,869.08,paid
4153,1190,1,2025-10-19,-2643.12,1850.18,792.94,PENDING
4154,1190,2,2025-11-18,2643.12,1850.18,792.94,
4155,1190,3,2025-12-18,2643.12,1850.18,792.94,Overdue
4156,1191,1,2026-03-28,1013.34,709.34,304.0,paid
4157,1192,1,2025-10-05,2874.56,2012.19,862.37,PENDING
4158,1192,2,2025-11-04,2874.56,2012.19,862.37,Overdue
4159,1192,3,2025-12-04,2874.56,2012.19,862.37,PAID
4160,1192,4,2026-01-03,2874.56,,862.37,Overdue
4161,1192,5,2026-02-02,-2874.56,2012.19,862.37,
4162,1192,6,2026-03-04,2874.56,2012.19,862.37,OVERDUE
4163,1193,1,2025-07-13,959.04,671.33,287.71,paid
4164,1194,1,2025-12-20,2341.01,1638.71,702.3,paid
4165,1194,2,2026-01-19,2341.01,1638.71,702.3,PENDING
4166,1194,3,2026-02-18,2341.01,1638.71,702.3,OVERDUE
4167,1194,4,20260320,2341.01,1638.71,702.3,Overdue
4168,1194,5,2026-04-19,2341.01,1638.71,702.3,OVERDUE
4169,1194,6,2026-05-19,2341.01,1638.71,702.3,Overdue
4170,1195,1,2026-05-19,2488.01,1741.61,746.4,PART_PAID
4171,1195,2,2026-06-18,2488.01,1741.61,746.4,paid
4172,1195,3,2026-07-18,2488.01,1741.61,746.4,paid
4173,1195,4,2026-08-17,2488.01,1741.61,746.4,Overdue
4174,1195,5,2026-09-16,2488.01,1741.61,746.4,OVERDUE
4175,1195,6,2026-10-16,2488.01,1741.61,746.4,PART_PAID
4176,1196,1,2025-08-01,3501.36,2450.95,1050.41,
4177,1196,2,2025-08-31,3501.36,2450.95,1050.41,PART_PAID
4178,1196,3,2025-09-30,3501.36,2450.95,1050.41,paid
4179,1197,1,2026-05-21,3890.07,2723.05,,PART_PAID
4180,1197,2,2026-06-20,3890.07,2723.05,1167.02,PART_PAID
4181,1198,1,2025-10-31,2518.09,1762.66,755.43,Overdue
4182,1198,2,2025-11-30,2518.09,1762.66,755.43,OVERDUE
4183,1198,3,2025-12-30,2518.09,1762.66,755.43,PENDING
4184,1199,1,2025-04-12,1307.61,915.33,392.28,PENDING
4185,1199,2,2025-05-12,1307.61,915.33,392.28,paid
4186,1199,3,2025-06-11,1307.61,915.33,392.28,paid
4187,1199,4,2025-07-11,1307.61,915.33,392.28,OVERDUE
4188,1199,5,2025-08-10,1307.61,915.33,392.28,PART_PAID
4189,1199,6,2025-09-09,1307.61,915.33,392.28,paid
4190,1200,1,20260517,851.11,595.78,255.33,Overdue
4191,1200,2,2026-06-16,851.11,595.78,255.33,OVERDUE
4192,1200,3,2026-07-16,,595.78,255.33,PART_PAID
4193,1201,1,2025-03-19,3570.77,2499.54,1071.23,PART_PAID
4194,1201,2,2025-04-18,3570.77,2499.54,1071.23,OVERDUE
4195,1202,1,2026-06-09,927.06,648.94,278.12,PART_PAID
4196,1202,2,2026-07-09,927.06,648.94,278.12,paid
4197,1202,3,2026-08-08,927.06,648.94,278.12,PENDING
4198,1202,4,2026-09-07,927.06,648.94,278.12,PAID
4199,1203,1,19/06/2026,3815.48,2670.84,1144.64,OVERDUE
4200,1203,2,2026-07-19,3815.48,2670.84,1144.64,OVERDUE
4201,1203,3,2026-08-18,3815.48,2670.84,1144.64,OVERDUE
4202,1204,1,2025-03-13,1984.85,1389.39,,OVERDUE
4203,1204,2,2025-04-12,1984.85,1389.39,595.45,paid
4204,1204,3,2025-05-12,1984.85,1389.39,595.45,PAID
4205,1204,4,11 Jun 2025,1984.85,1389.39,595.45,Overdue
4206,1204,5,11/07/2025,1984.85,1389.39,595.45,PAID
4207,1205,1,2026-06-15,3455.27,2418.69,1036.58,OVERDUE
4208,1205,2,2026-07-15,3455.27,2418.69,1036.58,paid
4209,1205,3,2026-08-14,3455.27,2418.69,1036.58,
4210,1206,1,2025-09-10,3132.51,2192.76,939.75,PENDING
4211,1206,2,2025-10-10,3132.51,2192.76,939.75,OVERDUE
4212,1206,3,2025-11-09,3132.51,2192.76,939.75,
4213,1207,1,2025-05-09,3873.51,2711.46,1162.05,Overdue
4214,1207,2,2025-06-08,3873.51,2711.46,1162.05,PENDING
4215,1207,3,2025-07-08,-3873.51,2711.46,1162.05,Overdue
4216,1207,4,2025-08-07,3873.51,2711.46,1162.05,Overdue
4217,1208,1,2026-01-14,1088.67,762.07,326.6,paid
4218,1208,2,2026-02-13,1088.67,762.07,326.6,PAID
4219,1208,3,2026-03-15,1088.67,762.07,326.6,PENDING
4220,1208,4,2026-04-14,1088.67,762.07,326.6,PART_PAID
4221,1208,5,2026-05-14,1088.67,762.07,326.6,paid
4222,1209,1,2026-04-17,981.36,686.95,294.41,OVERDUE
4223,1209,2,2026-05-17,981.36,686.95,294.41,paid
4224,1209,3,2026-06-16,981.36,686.95,294.41,OVERDUE
4225,1209,4,2026-07-16,981.36,686.95,294.41,paid
4226,1210,1,2025-10-15,3653.28,2557.3,1095.98,OVERDUE
4227,1210,2,2025-11-14,3653.28,2557.3,1095.98,Overdue
4228,1211,1,2026-03-09,3264.9,2285.43,979.47,PART_PAID
4229,1211,2,2026-04-08,3264.9,2285.43,979.47,PENDING
4230,1211,3,2026-05-08,3264.9,2285.43,979.47,paid
4231,1211,4,2026-06-07,3264.9,2285.43,979.47,Overdue
4232,1211,5,2026-07-07,3264.9,2285.43,979.47,Overdue
4233,1212,1,2026-01-17,2816.22,1971.35,844.87,OVERDUE
4234,1212,2,2026-02-16,2816.22,1971.35,844.87,paid
4235,1212,3,2026-03-18,-2816.22,1971.35,844.87,Overdue
4236,1212,4,2026-04-17,2816.22,1971.35,,OVERDUE
4237,1213,1,2025-12-28,2768.64,1938.05,830.59,PART_PAID
4238,1213,2,2026-01-27,2768.64,1938.05,830.59,PART_PAID
4239,1214,1,2026-05-21,3055.7,2138.99,916.71,OVERDUE
4240,1214,2,2026-06-20,3055.7,2138.99,916.71,PENDING
4241,1214,3,2026-07-20,3055.7,,916.71,PART_PAID
4242,1215,1,2025-09-08,3201.9,2241.33,960.57,PART_PAID
4243,1216,1,2025-04-16,2305.28,1613.7,691.58,PENDING
4244,1217,1,2025-08-26,971.3,679.91,291.39,Overdue
4245,1217,2,2025-09-25,971.3,,291.39,PENDING
4246,1217,3,2025-10-25,971.3,679.91,291.39,OVERDUE
4247,1217,4,2025-11-24,971.3,679.91,291.39,PENDING
4248,1217,5,20251224,971.3,679.91,291.39,PENDING
4249,1218,1,2025-12-11,1941.93,1359.35,582.58,PAID
4250,1218,2,10 Jan 2026,1941.93,1359.35,582.58,PART_PAID
4251,1218,3,2026-02-09,1941.93,1359.35,,PENDING
4252,1218,4,2026-03-11,1941.93,1359.35,582.58,PAID
4253,1218,5,2026-04-10,1941.93,1359.35,582.58,PENDING
4254,1219,1,2025-05-18,2946.67,2062.67,884.0,PAID
4255,1219,2,2025-06-17,2946.67,2062.67,884.0,paid
4256,1220,1,03-14-2026,3685.04,2579.53,1105.51,PENDING
4257,1220,2,13/04/2026,3685.04,2579.53,1105.51,
4258,1220,3,2026-05-13,3685.04,2579.53,1105.51,PENDING
4259,1220,4,2026-06-12,3685.04,2579.53,1105.51,paid
4260,1220,5,2026-07-12,3685.04,2579.53,1105.51,OVERDUE
4261,1221,1,2025-04-18,3543.22,2480.25,1062.97,paid
4262,1221,2,2025-05-18,3543.22,2480.25,1062.97,Overdue
4263,1221,3,2025-06-17,3543.22,2480.25,1062.97,paid
4264,1221,4,2025-07-17,3543.22,2480.25,1062.97,PART_PAID
4265,1221,5,2025-08-16,3543.22,2480.25,,PENDING
4266,1222,1,04/09/2025,-824.88,577.42,247.46,PART_PAID
4267,1222,2,04/10/2025,824.88,577.42,247.46,PART_PAID
