assessment_id,application_id,net_income_zar,monthly_expenses_zar,existing_debt_zar,affordability_amount_zar,assessment_result,assessed_at,dsr_ratio
1613,1507,84442.24,70227.52,39751.87,-25537.15,REFER,2026-03-30 17:40:13,0.4708
1614,1760,18429.05,16894.68,8699.38,-7165.01,PASS,2025-02-27 18:55:02,0.472
1615,779,-37456.51,16384.49,4025.02,17047.0,Fail,2025-11-22 12:21:41,0.1075
1616,318,25475.94,16905.82,6364.29,2205.83,FAIL,2026-01-09 17:10:10,0.2498
1617,493,8929.04,5485.13,1950.82,1493.09,Fail,2025-04-07 18:22:27,0.2185
1618,2318,54244.68,,5490.99,-914.61,PASS,2026-04-19 21:01:57,
1619,548,75076.89,60766.01,10219.45,4091.43,PASS,2026-05-04 07:32:37,0.1361
1620,1275,76875.77,38736.34,33956.4,4183.03,pass,2026-02-07 16:24:09,0.4417
1621,41,53428.81,28403.32,6896.12,18129.37,pass,2025-07-27 13:38:15,0.1291
1622,1135,63998.43,32040.08,12385.07,,FAIL,2025-08-19 15:45:48,0.1935
1623,3094,8146.2,7610.24,2601.46,-2065.5,REFER,2026-05-02 18:46:29,0.3193
1624,2886,32761.95,20585.25,12949.82,-773.12,REFER,2025-03-29 10:16:52,0.3953
1625,755,6684.91,5116.66,522.01,1046.24,PASS,2026-04-12 13:51:52,0.0781
1626,743,,13824.13,3486.66,12156.74,REFER,2025-07-28 13:50:06,0.1183
1627,2082,,26570.77,17302.57,-8541.97,PASS,2026-06-08 12:18:46,0.4897
1628,636,43347.23,30757.41,18909.31,-6319.49,Fail,2025-11-05 15:47:50,0.4362
1629,1836,19530.58,15564.17,6668.53,-2702.12,,2025-07-12 13:56:46,0.3414
1630,332,70815.87,33632.58,18429.54,18753.75,Fail,2025-04-16 16:14:38,
1631,1699,63973.96,39058.62,25600.02,-684.68,PASS,2026-05-21 16:32:48,0.4002
1632,46,47250.08,43931.03,,-10682.74,Fail,2025-02-21 12:38:00,0.2963
1633,2118,38977.83,21861.28,10315.78,6800.77,FAIL,2025-11-12 17:45:36,0.2647
1634,3106,71434.51,46246.27,19452.16,5736.08,PASS,2025-06-25 11:18:33,
1635,845,52576.05,34947.2,12624.96,5003.89,FAIL,2025-10-30 15:54:06,0.2401
1636,2719,48152.76,32067.83,17959.04,,Fail,2026-04-30 19:40:44,0.373
1637,2455,32825.26,17418.83,13549.72,1856.71,REFER,2025-06-26 10:20:19,0.4128
1638,1183,82366.61,53355.12,18769.27,10242.22,FAIL,2026-02-20 12:59:26,0.2279
1639,1687,56781.44,39270.86,992.66,16517.92,PASS,2026-01-23 20:35:54,0.0175
1640,2382,53058.26,34155.93,,-3379.1,Fail,2025-06-25 22:59:48,0.4199
1641,2038,,53563.05,,8877.71,Fail,2025-09-18 14:20:56,0.2922
1642,3030,60958.42,47204.92,18355.52,-4602.02,FAIL,2025-07-01 22:22:22,0.3011
1643,1088,55388.3,31521.09,24789.14,-921.93,Fail,2026-01-15 09:21:34,0.4476
1644,1625,81729.3,39927.94,28599.13,13202.23,REFER,2026-01-24 18:19:48,0.3499
1645,2947,42319.18,23316.93,15204.76,3797.49,FAIL,2025-03-31 18:36:14,0.3593
1646,1381,38567.29,26887.53,14714.95,-3035.19,pass,2025-08-19 14:40:21,0.3815
1647,2555,59557.04,48532.89,25044.22,-14020.07,PASS,2026-06-16 14:18:36,0.4205
1648,823,17175.84,10037.78,5596.12,1541.94,REFER,2026-04-11 19:11:32,
1649,1393,53283.39,31600.59,549.62,21133.18,FAIL,2025-04-01 08:02:10,0.0103
1650,805,20730.0,14558.3,5009.18,1162.52,FAIL,2026-02-28 11:16:48,0.2416
1651,339,30558.59,19968.83,14505.65,-3915.89,PASS,2025-06-18 18:25:26,0.4747
1652,803,69514.52,40363.72,,16743.29,REFER,2025-08-04 09:32:13,0.1785
1653,2787,75481.27,65439.05,36008.84,-25966.62,FAIL,2025-05-01 20:02:55,0.4771
1654,737,17816.55,12449.16,6112.29,-744.9,PASS,2025-07-18 20:13:54,0.3431
1655,1171,71564.71,65802.83,35006.85,-29244.97,pass,2025-12-23 09:54:36,0.4892
1656,3174,64434.54,38446.27,30559.29,-4571.02,pass,2026-02-25 08:52:15,0.4743
1657,125,46920.99,27853.06,7916.22,11151.71,REFER,2025-05-27 14:44:05,0.1687
1658,769,76414.71,46598.68,3617.68,26198.35,PASS,2025-09-14 09:13:50,0.0473
1659,2332,59231.82,35137.55,29257.88,-5163.61,pass,2026-04-11 14:52:08,0.494
1660,1957,4695.8,4296.53,,-605.64,Fail,2025-08-09 10:04:03,0.214
1661,2717,74236.31,,35924.69,-25180.48,REFER,2025-11-28 07:25:09,0.4839
1662,198,52595.6,45722.8,7673.56,-800.76,Fail,2026-01-12 13:22:51,0.1459
1663,3182,67185.96,58455.37,22403.33,-13672.74,PASS,2025-06-02 18:57:09,0.3335
1664,1896,30098.27,28523.73,13769.72,-12195.18,Fail,2025-09-20 22:06:28,0.4575
1665,618,47541.52,42436.47,,-4040.97,,2025-04-11 18:47:55,0.0224
1666,182,,39011.14,2827.61,-778.74,REFER,2025-10-04 14:14:17,0.0663
1667,2438,64938.58,32651.85,29837.13,2449.6,PASS,2025-09-08 07:44:19,0.4595
1668,2119,60875.92,42143.07,21392.61,-2659.76,pass,2025-12-17 15:23:53,0.3514
1669,556,16524.21,,,3408.93,REFER,2025-01-03 08:34:27,0.2694
1670,205,10891.36,6342.35,179.54,4369.47,PASS,2025-09-16 14:53:46,0.0165
1671,2183,13156.85,6718.64,2717.72,3720.49,PASS,2026-05-05 20:11:40,0.2066
1672,1801,30883.29,22880.49,4861.46,3141.34,REFER,2026-04-08 21:44:54,0.1574
1673,1034,47505.92,23703.17,14598.89,9203.86,PASS,2025-04-10 14:24:08,0.3073
1674,2064,21404.98,11629.52,10001.78,-226.32,pass,2025-05-15 14:39:16,0.4673
1675,1359,52874.93,34340.28,,-3478.36,Fail,2025-02-23 10:50:07,0.4163
1676,834,40190.53,30107.22,17211.11,-7127.8,Fail,2026-01-30 14:07:52,0.4282
1677,2417,70121.35,63949.29,10237.44,-4065.38,pass,2025-06-24 16:24:15,0.146
1678,2782,9218.98,,1547.42,510.16,REFER,2025-01-18 13:37:06,0.1679
1679,2748,84904.49,37365.65,793.54,46745.3,REFER,2025-01-08 13:49:59,0.0093
1680,1143,23651.39,18411.31,6651.09,-1411.01,FAIL,2025-07-03 19:30:35,0.2812
1681,1758,14924.22,7755.56,5666.01,1502.65,pass,2025-12-21 09:51:11,0.3797
1682,2247,55348.28,24019.75,19024.55,12303.98,FAIL,2025-12-21 20:24:03,0.3437
1683,312,15187.32,12589.8,5980.94,-3383.42,Fail,2025-11-22 15:39:02,0.3938
1684,126,38408.23,36383.02,15503.81,-13478.6,Fail,2026-04-26 16:23:53,0.4037
1685,160,72662.04,56064.04,,-4861.75,FAIL,2026-03-29 14:10:35,0.2953
1686,2362,7337.67,3360.47,165.85,3811.35,pass,2025-07-26 09:39:23,0.0226
1687,1439,72028.98,67232.39,35954.27,-31157.68,FAIL,2025-06-26 13:43:49,0.4992
1688,2865,80227.58,51816.97,7220.73,21189.88,pass,2025-06-30 21:28:14,0.09
1689,17,61675.83,,28405.51,-11455.29,PASS,2026-05-09 12:13:33,0.4606
1690,217,20152.26,16367.84,,-448.71,REFER,2026-02-01 19:08:24,
1691,2900,10649.72,7655.99,4556.93,-1563.2,PASS,2025-01-07 15:10:15,0.4279
1692,939,35458.01,26854.13,6131.46,2472.42,pass,2026-06-09 21:19:29,0.1729
1693,2800,76700.41,37931.55,,4356.34,PASS,2025-08-26 19:57:42,0.4487
1694,1384,45779.83,,10570.43,15613.92,PASS,2026-06-10 12:39:01,0.2309
1695,1228,89122.86,75663.77,9067.53,4391.56,REFER,2025-07-29 13:40:43,0.1017
1696,2366,,16435.75,6866.84,3266.35,Fail,2025-08-18 09:15:26,0.2585
1697,2683,49007.52,39073.97,23213.66,-13280.11,pass,2025-12-06 17:49:40,0.4737
1698,2687,,39930.52,5060.08,25941.81,PASS,2025-09-24 16:48:40,
1699,1481,84166.71,,30613.09,-3369.67,REFER,2026-03-31 15:02:59,0.3637
1700,1792,40791.0,21675.23,19355.42,-239.65,FAIL,2026-03-03 18:18:44,0.4745
1701,2961,8399.58,7959.67,552.01,,pass,2025-12-07 14:16:00,0.0657
1702,857,46930.54,30508.26,12289.67,4132.61,FAIL,2025-02-10 15:21:29,0.2619
1703,42,82456.58,52165.56,28807.66,1483.36,REFER,2025-08-27 14:58:25,0.3494
1704,963,74678.17,50971.33,7553.65,16153.19,PASS,2025-02-08 19:07:51,0.1011
1705,2851,53268.36,37733.8,10704.17,4830.39,Fail,2025-01-04 13:17:59,0.2009
1706,3189,29935.25,16451.56,9516.67,3967.02,FAIL,2025-03-25 21:26:18,0.3179
1707,2045,75274.9,70831.45,,-976.79,FAIL,2025-09-19 17:44:20,0.072
1708,1487,79516.59,69622.4,18931.22,-9037.03,FAIL,2026-01-07 14:31:36,
1709,1536,,45522.99,12502.83,10887.42,REFER,2025-12-14 13:38:27,0.1814
1710,1194,80976.82,76505.09,40276.43,-35804.7,,2025-11-01 10:22:31,0.4974
1711,2504,6274.56,3705.18,1171.02,1398.36,PASS,2026-03-27 13:00:16,0.1866
1712,892,10152.37,5584.86,1973.31,2594.2,Fail,2025-12-27 20:21:18,0.1944
1713,2808,15421.01,13749.41,1975.83,-304.23,PASS,2025-05-29 21:19:58,0.1281
1714,61,57103.69,43482.35,18280.32,-4658.98,FAIL,2025-12-14 21:53:52,0.3201
1715,382,42913.8,35547.74,21210.16,-13844.1,REFER,2025-08-16 11:42:16,0.4943
1716,1216,72161.81,34341.87,,3899.6,pass,2025-06-13 17:08:25,0.4701
1717,1229,61323.59,43340.77,19829.4,-1846.58,REFER,2026-05-25 17:37:34,0.3234
1718,2219,22195.39,17802.5,2436.78,1956.11,Fail,2025-04-25 18:22:00,0.1098
1719,898,32170.69,23749.78,5251.59,3169.32,PASS,2025-12-16 10:48:41,0.1632
1720,1617,29190.26,14024.1,7870.38,7295.78,PASS,2025-01-14 16:06:16,0.2696
1721,980,66973.73,48133.55,6926.4,11913.78,,2025-06-28 12:32:05,
1722,2892,55404.28,39409.08,7615.56,8379.64,Fail,2025-05-14 08:58:47,0.1375
1723,1894,13606.42,9379.47,1297.31,-2929.64,pass,2025-04-14 10:56:16,0.0953
1724,3087,49885.02,20345.18,4744.99,24794.85,pass,2025-08-07 14:40:33,0.0951
1725,1720,47556.22,29109.03,10673.02,7774.17,Fail,2026-06-06 10:58:44,0.2244
1726,2760,15536.96,13321.83,6860.52,-4645.39,pass,2026-02-12 18:06:39,0.4416
1727,1701,6800.17,2856.59,326.66,3616.92,FAIL,2025-10-21 07:26:57,0.048
1728,3124,62068.06,50943.77,12809.93,-1685.64,FAIL,2026-01-11 12:19:04,0.2064
1729,1531,83037.56,65152.62,36307.33,-18422.39,REFER,2026-01-22 18:06:44,0.4372
1730,990,56652.3,40866.72,20204.41,-4418.83,PASS,2025-06-09 11:40:42,0.3566
1731,1033,78439.21,34404.24,32799.99,11234.98,Fail,2025-10-17 21:13:29,0.4182
1732,113,,36358.25,283.38,1758.77,pass,2025-03-06 16:38:18,0.0074
1733,1402,13666.57,10522.4,619.5,2524.67,REFER,2025-06-08 22:30:02,0.0453
1734,1169,63256.15,,2963.79,10218.47,Fail,2026-04-07 09:35:51,0.0469
1735,403,34551.42,27818.71,17249.07,,pass,2025-05-30 22:20:17,0.4992
1736,2054,39333.27,29390.71,5812.56,4130.0,FAIL,2026-01-10 16:39:59,0.1478
1737,1417,53068.58,40316.98,11174.45,1577.15,FAIL,2026-03-12 22:17:38,0.2106
1738,515,30885.29,15638.48,11154.99,4091.82,,2025-06-13 10:28:56,0.3612
1739,1527,61468.96,41689.41,2528.13,17251.42,REFER,2025-11-25 09:40:59,0.0411
1740,21,27876.91,21999.08,5301.43,-576.4,FAIL,2026-04-07 14:30:45,0.1902
1741,510,31977.62,22927.19,15708.97,-6658.54,PASS,2026-06-15 12:39:50,0.4912
1742,2408,42825.28,30385.56,18936.05,,Fail,2026-03-14 07:37:16,0.4422
1743,2341,,35993.86,24426.68,24338.31,pass,2026-06-11 14:05:54,0.2882
1744,137,30119.62,23758.56,3896.42,2464.64,FAIL,2025-01-20 16:46:56,0.1294
1745,3040,23086.39,14373.52,6217.16,2495.71,REFER,2025-03-21 15:46:34,0.2693
1746,1183,48852.07,33772.74,,-784.57,FAIL,2026-01-14 11:06:04,0.3247
1747,2685,13503.31,11697.81,5073.17,-3267.67,Fail,2025-08-02 10:13:01,0.3757
1748,1398,20289.12,14940.3,4807.17,541.65,REFER,2025-09-25 13:04:06,0.2369
1749,2925,79923.46,46709.4,,11934.46,pass,2026-02-09 22:34:57,0.2662
1750,1186,54866.87,34890.8,10615.46,9360.61,FAIL,2025-09-04 07:44:25,0.1935
1751,3037,71944.11,57810.91,27376.08,-13242.88,pass,2026-04-15 20:35:46,0.3805
1752,955,8118.77,4117.16,3719.33,282.28,PASS,2025-11-05 15:28:58,0.4581
1753,1435,38101.29,26483.55,8416.2,3201.54,PASS,2025-12-25 17:13:29,0.2209
1754,2338,70521.97,53155.53,17226.69,-139.75,Fail,2025-03-16 21:10:54,0.2443
1755,2698,77503.93,,13535.88,30730.6,FAIL,2025-06-09 14:04:15,0.1746
1756,917,31701.13,27597.12,7949.04,-3845.03,Fail,2025-05-03 21:02:14,0.2507
1757,3020,31359.86,16433.77,9689.88,5236.21,REFER,2026-03-28 09:17:55,0.309
1758,947,73819.6,43584.41,,8567.37,Fail,2025-07-23 12:20:43,
1759,1960,,17023.91,3407.92,-1309.66,Fail,2026-04-30 20:00:07,0.1782
1760,587,73564.76,69723.2,32450.77,-28609.21,pass,2025-02-11 08:16:17,0.4411
1761,2433,63110.78,48841.55,4969.05,9300.18,pass,2025-12-09 10:16:51,0.0787
1762,1336,83354.91,44166.92,29593.89,9594.1,pass,2025-03-18 20:46:31,0.355
1763,1549,79072.79,62249.48,28666.06,-11842.75,Fail,2025-02-22 15:31:30,0.3625
1764,2892,16437.12,8054.56,2829.17,5553.39,REFER,2025-10-10 09:01:55,0.1721
1765,7,43274.01,26907.53,20009.33,-3642.85,PASS,2025-08-26 12:08:54,
1766,575,57111.67,48355.31,13056.59,-4300.23,PASS,2025-07-25 16:23:52,0.2286
1767,2118,,33736.6,,-4341.02,Fail,2025-04-24 19:54:34,0.3623
1768,2015,30350.5,20272.79,8246.98,1830.73,,2025-08-14 12:43:32,0.2717
1769,2201,45442.92,24047.59,14643.89,6751.44,REFER,2025-07-09 14:50:34,0.3222
1770,369,6018.91,4789.15,1563.81,-334.05,REFER,2025-06-05 08:13:05,0.2598
1771,2989,75144.44,31702.39,35072.6,8369.45,Fail,2025-02-09 22:45:24,0.4667
1772,2426,86926.8,52638.85,26325.84,7962.11,REFER,2025-06-06 16:14:54,0.3029
1773,1320,57781.08,52499.81,16900.75,-11619.48,pass,2025-08-07 18:54:20,0.2925
1774,1738,32866.84,30629.03,5330.45,-3092.64,Fail,2025-12-03 22:09:44,0.1622
1775,2348,,25087.34,6492.17,-4717.21,PASS,2026-03-16 16:21:45,0.2417
1776,2331,-63692.11,55162.24,26681.38,-18151.51,Fail,2025-10-30 13:54:40,0.4189
1777,906,76820.8,37312.18,2299.28,37209.34,REFER,2025-11-12 20:40:06,0.0299
1778,2599,16945.96,12160.69,2875.59,1909.68,Fail,2026-01-26 15:49:52,0.1697
1779,379,88178.18,62829.12,23147.01,2202.05,pass,2025-02-16 12:06:11,0.2625
1780,2067,82950.71,33524.11,30155.93,19270.67,pass,2025-06-07 09:37:13,
1781,146,26232.25,23902.01,10305.27,-7975.03,REFER,2025-03-07 13:18:12,0.3928
1782,467,25554.16,16965.8,10380.84,-1792.48,pass,2025-02-18 17:25:58,0.4062
1783,87,43246.65,17975.59,8072.94,17198.12,PASS,2025-09-08 15:07:52,0.1867
1784,1565,45118.24,18560.24,8951.54,17606.46,REFER,2026-04-16 07:11:46,0.1984
1785,1689,24623.11,23371.25,4902.48,-3650.62,REFER,2025-04-22 08:16:17,0.1991
1786,61,17313.28,14759.1,2377.56,176.62,FAIL,2025-09-08 11:16:53,0.1373
1787,1182,73043.72,58915.87,4954.74,9173.11,PASS,2026-06-09 07:26:13,0.0678
1788,234,25662.78,15699.75,3521.85,,pass,2025-12-26 12:36:28,
1789,995,29086.5,23862.02,10517.96,-5293.48,PASS,2025-07-09 19:41:29,0.3616
1790,814,84754.74,46107.61,28742.61,9904.52,Fail,2025-08-02 20:36:12,0.3391
1791,2102,57541.22,35519.25,15228.67,6793.3,FAIL,2025-01-08 08:34:12,0.2647
1792,2107,35700.51,16540.46,,2896.57,pass,2025-04-22 08:53:29,0.4556
1793,578,24461.49,20976.05,1175.4,2310.04,Fail,2025-06-21 16:13:23,0.0481
1794,1345,77719.44,64390.71,8860.24,,Fail,2026-04-18 10:15:21,0.114
1795,303,4823.47,3728.3,2370.95,-1275.78,FAIL,2026-03-12 21:42:13,0.4915
1796,863,85474.04,79642.31,16161.83,-10330.1,FAIL,2026-02-14 07:50:53,0.1891
1797,318,,3553.47,2008.63,1951.84,REFER,2025-03-31 22:52:20,0.2673
1798,1937,12407.89,6008.05,5995.23,404.61,FAIL,2025-12-26 13:03:31,0.4832
1799,125,76839.15,62705.06,36063.91,-21929.82,,2025-10-17 10:04:48,0.4693
1800,1858,6837.14,6296.73,2267.94,-1727.53,REFER,2025-10-21 16:47:36,0.3317
1801,2458,79062.03,61634.4,,-20674.33,pass,2025-02-06 21:34:42,0.4819
1802,2580,34885.21,23353.88,297.84,11233.49,PASS,2026-04-23 18:27:09,0.0085
1803,2839,76920.26,55717.3,21578.03,-375.07,Fail,2026-05-27 14:01:18,0.2805
1804,2710,72594.84,49159.8,28579.72,-5144.68,REFER,2026-05-21 12:51:21,0.3937
1805,2877,37024.31,26164.18,4695.1,6165.03,PASS,2026-01-20 11:48:26,0.1268
1806,1954,57626.05,37569.2,5897.15,14159.7,pass,2025-02-02 07:26:45,
1807,1536,58296.52,,4454.08,-1042.88,REFER,2025-09-21 08:25:07,0.0764
1808,2319,24337.65,13625.57,11126.46,-414.38,FAIL,2025-09-12 14:58:52,
1809,714,60289.82,49137.29,26317.09,-15164.56,REFER,2025-08-28 08:50:39,0.4365
1810,698,45424.14,27930.78,16359.9,,REFER,2025-08-27 10:07:08,0.3602
1811,731,47853.27,37957.32,7528.8,2367.15,Fail,2026-03-15 14:30:18,0.1573
1812,2567,69268.7,32515.72,8659.78,28093.2,FAIL,2025-07-08 17:01:55,0.125
1813,781,69877.42,,31711.56,7231.56,pass,2025-09-05 22:53:04,
1814,9,19763.54,11067.37,652.18,8043.99,Fail,2025-09-19 07:58:12,0.033
1815,1024,40410.32,21121.89,17607.92,1680.51,Fail,2026-04-28 09:28:28,0.4357
1816,2834,12794.53,6079.66,4098.56,2616.31,Fail,2025-11-06 18:09:29,0.3203
1817,3108,45285.76,28502.53,19189.09,-2405.86,FAIL,2025-07-22 12:56:57,0.4237
1818,479,70955.51,66266.55,16491.75,-11802.79,FAIL,2026-01-02 15:51:04,0.2324
1819,2550,44911.43,31760.28,17749.14,-4597.99,pass,2025-07-06 18:43:55,0.3952
1820,1113,60487.98,54827.35,9193.29,-3532.66,PASS,2025-11-06 11:21:58,0.152
1821,2337,10551.38,8389.51,4543.8,-2381.93,PASS,2025-08-21 19:27:49,0.4306
1822,458,47155.3,38230.81,,-13170.61,PASS,2026-04-29 13:24:13,0.4686
1823,1970,6282.42,3342.75,688.55,2251.12,FAIL,2025-03-05 16:48:27,0.1096
1824,2863,10590.06,9998.86,,-540.74,PASS,2026-02-13 11:24:02,0.1069
1825,673,53832.19,45617.84,18536.21,-10321.86,PASS,2025-11-07 13:42:22,0.3443
1826,1845,29137.86,24331.33,8671.3,-3864.77,FAIL,2025-08-18 17:10:31,0.2976
1827,2760,23318.43,10092.89,2188.85,11036.69,FAIL,2025-03-12 22:46:03,0.0939
1828,1722,15820.23,8404.93,7491.72,-76.42,pass,2026-02-09 19:22:10,0.4736
1829,985,19811.75,8599.86,1443.38,9768.51,FAIL,2025-02-27 07:59:37,0.0729
1830,1498,80358.62,63977.73,2675.58,13705.31,Fail,2025-08-29 12:43:33,0.0333
1831,2510,72710.5,30335.45,175.03,,pass,2026-05-30 20:14:20,
1832,1404,74571.2,67338.6,18267.81,-11035.21,Fail,2026-03-07 19:42:19,0.245
1833,2383,14731.51,13671.41,2944.77,-1884.67,Fail,2025-05-05 11:49:16,0.1999
1834,1967,66149.23,38454.11,29588.52,-1893.4,Fail,2025-11-26 07:11:20,0.4473
1835,2275,45376.57,33484.43,11413.5,478.64,REFER,2025-11-12 19:35:11,0.2515
1836,1469,15886.19,9368.29,6899.37,,REFER,2025-05-24 16:48:05,0.4343
1837,2978,37170.19,23589.34,4605.47,8975.38,pass,2025-10-31 19:25:20,0.1239
1838,872,17862.79,7230.13,6353.66,4279.0,pass,2025-02-03 08:54:14,
1839,2668,29741.03,21850.12,12686.0,-4795.09,pass,2026-02-08 14:21:00,0.4265
1840,1400,51127.26,32763.39,17084.38,1279.49,,2025-05-18 11:55:26,0.3342
1841,2542,40305.46,25073.97,15557.68,-326.19,pass,2025-03-01 10:46:58,0.386
1842,56,78604.45,70282.28,,-7091.64,PASS,2025-06-19 15:56:14,0.1961
1843,1513,80212.9,46796.27,18179.28,15237.35,REFER,2025-12-09 15:08:52,0.2266
1844,2804,39004.96,16599.34,18417.86,3987.76,PASS,2026-06-01 17:30:04,0.4722
1845,2829,79503.06,42141.43,35885.18,1476.45,FAIL,2025-10-09 21:40:16,0.4514
1846,2662,31625.44,13339.3,1647.93,,FAIL,2025-07-19 07:51:25,0.0521
1847,1636,24583.66,15142.36,3667.02,5774.28,FAIL,2025-05-15 20:09:40,0.1492
1848,1662,7669.44,7013.19,3080.46,-2424.21,PASS,2025-12-13 08:43:59,
1849,1904,72235.01,57050.83,35136.14,-19951.96,pass,2026-04-27 21:56:33,0.4864
1850,286,27548.71,22741.75,2137.17,2669.79,FAIL,2026-01-03 20:44:08,0.0776
1851,944,70161.84,44371.89,8356.49,17433.46,Fail,2025-03-15 16:15:20,0.1191
1852,3070,80547.13,47662.84,6189.47,26694.82,REFER,2025-09-06 17:09:32,0.0768
1853,2211,9303.18,6551.47,2304.59,447.12,PASS,2025-02-02 10:30:35,0.2477
1854,2093,66148.64,37567.06,7631.4,20950.18,REFER,2026-02-22 21:06:04,0.1154
1855,2009,28746.5,15904.17,11535.33,1307.0,PASS,2026-02-09 14:45:06,0.4013
1856,2593,20693.47,10660.99,8627.6,1404.88,Fail,2025-07-01 17:51:15,0.4169
1857,817,88919.14,60920.22,12756.11,,FAIL,2025-09-01 12:42:03,0.1435
1858,751,80493.69,56196.61,17801.6,6495.48,PASS,2025-06-30 11:49:06,0.2212
1859,2182,46378.09,39580.85,21049.97,-14252.73,pass,2026-02-22 11:04:51,0.4539
1860,523,61479.26,27154.67,23365.61,10958.98,REFER,2025-10-27 14:24:35,0.3801
1861,565,75404.3,49257.41,14105.47,12041.42,FAIL,2026-01-16 14:55:18,0.1871
1862,2035,52778.06,46358.78,1181.1,5238.18,Fail,2025-07-20 14:56:27,0.0224
1863,493,42426.84,28852.4,8346.74,5227.7,,2026-04-19 18:17:50,0.1967
1864,2809,8232.56,3711.53,3608.39,912.64,Fail,2025-03-18 11:16:52,0.4383
1865,368,81653.23,53456.75,15569.07,12627.41,PASS,2026-06-07 10:10:49,0.1907
1866,1861,4502.66,2275.55,1065.05,1162.06,pass,2025-12-21 14:48:25,
1867,890,84945.96,36682.81,27361.7,20901.45,pass,2026-05-30 10:48:30,0.3221
1868,508,52853.74,44004.39,15080.54,-6231.19,pass,2025-09-02 08:33:55,
1869,752,31073.3,22470.96,13503.15,-4900.81,REFER,2025-03-22 08:07:36,
1870,963,84281.65,68626.66,3147.9,-12507.09,Fail,2025-06-24 09:17:24,0.0373
1871,2212,87208.01,64038.99,35835.9,-12666.88,FAIL,2025-03-01 11:17:25,0.4109
1872,1391,30672.87,20821.64,14169.58,-4318.35,Fail,2025-07-06 08:33:00,0.462
1873,225,83227.95,61027.5,,-21110.79,pass,2025-10-30 22:34:28,0.0131
1874,219,27752.79,12873.91,9380.51,5498.37,Fail,2026-04-28 12:40:56,0.338
1875,756,,12922.76,3277.59,-2340.6,REFER,2025-07-04 14:13:15,0.1768
1876,2504,80010.16,68690.7,30252.94,-18933.48,REFER,2025-05-19 20:54:07,0.3781
1877,965,-25473.73,21365.55,11927.48,-7819.3,FAIL,2025-06-21 12:10:49,0.4682
1878,2404,40712.38,34641.65,12447.53,-6376.8,Fail,2025-01-14 13:29:17,0.3057
1879,859,45248.87,41445.19,,-13805.84,REFER,2025-12-01 14:33:59,0.3892
1880,1428,74975.14,60787.7,29308.78,-15121.34,PASS,2025-10-20 17:25:08,0.3909
1881,2561,,56054.76,24016.52,-7167.1,REFER,2025-07-10 14:26:25,0.3294
1882,2556,55724.93,26814.35,4666.51,24244.07,REFER,2026-03-22 21:27:55,0.0837
1883,2316,88885.05,60701.02,1073.59,27110.44,Fail,2025-12-15 14:23:49,0.0121
1884,1671,35037.96,27286.02,8221.63,-469.69,Fail,2026-03-31 09:56:58,0.2346
1885,2466,76233.67,45509.42,28002.31,,PASS,2025-08-26 18:00:25,0.3673
1886,3069,5275.74,2521.37,1434.45,1319.92,pass,2025-07-24 09:31:28,0.2719
1887,479,5849.87,3723.84,623.51,1502.52,REFER,2026-03-26 07:44:01,
1888,3008,26577.43,24299.12,9745.92,-7467.61,pass,2025-11-30 14:45:49,0.3667
1889,2280,71494.05,45169.98,8512.66,17811.41,FAIL,2025-08-21 19:40:43,0.1191
1890,1713,60126.46,31616.31,3646.52,24863.63,PASS,2025-12-13 10:01:06,0.0606
1891,2363,50077.25,22822.52,2970.63,24284.1,Fail,2026-05-29 08:21:03,0.0593
1892,1294,86947.22,40028.33,9580.41,37338.48,PASS,2025-01-29 14:05:04,0.1102
1893,2596,22523.83,9778.28,7920.56,4824.99,PASS,2025-12-19 11:29:46,0.3517
1894,1441,17603.99,12250.86,1017.18,4335.95,Fail,2025-05-08 08:41:07,0.0578
1895,1621,14628.14,10434.95,6591.58,-2398.39,,2025-08-31 10:18:08,
1896,2607,44998.07,41907.74,,2642.94,PASS,2025-04-13 17:10:14,0.0099
1897,922,19730.2,17005.21,5667.24,-2942.25,FAIL,2026-03-24 09:10:55,0.2872
1898,217,87051.09,40475.06,27190.12,19385.91,PASS,2025-01-27 22:25:40,0.3123
1899,3044,27012.15,17464.73,8094.26,1453.16,FAIL,2026-05-23 08:28:37,0.2997
1900,342,56975.61,24001.88,15367.04,-17606.69,FAIL,2025-05-17 15:26:48,0.2697
1901,2918,41153.75,24738.69,7288.52,9126.54,PASS,2025-06-02 12:43:10,0.1771
1902,1019,18396.57,16434.96,1455.46,506.15,Fail,2026-06-08 16:32:53,0.0791
1903,2706,58472.89,50452.09,16303.81,-8283.01,PASS,2025-02-06 11:57:17,0.2788
1904,87,88928.63,60305.24,,20809.56,pass,2026-03-01 19:48:32,0.0879
1905,604,30905.92,21766.38,1568.25,7571.29,REFER,2025-07-15 19:46:38,0.0507
1906,2202,67176.47,,2534.71,19380.77,REFER,2026-01-31 11:01:35,0.0377
1907,2583,48278.06,20377.67,13924.85,13975.54,Fail,2025-09-04 12:20:53,0.2884
1908,1777,45205.49,18718.71,17103.22,9383.56,Fail,2025-03-23 09:59:39,0.3783
1909,31,39801.01,20337.53,3422.04,16041.44,FAIL,2025-09-25 07:29:52,0.086
1910,1253,66626.77,48059.15,7853.42,10714.2,FAIL,2025-02-24 17:30:43,0.1179
1911,2785,61526.39,31037.15,28004.22,2485.02,Fail,2025-01-01 18:11:10,0.4552
