session_id,customer_id,brand_name,campaign_id,session_started_at,device_type,landing_page,referrer_domain,gclid,fbclid,session_duration_seconds,page_views_count,is_bot
5050,1127,FASTA,23,2025-05-29 21:50:02,MOBILE,https://www.fasta.co.za/apply,facebook.com,,,350,9,0
5051,361,JustMoney,,2026-05-01 15:52:08,Tablet,https://www.fasta.co.za/calculator,email,gclid_lx1byb27i8,,1147,25,0
5052,,JustMoney,58,2025-05-14 08:38:14,desktop,https://www.fasta.co.za/calculator,instagram.com,,,,19,0
5053,1627,JustMoney,47,2025-02-02 17:48:35,Desktop,https://www.fasta.co.za/calculator,facebook.com,,,592,25,0
5054,127,JustMoney,,2025-07-02 13:39:28,mobile,https://debtbusters.co.za/apply,,gclid_bi6gd7pz5q,,1738,13,0
5055,522,FASTA,52,2025-04-01 16:55:30,Tablet,https://debtbusters.co.za/apply,,,,1062,2,0
5056,1382,FASTA,41,2026-03-16 10:36:22,desktop,https://debtbusters.co.za/apply,google.com,,,1197,16,0
5057,669,FASTA,,2025-10-18 13:32:37,desktop,https://www.fasta.co.za/apply,debtbusters.co.za,,,770,22,0
5058,1471,FASTA,,2025-12-29 07:19:11,MOBILE,https://www.fasta.co.za/calculator,debtbusters.co.za,,,333,23,0
5059,222,FASTA,27,2025-03-20 12:29:35,desktop,https://www.fasta.co.za/apply,facebook.com,,fbclid_jnptz3u02l,1633,10,0
5060,,JustMoney,19,2025-02-09 13:22:03,Tablet,https://www.fasta.co.za/apply,justmoney.co.za,gclid_w8aa1re7ja,,1724,1,0
5061,1981,FASTA,36,2026-05-07 13:59:43,mobile,https://debtbusters.co.za/apply,google.com,,,723,,0
5062,,FASTA,26,2025-05-18 13:07:27,desktop,https://www.fasta.co.za/calculator,bing.com,,,970,17,0
5063,1090,DebtBusters,57,2026-04-06 09:33:11,Desktop,https://www.fasta.co.za/,,gclid_i2q3gj01ny,,112,22,0
5064,1200,FASTA,5,2026-06-01 15:52:59,Mobile,https://justmoney.co.za/loans,bing.com,,fbclid_rkgv3be5fa,1222,12,1
5065,477,FASTA,27,2025-09-10 19:51:16,MOBILE,https://www.fasta.co.za/apply,,,fbclid_hbjih7bx1h,1258,3,0
5066,,JustMoney,48,2026-06-10 17:48:43,Mobile,https://www.fasta.co.za/,justmoney.co.za,gclid_cz8x8csuf1,,1643,13,0
5067,1787,FASTA,29,2025-08-06 18:34:25,Desktop,https://justmoney.co.za/loans,facebook.com,,,401,19,0
5068,,DebtBusters,42,2025-02-02 22:20:34,mobile,https://www.fasta.co.za/calculator,facebook.com,,fbclid_nsvqsef67h,1191,17,0
5069,,JustMoney,,2026-03-18 07:48:13,Desktop,https://www.fasta.co.za/apply,direct,,,1240,17,0
5070,689,FASTA,40,2025-04-26 14:55:48,Mobile,https://www.fasta.co.za/calculator,email,,,1081,4,0
5071,517,FASTA,31,2026-01-19 14:45:43,Desktop,https://debtbusters.co.za/apply,direct,,,1749,12,0
5072,,FASTA,16,2026-04-05 08:10:12,Tablet,https://justmoney.co.za/loans,google.com,,,1236,11,0
5073,1721,FASTA,46,2026-02-22 22:11:16,Tablet,https://justmoney.co.za/loans,instagram.com,,,494,21,0
5074,,FASTA,16,2025-12-26 14:15:31,Mobile,https://www.fasta.co.za/calculator,,gclid_qicjdlj105,,1141,24,0
5075,1229,DebtBusters,56,2025-07-01 10:21:21,Mobile,https://www.fasta.co.za/,direct,,,1176,10,0
5076,1776,DebtBusters,53,2025-11-16 15:47:49,desktop,https://www.fasta.co.za/,debtbusters.co.za,,,296,12,0
5077,1594,FASTA,,2025-02-10 09:43:27,mobile,https://debtbusters.co.za/apply,,,,1007,17,0
5078,347,FASTA,,2025-10-27 21:55:17,desktop,https://debtbusters.co.za/apply,bing.com,,,1128,2,0
5079,1485,FASTA,5,2025-01-29 11:29:30,Tablet,https://www.fasta.co.za/apply,email,,,1358,5,0
5080,653,FASTA,15,2025-11-30 18:52:13,MOBILE,https://debtbusters.co.za/apply,,,,1386,6,0
5081,,FASTA,53,2025-09-23 14:05:32,desktop,https://www.fasta.co.za/apply,justmoney.co.za,,,675,,0
5082,1676,DebtBusters,3,2026-06-11 15:08:24,desktop,https://www.fasta.co.za/calculator,,,,935,24,0
5083,154,JustMoney,,2026-03-10 20:36:43,Desktop,https://www.fasta.co.za/,email,,,1085,15,0
5084,1854,DebtBusters,28,2025-11-13 22:42:29,desktop,https://www.fasta.co.za/,debtbusters.co.za,gclid_ui5oypmaho,,1298,9,0
5085,,DebtBusters,53,2026-03-12 11:56:18,,https://www.fasta.co.za/apply,,gclid_dl9d1ov10a,fbclid_bmgjnj66b7,155,4,0
5086,1101,FASTA,,2026-02-04 22:58:52,MOBILE,https://www.fasta.co.za/,direct,gclid_241ulek4x5,,1737,13,0
5087,,FASTA,17,2025-08-27 15:12:03,Mobile,https://debtbusters.co.za/apply,justmoney.co.za,,,1076,21,0
5088,,FASTA,,2025-10-25 08:19:14,Mobile,https://www.fasta.co.za/apply,,,,1676,8,0
5089,1030,JustMoney,46,2025-06-07 18:39:52,MOBILE,https://justmoney.co.za/loans,justmoney.co.za,,,701,11,0
5090,739,FASTA,,2025-10-26 08:46:12,Tablet,https://www.fasta.co.za/apply,,,,1115,4,0
5091,1388,FASTA,8,2025-01-03 17:32:41,,https://www.fasta.co.za/apply,email,gclid_myc5zhmk9k,,622,14,0
5092,1290,FASTA,26,2025-07-28 20:04:15,,https://www.fasta.co.za/apply,,,,577,22,0
5093,1377,DebtBusters,41,2025-12-03 18:58:44,Desktop,https://justmoney.co.za/loans,facebook.com,,,1723,13,0
5094,1103,JustMoney,39,2025-02-12 10:34:43,desktop,https://justmoney.co.za/loans,debtbusters.co.za,,fbclid_ac23e6i3ne,,5,0
5095,832,DebtBusters,37,2025-01-20 13:47:10,Tablet,https://www.fasta.co.za/apply,justmoney.co.za,gclid_gz6nanr30c,,736,25,0
5096,265,JustMoney,,2025-04-22 07:02:38,Mobile,https://www.fasta.co.za/calculator,bing.com,gclid_hcqtwslq0n,,1794,,0
5097,328,FASTA,17,2025-10-19 08:28:13,MOBILE,https://debtbusters.co.za/apply,google.com,,,1449,9,0
5098,1876,JustMoney,46,2025-05-07 20:01:21,MOBILE,https://justmoney.co.za/loans,,gclid_8yy6u33krg,,459,5,0
5099,,FASTA,43,2025-01-04 18:17:11,mobile,https://www.fasta.co.za/apply,,,,653,2,0
5100,992,DebtBusters,40,2025-11-19 08:27:36,Desktop,https://www.fasta.co.za/apply,bing.com,,fbclid_vi9970d278,1585,11,0
5101,14,FASTA,39,2025-07-11 13:06:39,Mobile,https://debtbusters.co.za/apply,,gclid_w0g20t3jyv,,61,8,0
5102,357,JustMoney,,2026-02-08 11:10:28,MOBILE,https://www.fasta.co.za/,google.com,gclid_1p9e17i899,,897,16,0
5103,,FASTA,,2026-03-08 16:19:22,Desktop,https://debtbusters.co.za/apply,email,gclid_0dk4q6kxit,fbclid_f3i8uvoymf,1504,10,0
5104,1408,FASTA,48,2025-12-13 10:50:24,Tablet,https://www.fasta.co.za/apply,email,,,409,3,0
5105,1754,JustMoney,,2025-06-08 21:32:18,desktop,https://debtbusters.co.za/apply,,,,817,4,0
5106,1057,FASTA,,2025-11-30 08:09:28,MOBILE,https://debtbusters.co.za/apply,facebook.com,gclid_1nsn4i09he,,231,9,0
5107,1203,FASTA,5,2026-01-07 15:22:42,desktop,https://debtbusters.co.za/apply,direct,,,296,5,0
5108,1064,FASTA,,2026-01-07 17:01:28,Tablet,https://justmoney.co.za/loans,,gclid_7aj9ffnr7b,,473,7,0
5109,586,DebtBusters,,2026-02-18 09:49:44,Tablet,https://www.fasta.co.za/apply,,,,1205,,0
5110,672,FASTA,16,2025-04-09 22:33:05,mobile,https://www.fasta.co.za/calculator,instagram.com,,,1421,20,0
5111,,JustMoney,56,2026-01-25 12:48:50,MOBILE,https://www.fasta.co.za/calculator,justmoney.co.za,,fbclid_3uig5v359q,910,4,0
5112,1677,FASTA,,2025-05-15 17:58:22,Tablet,https://debtbusters.co.za/apply,,,,146,19,0
5113,267,FASTA,10,2025-12-21 22:40:31,MOBILE,https://debtbusters.co.za/apply,direct,,,292,18,0
5114,,FASTA,58,2026-04-06 07:07:43,MOBILE,https://debtbusters.co.za/apply,email,gclid_8z7soaitgq,,1418,2,0
5115,952,FASTA,24,2025-03-08 13:12:31,Desktop,https://debtbusters.co.za/apply,facebook.com,,,33,22,0
5116,1992,FASTA,,2025-07-21 13:45:17,mobile,https://www.fasta.co.za/calculator,instagram.com,,,30,25,0
5117,1092,DebtBusters,,2025-11-09 13:14:57,mobile,https://www.fasta.co.za/apply,,,,499,10,0
5118,1523,FASTA,19,2025-10-02 07:35:15,desktop,https://www.fasta.co.za/calculator,,gclid_gw0lrg7q4e,,241,12,0
5119,1912,FASTA,20,2025-12-09 09:49:46,Desktop,https://www.fasta.co.za/,direct,,,93,,0
5120,324,FASTA,,2026-06-08 16:53:02,desktop,https://www.fasta.co.za/,google.com,,,1337,11,0
5121,,DebtBusters,6,2025-06-08 15:18:17,MOBILE,https://www.fasta.co.za/calculator,facebook.com,,,918,16,0
5122,1451,FASTA,58,2026-04-29 17:04:24,Tablet,https://justmoney.co.za/loans,,gclid_w1drfsbize,,717,20,0
5123,,FASTA,,2025-02-24 16:51:34,MOBILE,https://www.fasta.co.za/calculator,facebook.com,,,86,11,1
5124,457,FASTA,60,2025-08-16 19:20:13,Mobile,https://debtbusters.co.za/apply,,gclid_qkiauu3m8y,,,3,0
5125,,FASTA,56,2025-05-30 16:40:38,Tablet,https://justmoney.co.za/loans,bing.com,gclid_6iyiszzm3f,,247,11,0
5126,1129,DebtBusters,,2026-05-16 12:44:06,Mobile,https://justmoney.co.za/loans,direct,gclid_h18u3jrpuy,,571,16,0
5127,755,FASTA,50,2025-04-07 11:10:54,Mobile,https://www.fasta.co.za/calculator,,,,,,0
5128,,JustMoney,,2025-03-27 22:10:21,Desktop,https://justmoney.co.za/loans,email,,fbclid_t4qwdl84m6,64,17,0
5129,1291,FASTA,46,2025-06-21 10:41:26,mobile,https://www.fasta.co.za/calculator,,,,1115,13,1
5130,,DebtBusters,24,2025-08-28 11:55:18,MOBILE,https://www.fasta.co.za/apply,direct,gclid_jslwqfk1qv,fbclid_p1y4chjhw6,767,24,0
5131,1657,FASTA,26,2025-04-16 09:33:37,Desktop,https://www.fasta.co.za/apply,facebook.com,,,1391,19,0
5132,,DebtBusters,45,2026-06-12 08:37:45,desktop,https://debtbusters.co.za/apply,bing.com,gclid_r3ue97qe8u,,982,,0
5133,1955,JustMoney,7,2026-06-07 17:10:30,MOBILE,https://www.fasta.co.za/calculator,google.com,gclid_zuyslxtnbz,,1331,9,0
5134,26,FASTA,58,2025-03-26 22:18:46,,https://www.fasta.co.za/calculator,direct,,,296,15,0
5135,1754,FASTA,52,2025-05-15 19:22:44,Mobile,https://justmoney.co.za/loans,,gclid_kpfxzwl4zo,,178,17,0
5136,1383,FASTA,29,2025-10-22 19:49:54,Tablet,https://www.fasta.co.za/calculator,,,,1102,11,0
5137,,DebtBusters,,2025-05-02 22:49:59,Tablet,https://www.fasta.co.za/apply,email,,,151,18,0
5138,1192,DebtBusters,30,2025-06-24 18:50:51,Desktop,https://www.fasta.co.za/apply,facebook.com,,fbclid_6c3kkb7rng,1651,19,0
5139,448,FASTA,3,2025-10-24 12:51:50,MOBILE,https://justmoney.co.za/loans,instagram.com,,,1606,10,0
5140,300,FASTA,34,2025-01-01 12:34:14,mobile,https://www.fasta.co.za/calculator,,,fbclid_dd50bftx3j,582,4,0
5141,742,FASTA,23,2025-06-17 10:37:31,desktop,https://www.fasta.co.za/calculator,facebook.com,gclid_xg6do6fyrs,,1234,6,0
5142,913,FASTA,,2026-01-17 12:25:28,Desktop,https://www.fasta.co.za/,email,gclid_udvarkn83n,,1076,22,0
5143,,DebtBusters,31,2026-03-01 11:38:02,MOBILE,https://www.fasta.co.za/calculator,facebook.com,,,,3,0
5144,,JustMoney,,2025-10-26 11:55:21,desktop,https://www.fasta.co.za/apply,,gclid_p63h5gsrkn,,,1,0
5145,355,DebtBusters,31,2025-08-22 13:34:21,desktop,https://www.fasta.co.za/calculator,google.com,gclid_pez7xxafcv,,851,13,0
5146,1296,FASTA,27,2025-11-01 21:57:14,Desktop,https://www.fasta.co.za/,,gclid_talljjmh0f,,971,1,0
5147,,DebtBusters,44,2025-01-06 12:40:21,MOBILE,https://www.fasta.co.za/calculator,email,,,1543,5,0
5148,631,JustMoney,,2025-04-15 13:02:51,MOBILE,https://justmoney.co.za/loans,,,,1247,2,1
5149,502,FASTA,2,2025-07-02 09:21:15,,https://justmoney.co.za/loans,google.com,,,1004,4,0
5150,,JustMoney,,2025-05-01 08:36:27,Tablet,https://www.fasta.co.za/calculator,bing.com,,,312,18,0
5151,,FASTA,4,2025-06-29 16:23:49,mobile,https://www.fasta.co.za/apply,google.com,,,334,24,0
5152,1486,FASTA,58,2025-11-02 10:11:25,MOBILE,https://www.fasta.co.za/calculator,,,,1188,20,0
5153,1716,DebtBusters,51,2025-09-20 17:43:39,desktop,https://debtbusters.co.za/apply,,gclid_nvlv69t96y,,1790,24,0
5154,1919,JustMoney,37,2026-01-06 18:03:09,desktop,https://www.fasta.co.za/apply,justmoney.co.za,,,291,9,0
5155,332,FASTA,,2025-12-15 08:37:51,Mobile,https://www.fasta.co.za/calculator,,,,1082,2,0
5156,218,DebtBusters,6,2025-09-10 22:56:11,desktop,https://www.fasta.co.za/,email,,,1410,17,0
5157,398,FASTA,60,2026-03-19 15:46:01,desktop,https://www.fasta.co.za/calculator,,,,,12,0
5158,1736,FASTA,31,2025-05-13 14:25:28,Desktop,https://debtbusters.co.za/apply,justmoney.co.za,,,234,17,0
5159,1754,DebtBusters,,2026-03-02 20:43:47,MOBILE,https://justmoney.co.za/loans,direct,,,483,21,0
5160,172,JustMoney,37,2025-08-12 11:45:30,mobile,https://www.fasta.co.za/calculator,,,,1402,12,1
5161,1106,FASTA,24,2025-10-14 07:21:50,MOBILE,https://www.fasta.co.za/calculator,,,,54,15,0
5162,,FASTA,7,2025-01-11 16:48:27,MOBILE,https://justmoney.co.za/loans,instagram.com,,,524,16,1
5163,1924,DebtBusters,2,2026-03-27 12:13:51,Tablet,https://www.fasta.co.za/,google.com,gclid_7prmfj93d6,,1590,,0
5164,23,DebtBusters,56,2025-06-26 19:50:12,Tablet,https://justmoney.co.za/loans,facebook.com,,,1655,,0
5165,,JustMoney,40,2025-08-17 11:48:05,desktop,https://www.fasta.co.za/,,,,1262,17,0
5166,,FASTA,50,2025-03-09 15:49:28,Mobile,https://www.fasta.co.za/calculator,direct,,,18,6,0
5167,633,DebtBusters,24,2025-03-14 08:28:09,Tablet,https://debtbusters.co.za/apply,google.com,gclid_483f5omlb2,,367,10,0
5168,,FASTA,50,2025-06-27 13:35:37,MOBILE,https://www.fasta.co.za/,email,,,173,11,0
5169,967,FASTA,19,2025-01-01 13:32:43,desktop,https://justmoney.co.za/loans,instagram.com,,,42,10,0
5170,34,FASTA,21,2025-06-28 10:42:03,Tablet,https://www.fasta.co.za/apply,,,,182,,0
5171,,FASTA,36,2026-01-23 07:19:34,mobile,https://www.fasta.co.za/apply,,,,20,2,0
5172,817,FASTA,57,2025-01-02 21:41:00,Tablet,https://justmoney.co.za/loans,email,,,422,22,0
5173,905,JustMoney,42,2025-08-20 22:25:39,desktop,https://www.fasta.co.za/calculator,justmoney.co.za,gclid_ttp2pad854,,474,23,0
5174,95,FASTA,,2025-08-05 11:34:14,desktop,https://www.fasta.co.za/apply,,,fbclid_dnfl3tt7ko,923,,0
5175,,DebtBusters,36,2025-07-27 14:25:09,Mobile,https://www.fasta.co.za/apply,,,,826,,0
5176,,FASTA,55,2025-06-03 11:53:10,mobile,https://debtbusters.co.za/apply,,gclid_e2tekjhzv9,fbclid_brimtimiic,,21,0
5177,536,FASTA,38,2026-06-02 18:46:19,Desktop,https://debtbusters.co.za/apply,facebook.com,,,1626,3,0
5178,790,FASTA,48,2026-04-25 21:42:13,MOBILE,https://www.fasta.co.za/calculator,email,,,1719,18,0
5179,1728,FASTA,2,2025-05-18 22:28:31,desktop,https://debtbusters.co.za/apply,facebook.com,,,1181,20,0
5180,727,FASTA,10,2025-03-20 11:44:08,desktop,https://www.fasta.co.za/apply,justmoney.co.za,,,617,10,0
5181,740,FASTA,42,2026-02-04 22:26:01,mobile,https://www.fasta.co.za/,,gclid_jt7dh6gy9t,,1103,13,0
5182,,DebtBusters,60,2026-03-28 15:38:47,Desktop,https://www.fasta.co.za/,facebook.com,gclid_w015oph8mj,fbclid_9s8xw9bpoc,804,13,0
5183,273,FASTA,20,2026-05-09 15:48:08,Desktop,https://debtbusters.co.za/apply,direct,,,1700,4,0
5184,86,FASTA,38,2025-11-16 09:25:45,mobile,https://www.fasta.co.za/apply,,,,946,2,0
5185,,FASTA,4,2026-06-05 22:21:12,Mobile,https://www.fasta.co.za/,justmoney.co.za,gclid_eaqwoprti8,,685,18,0
5186,628,FASTA,8,2026-01-25 15:47:24,desktop,https://www.fasta.co.za/calculator,,,,5,10,0
5187,1340,FASTA,21,2025-07-10 16:43:38,desktop,https://justmoney.co.za/loans,,,,1716,21,0
5188,1268,FASTA,,2026-03-08 19:48:47,Mobile,https://debtbusters.co.za/apply,,,fbclid_nzsflea81f,498,7,0
5189,977,FASTA,25,2025-10-26 07:29:14,MOBILE,https://www.fasta.co.za/calculator,,,,129,15,0
5190,1324,JustMoney,29,2025-06-11 20:23:57,mobile,https://justmoney.co.za/loans,debtbusters.co.za,gclid_btgofjmybg,,876,7,0
5191,960,JustMoney,25,2025-01-09 08:46:33,mobile,https://justmoney.co.za/loans,,gclid_bbtpgwwjxl,,,12,0
5192,245,JustMoney,,2026-05-24 16:45:54,mobile,https://justmoney.co.za/loans,bing.com,,fbclid_ezayunwc5a,1736,12,0
5193,1243,FASTA,,2026-02-23 08:49:54,MOBILE,https://debtbusters.co.za/apply,,,,560,2,0
5194,,JustMoney,47,2025-02-27 17:24:36,MOBILE,https://debtbusters.co.za/apply,debtbusters.co.za,,,567,19,0
5195,,DebtBusters,60,2026-05-14 22:43:33,Tablet,https://debtbusters.co.za/apply,facebook.com,gclid_wr65pbmvo7,fbclid_l8r48picl7,636,13,0
5196,739,DebtBusters,,2026-01-13 18:10:10,Desktop,https://www.fasta.co.za/,bing.com,,,1012,18,0
5197,1857,FASTA,,2025-10-01 17:10:08,mobile,https://justmoney.co.za/loans,debtbusters.co.za,,,1550,8,0
5198,1656,JustMoney,,2025-03-08 08:02:07,Tablet,https://justmoney.co.za/loans,debtbusters.co.za,,,1775,12,0
5199,,JustMoney,34,2026-06-16 14:57:21,Tablet,https://www.fasta.co.za/,instagram.com,,,971,15,0
5200,,FASTA,,2025-08-06 13:03:10,Tablet,https://debtbusters.co.za/apply,instagram.com,,,1213,16,0
5201,,FASTA,,2025-05-04 12:28:22,Tablet,https://www.fasta.co.za/calculator,debtbusters.co.za,,,48,24,0
5202,1959,FASTA,9,2025-06-22 19:38:38,mobile,https://www.fasta.co.za/apply,,,,1438,23,0
5203,971,FASTA,,2025-05-20 16:51:37,,https://justmoney.co.za/loans,,,,445,15,0
5204,869,DebtBusters,16,2025-09-04 22:21:54,mobile,https://www.fasta.co.za/calculator,justmoney.co.za,,,1784,22,0
5205,149,FASTA,,2026-01-03 08:12:23,mobile,https://justmoney.co.za/loans,email,gclid_a9abc9e5cv,,1779,11,0
5206,1001,FASTA,36,2026-05-30 09:54:24,Mobile,https://www.fasta.co.za/calculator,email,,,1405,18,0
5207,375,DebtBusters,,2025-04-27 09:27:09,Tablet,https://www.fasta.co.za/calculator,,,,1231,12,0
5208,1352,FASTA,34,2025-07-07 12:10:46,MOBILE,https://www.fasta.co.za/calculator,,,,1632,6,0
5209,809,JustMoney,25,2025-04-15 11:46:39,Mobile,https://www.fasta.co.za/calculator,,gclid_mbd2my38fe,fbclid_c7ogbfh8h3,1694,23,0
5210,1574,FASTA,,2025-07-08 11:27:46,MOBILE,https://www.fasta.co.za/,instagram.com,gclid_jjzu41cdz8,,556,12,0
5211,793,DebtBusters,60,2026-03-29 14:57:09,desktop,https://www.fasta.co.za/,google.com,,,228,9,0
5212,719,FASTA,30,2026-05-21 19:36:43,MOBILE,https://www.fasta.co.za/apply,debtbusters.co.za,,fbclid_vpb9a59chu,748,2,0
5213,1429,JustMoney,,2026-02-28 13:16:53,Tablet,https://justmoney.co.za/loans,justmoney.co.za,,,1132,22,0
5214,1674,FASTA,,2025-08-13 11:48:32,Desktop,https://www.fasta.co.za/,bing.com,,,899,16,0
5215,,DebtBusters,4,2025-01-07 12:01:48,Desktop,https://www.fasta.co.za/,,gclid_6epkjlhrcu,,,5,0
5216,1098,FASTA,,2026-04-24 22:37:43,desktop,https://www.fasta.co.za/apply,,gclid_qofr9rgewb,,336,,0
5217,197,FASTA,,2025-10-29 17:16:29,Mobile,https://www.fasta.co.za/calculator,google.com,,,1711,12,0
5218,470,FASTA,33,2025-03-28 18:01:43,Mobile,https://debtbusters.co.za/apply,,,,1134,6,0
5219,547,FASTA,54,2025-05-14 19:20:11,Desktop,https://www.fasta.co.za/apply,,,,1374,1,0
5220,610,JustMoney,15,2026-02-28 20:36:33,desktop,https://www.fasta.co.za/apply,debtbusters.co.za,,,1371,4,0
5221,1836,FASTA,53,2025-07-12 18:58:01,Tablet,https://justmoney.co.za/loans,,gclid_6vujd8jzk3,,570,6,0
5222,,FASTA,,2026-04-24 10:22:04,mobile,https://www.fasta.co.za/calculator,email,,,136,23,1
5223,,FASTA,,2025-07-24 19:57:09,Tablet,https://justmoney.co.za/loans,,,,1298,5,0
5224,1728,FASTA,8,2026-04-17 15:16:22,Tablet,https://justmoney.co.za/loans,direct,,fbclid_u4tgurw5wd,944,11,0
5225,1730,JustMoney,1,2025-09-21 09:24:06,Tablet,https://www.fasta.co.za/calculator,instagram.com,,fbclid_41k2jvsnot,1094,17,0
5226,802,FASTA,,2025-08-24 11:18:05,mobile,https://debtbusters.co.za/apply,,,,510,2,0
5227,1903,FASTA,1,2025-12-28 13:52:47,desktop,https://debtbusters.co.za/apply,justmoney.co.za,gclid_y12g4n0d90,,834,8,0
5228,1557,FASTA,16,2026-04-17 21:27:17,MOBILE,https://www.fasta.co.za/calculator,debtbusters.co.za,,fbclid_n9jsnmehkg,1004,10,0
5229,917,FASTA,38,2025-12-21 21:58:36,Desktop,https://www.fasta.co.za/calculator,debtbusters.co.za,gclid_qkk6kobbel,,1191,9,0
5230,1187,JustMoney,48,2025-05-14 10:56:03,Tablet,https://debtbusters.co.za/apply,email,,,1640,16,0
5231,,JustMoney,14,2025-09-07 13:49:00,MOBILE,https://debtbusters.co.za/apply,instagram.com,,,1410,15,0
5232,1548,FASTA,56,2026-01-06 22:13:03,mobile,https://www.fasta.co.za/apply,justmoney.co.za,gclid_o8f1tvfaqc,,1535,4,0
5233,1075,FASTA,48,2025-06-27 20:16:56,Tablet,https://justmoney.co.za/loans,email,,fbclid_765kqhdk78,1323,16,0
5234,17,FASTA,45,2026-01-26 14:36:12,Desktop,https://justmoney.co.za/loans,,,,361,19,0
5235,1721,FASTA,,2025-08-01 20:21:37,mobile,https://www.fasta.co.za/calculator,google.com,,,1134,9,0
5236,,FASTA,46,2025-06-13 16:27:11,Mobile,https://www.fasta.co.za/calculator,,,,75,18,0
5237,38,DebtBusters,4,2025-12-10 13:21:46,Mobile,https://debtbusters.co.za/apply,,,,256,15,0
5238,,FASTA,30,2026-01-30 17:10:53,Mobile,https://debtbusters.co.za/apply,debtbusters.co.za,,,1758,24,0
5239,1401,FASTA,44,2026-06-14 09:58:23,,https://debtbusters.co.za/apply,facebook.com,,,697,,0
5240,1446,FASTA,59,2025-11-17 17:32:29,Mobile,https://www.fasta.co.za/,instagram.com,gclid_679n71c3fd,,356,21,0
5241,205,FASTA,36,2025-01-19 10:17:00,Mobile,https://www.fasta.co.za/calculator,google.com,,,1039,22,0
5242,998,FASTA,18,2025-08-03 12:37:19,MOBILE,https://debtbusters.co.za/apply,debtbusters.co.za,,,859,20,0
5243,1832,JustMoney,46,2025-02-17 19:02:42,Tablet,https://justmoney.co.za/loans,debtbusters.co.za,,,380,4,0
5244,,JustMoney,21,2025-05-01 19:26:45,Tablet,https://www.fasta.co.za/apply,,,,1046,15,0
5245,914,FASTA,52,2025-01-08 13:04:22,mobile,https://www.fasta.co.za/,direct,,,1240,15,0
5246,1702,FASTA,49,2026-05-29 18:27:08,desktop,https://www.fasta.co.za/apply,email,,,422,5,0
5247,880,DebtBusters,,2025-01-21 11:33:07,Tablet,https://www.fasta.co.za/apply,justmoney.co.za,,,713,8,0
5248,,FASTA,,2025-03-03 15:29:39,Desktop,https://www.fasta.co.za/calculator,,,,1305,13,0
5249,1037,FASTA,,2025-11-06 22:25:02,Desktop,https://www.fasta.co.za/calculator,bing.com,,,446,17,1
5250,1818,FASTA,13,2025-02-10 14:48:44,mobile,https://www.fasta.co.za/calculator,justmoney.co.za,,,1706,15,0
5251,598,FASTA,18,2025-04-11 13:04:50,Tablet,https://justmoney.co.za/loans,instagram.com,,,1415,23,0
5252,,FASTA,,2026-03-17 11:18:42,Desktop,https://debtbusters.co.za/apply,instagram.com,gclid_fv7xvndsbi,,1194,23,0
5253,368,FASTA,,2025-05-30 08:53:49,Mobile,https://www.fasta.co.za/calculator,facebook.com,,fbclid_izy95hlkpe,550,19,0
5254,,JustMoney,30,2026-04-05 15:35:39,mobile,https://justmoney.co.za/loans,debtbusters.co.za,,,859,18,0
5255,417,FASTA,,2026-03-20 16:00:13,Desktop,https://debtbusters.co.za/apply,direct,gclid_qol63zn2fx,,151,9,0
5256,1215,FASTA,59,2025-07-27 14:35:53,MOBILE,https://www.fasta.co.za/,facebook.com,,,869,7,0
5257,991,JustMoney,49,2025-07-11 07:08:08,Tablet,https://www.fasta.co.za/calculator,bing.com,,,523,10,0
5258,1523,DebtBusters,8,2025-02-28 15:09:06,MOBILE,https://www.fasta.co.za/apply,,,fbclid_h1kp43lzfv,319,25,0
5259,208,JustMoney,55,2026-04-04 13:14:53,MOBILE,https://www.fasta.co.za/calculator,justmoney.co.za,gclid_dgxpqfnkdm,,330,7,0
5260,1456,FASTA,,2026-02-03 15:00:18,MOBILE,https://debtbusters.co.za/apply,bing.com,,,162,18,0
5261,1165,FASTA,,2025-11-12 11:51:44,MOBILE,https://www.fasta.co.za/apply,,,,541,7,0
5262,1608,DebtBusters,,2026-03-01 10:01:49,Desktop,https://debtbusters.co.za/apply,bing.com,gclid_u9b27x0hyf,,1557,13,0
5263,,FASTA,31,2025-01-17 11:44:33,Desktop,https://www.fasta.co.za/,facebook.com,,,220,3,0
5264,3,FASTA,17,2025-01-25 18:33:58,Tablet,https://www.fasta.co.za/calculator,google.com,gclid_v7ro49aheo,,1025,8,0
5265,,FASTA,54,2025-09-16 19:49:27,Desktop,https://www.fasta.co.za/,,,fbclid_juf05kcfi3,1486,2,0
